sensor,axis,width_px,median,min,max,suspect_hardware
soft_2mm_r2,Fx,48,0.0175814982503652,0.0150627708062529,0.0269955173134803,False
soft_2mm_r2,Fx,80,0.019050532951951,0.0183664243668317,0.0289344359189271,False
soft_2mm_r2,Fx,160,0.0236421544104814,0.0173907727003097,0.0259471852332353,False
soft_2mm_r2,Fx,320,0.0302049033343791,0.018072810024023,0.0521747022867202,False
soft_2mm_r2,Fx,426,0.0321119204163551,0.017075503244996,0.0347404740750789,False
soft_2mm_r2,Fx,640,0.0208927150815725,0.0195045415312051,0.0262405406683683,False
soft_2mm_r2,Fx,854,0.022718034684658,0.0217505563050508,0.0274853985756635,False
soft_2mm_r2,Fx,1280,0.0340985469520092,0.0265201404690742,0.0349938385188579,False
soft_2mm_r2,Fx,1920,0.0258702784776687,0.0247014891356229,0.0447856597602367,False
soft_2mm_r2,Fy,8,0.049449373036623,0.0476836785674095,0.0636499300599098,False
soft_2mm_r2,Fy,16,0.0286326371133327,0.0279211439192295,0.0304431077092885,False
soft_2mm_r2,Fy,32,0.0323685221374034,0.0308977104723453,0.038796842098236,False
soft_2mm_r2,Fy,48,0.0251610595732927,0.0243694186210632,0.0281726624816656,False
soft_2mm_r2,Fy,80,0.0226080697029829,0.022232161834836,0.0311624053865671,False
soft_2mm_r2,Fy,160,0.0311312414705753,0.0261268876492977,0.0365021601319313,False
soft_2mm_r2,Fy,320,0.0322152972221374,0.0321368090808391,0.0338306240737438,False
soft_2mm_r2,Fy,426,0.024456076323986,0.0206215139478445,0.0300461463630199,False
soft_2mm_r2,Fy,640,0.0248739141970872,0.0215993858873844,0.0314335264265537,False
soft_2mm_r2,Fy,854,0.043127853423357,0.0288143791258335,0.0463365316390991,False
soft_2mm_r2,Fy,1280,0.037322673946619,0.020538380369544,0.0506340786814689,False
soft_2mm_r2,Fy,1920,0.0312143433839082,0.030918238684535,0.0321673788130283,False
soft_2mm_r2,Fz,8,0.1053718477487564,0.1042854413390159,0.1623615771532058,False
soft_2mm_r2,Fz,16,0.072145938873291,0.0683035999536514,0.0797214806079864,False
soft_2mm_r2,Fz,32,0.0625194385647773,0.0600764602422714,0.0716895833611488,False
soft_2mm_r2,Fz,48,0.0550210326910018,0.0511338673532009,0.0775942057371139,False
soft_2mm_r2,Fz,80,0.055803719907999,0.0538550242781639,0.0751398429274559,False
soft_2mm_r2,Fz,160,0.0622004680335521,0.0561393871903419,0.0752571895718574,False
soft_2mm_r2,Fz,320,0.071993201971054,0.0550754144787788,0.1180808842182159,False
soft_2mm_r2,Fz,426,0.0679441168904304,0.0587074123322963,0.094450294971466,False
