sample_index,t_rel_s,SG0_ai16_V,SG1_ai18_V,SG2_ai17_V,SG3_ai19_V,SG4_ai20_V,SG5_ai21_V
19169,9.584500,1.049568649,1.266868973,1.173176695,0.825693469,1.032145175,1.062718441
19170,9.585000,1.048253670,1.265553994,1.171861716,0.825693469,1.031158941,1.062389696
19171,9.585500,1.048253670,1.266211483,1.172190461,0.824707235,1.030501452,1.061403461
19172,9.586000,1.048253670,1.266211483,1.173505440,0.826022214,1.031158941,1.062060951
19173,9.586500,1.048253670,1.266540228,1.172847950,0.825364724,1.031158941,1.061732206
19174,9.587000,1.047924925,1.266868973,1.173176695,0.826022214,1.032145175,1.062389696
19175,9.587500,1.048911159,1.265882738,1.173176695,0.826350958,1.031487686,1.062060951
19176,9.588000,1.049239904,1.266211483,1.173176695,0.825364724,1.031158941,1.061732206
19177,9.588500,1.049897394,1.266540228,1.173176695,0.826022214,1.031487686,1.062718441
19178,9.589000,1.050554883,1.265882738,1.172847950,0.825693469,1.030830196,1.063047185
19179,9.589500,1.050226139,1.265882738,1.173176695,0.826022214,1.031487686,1.062718441
19180,9.590000,1.048911159,1.267197718,1.171861716,0.826022214,1.032145175,1.062389696
19181,9.590500,1.048911159,1.267526463,1.172519206,0.827008448,1.032145175,1.062060951
19182,9.591000,1.050226139,1.266540228,1.172847950,0.826022214,1.031487686,1.062718441
19183,9.591500,1.049897394,1.266211483,1.172190461,0.825693469,1.030830196,1.062718441
19184,9.592000,1.049239904,1.266868973,1.172519206,0.826350958,1.030830196,1.063375930
19185,9.592500,1.048582415,1.266868973,1.172190461,0.825693469,1.031816431,1.062060951
19186,9.593000,1.047924925,1.266211483,1.172847950,0.825364724,1.030830196,1.061403461
19187,9.593500,1.048253670,1.265882738,1.172847950,0.824378490,1.030830196,1.061732206
19188,9.594000,1.049239904,1.267197718,1.173834185,0.826350958,1.032802665,1.062060951
19189,9.594500,1.048582415,1.265553994,1.173176695,0.826350958,1.032145175,1.062718441
19190,9.595000,1.048582415,1.265882738,1.172519206,0.825364724,1.031158941,1.062389696
19191,9.595500,1.050554883,1.267526463,1.173505440,0.827008448,1.032145175,1.063704675
19192,9.596000,1.050883628,1.266540228,1.172847950,0.825035980,1.030830196,1.063375930
19193,9.596500,1.049897394,1.266540228,1.172847950,0.827008448,1.032802665,1.063375930
19194,9.597000,1.049897394,1.267855208,1.172847950,0.827008448,1.032145175,1.062389696
19195,9.597500,1.049568649,1.267197718,1.172190461,0.826350958,1.031487686,1.063047185
19196,9.598000,1.049897394,1.266868973,1.172519206,0.826022214,1.031816431,1.062718441
19197,9.598500,1.049239904,1.267526463,1.172519206,0.826022214,1.030830196,1.063047185
19198,9.599000,1.048911159,1.267197718,1.172847950,0.826350958,1.031487686,1.062060951
19199,9.599500,1.048911159,1.266868973,1.173176695,0.825364724,1.032145175,1.062060951
19200,9.600000,1.048582415,1.267197718,1.173505440,0.825364724,1.031816431,1.061403461
19201,9.600500,1.048582415,1.266540228,1.172847950,0.824707235,1.031816431,1.062718441
19202,9.601000,1.048253670,1.266211483,1.172847950,0.825035980,1.031487686,1.061732206
19203,9.601500,1.049239904,1.266211483,1.172847950,0.825035980,1.031816431,1.061732206
19204,9.602000,1.049568649,1.266540228,1.172847950,0.825364724,1.031487686,1.062389696
19205,9.602500,1.049239904,1.266540228,1.173834185,0.826679703,1.031487686,1.062718441
19206,9.603000,1.049897394,1.266211483,1.173834185,0.826679703,1.031816431,1.062718441
19207,9.603500,1.051212373,1.265882738,1.172519206,0.826022214,1.030830196,1.063704675
19208,9.604000,1.050226139,1.267526463,1.172847950,0.827008448,1.032473920,1.064033420
19209,9.604500,1.049239904,1.266540228,1.172519206,0.825693469,1.031487686,1.062718441
19210,9.605000,1.049568649,1.267526463,1.172190461,0.827008448,1.032473920,1.061732206
19211,9.605500,1.049568649,1.266211483,1.171861716,0.826022214,1.031158941,1.062718441
19212,9.606000,1.048582415,1.266868973,1.172847950,0.827008448,1.032145175,1.062718441
19213,9.606500,1.049239904,1.266211483,1.171861716,0.825364724,1.031158941,1.062060951
19214,9.607000,1.049239904,1.266540228,1.172190461,0.825693469,1.031158941,1.062060951
19215,9.607500,1.048582415,1.265882738,1.172519206,0.824378490,1.031158941,1.062060951
19216,9.608000,1.048253670,1.267197718,1.173834185,0.826022214,1.032145175,1.061732206
19217,9.608500,1.048582415,1.265882738,1.172519206,0.824707235,1.031487686,1.061403461
19218,9.609000,1.048911159,1.265553994,1.172519206,0.825035980,1.031158941,1.060417227
19219,9.609500,1.049568649,1.267197718,1.173834185,0.826350958,1.032473920,1.062718441
19220,9.610000,1.049568649,1.266540228,1.173505440,0.826022214,1.031816431,1.062389696
19221,9.610500,1.049239904,1.265225249,1.172190461,0.825364724,1.031487686,1.062060951
19222,9.611000,1.049239904,1.266868973,1.173505440,0.825693469,1.031487686,1.062060951
19223,9.611500,1.050226139,1.266868973,1.172519206,0.825693469,1.031487686,1.063375930
19224,9.612000,1.050226139,1.265553994,1.171861716,0.826350958,1.031487686,1.063047185
19225,9.612500,1.050226139,1.266868973,1.173505440,0.827337193,1.032802665,1.063375930
19226,9.613000,1.048911159,1.267526463,1.172519206,0.826350958,1.030830196,1.062389696
19227,9.613500,1.048911159,1.267526463,1.172847950,0.826350958,1.031816431,1.062060951
19228,9.614000,1.049239904,1.267197718,1.172190461,0.826350958,1.031158941,1.062718441
19229,9.614500,1.048582415,1.267526463,1.173176695,0.826350958,1.032145175,1.062060951
19230,9.615000,1.048911159,1.266868973,1.173176695,0.825364724,1.031487686,1.061732206
19231,9.615500,1.048911159,1.266868973,1.172190461,0.825693469,1.030830196,1.062389696
19232,9.616000,1.047267435,1.267526463,1.173834185,0.825035980,1.032145175,1.062389696
19233,9.616500,1.047596180,1.267197718,1.172847950,0.825693469,1.031158941,1.062060951
19234,9.617000,1.049239904,1.265882738,1.173505440,0.825035980,1.031816431,1.062060951
19235,9.617500,1.049239904,1.265553994,1.173505440,0.825364724,1.030830196,1.062060951
19236,9.618000,1.049239904,1.266868973,1.173834185,0.825035980,1.031816431,1.062718441
19237,9.618500,1.049568649,1.266540228,1.173176695,0.825693469,1.031487686,1.061403461
19238,9.619000,1.050226139,1.266540228,1.173176695,0.826022214,1.032145175,1.063047185
19239,9.619500,1.050226139,1.265553994,1.173176695,0.825693469,1.031816431,1.063047185
19240,9.620000,1.050554883,1.266211483,1.172190461,0.826350958,1.031816431,1.062718441
19241,9.620500,1.048911159,1.266211483,1.171861716,0.824707235,1.031816431,1.063047185
19242,9.621000,1.048582415,1.267526463,1.171861716,0.826350958,1.031487686,1.062389696
19243,9.621500,1.048253670,1.267526463,1.172190461,0.826350958,1.031158941,1.062060951
19244,9.622000,1.049568649,1.266868973,1.171532971,0.825364724,1.031158941,1.062389696
19245,9.622500,1.049568649,1.267197718,1.172519206,0.826350958,1.032473920,1.062718441
19246,9.623000,1.048911159,1.267197718,1.173505440,0.826679703,1.032145175,1.062389696
19247,9.623500,1.048911159,1.267526463,1.173176695,0.826679703,1.032802665,1.062389696
19248,9.624000,1.047924925,1.265882738,1.172190461,0.825364724,1.031158941,1.062060951
19249,9.624500,1.047924925,1.266540228,1.172847950,0.825364724,1.031158941,1.062060951
19250,9.625000,1.048582415,1.265882738,1.172519206,0.825035980,1.030501452,1.062389696
19251,9.625500,1.048911159,1.266211483,1.173176695,0.825364724,1.031816431,1.062389696
19252,9.626000,1.049568649,1.266211483,1.174162930,0.826022214,1.032473920,1.062718441
19253,9.626500,1.049568649,1.267197718,1.171861716,0.826350958,1.031816431,1.063047185
19254,9.627000,1.049568649,1.266540228,1.173176695,0.825364724,1.031158941,1.062060951
19255,9.627500,1.049568649,1.265882738,1.173505440,0.825364724,1.031487686,1.062718441
19256,9.628000,1.051541118,1.265553994,1.172847950,0.825364724,1.030830196,1.063375930
19257,9.628500,1.049568649,1.266540228,1.172847950,0.826022214,1.031487686,1.063047185
19258,9.629000,1.049239904,1.266868973,1.172519206,0.826350958,1.032145175,1.063047185
19259,9.629500,1.048582415,1.266868973,1.171861716,0.826350958,1.031487686,1.062389696
19260,9.630000,1.049239904,1.266540228,1.172190461,0.826679703,1.031487686,1.062389696
19261,9.630500,1.048253670,1.267855208,1.172847950,0.826679703,1.032802665,1.062718441
19262,9.631000,1.049239904,1.266540228,1.172190461,0.825693469,1.030830196,1.062718441
19263,9.631500,1.049239904,1.266868973,1.172519206,0.825693469,1.031487686,1.062060951
19264,9.632000,1.048582415,1.265882738,1.172847950,0.825035980,1.031487686,1.062060951
19265,9.632500,1.048582415,1.267197718,1.172847950,0.825693469,1.031487686,1.062389696
19266,9.633000,1.047596180,1.267526463,1.173505440,0.825693469,1.032473920,1.062060951
19267,9.633500,1.049239904,1.266868973,1.173505440,0.825693469,1.032145175,1.062718441
19268,9.634000,1.049568649,1.266868973,1.172847950,0.825035980,1.031158941,1.062718441
19269,9.634500,1.050226139,1.266540228,1.172847950,0.826022214,1.031816431,1.063375930
19270,9.635000,1.049568649,1.266540228,1.173176695,0.826350958,1.032802665,1.063047185
19271,9.635500,1.050554883,1.266868973,1.173505440,0.825693469,1.031158941,1.062389696
19272,9.636000,1.050554883,1.266211483,1.173176695,0.825693469,1.032145175,1.063375930
19273,9.636500,1.049897394,1.267197718,1.173505440,0.826679703,1.032473920,1.062718441
19274,9.637000,1.048911159,1.267526463,1.173176695,0.826679703,1.031487686,1.062389696
19275,9.637500,1.049239904,1.267197718,1.172847950,0.826350958,1.031816431,1.062389696
19276,9.638000,1.049568649,1.266868973,1.172190461,0.825693469,1.030830196,1.062718441
19277,9.638500,1.049897394,1.267526463,1.172847950,0.826350958,1.031487686,1.062718441
19278,9.639000,1.049239904,1.266868973,1.173176695,0.827008448,1.032473920,1.062060951
19279,9.639500,1.048253670,1.266211483,1.172519206,0.826022214,1.031487686,1.062060951
19280,9.640000,1.048911159,1.267197718,1.173176695,0.826350958,1.031487686,1.062060951
19281,9.640500,1.048582415,1.267526463,1.173834185,0.826350958,1.032473920,1.062060951
19282,9.641000,1.048911159,1.268183952,1.173505440,0.825035980,1.031816431,1.061403461
19283,9.641500,1.049568649,1.266540228,1.173505440,0.825035980,1.030830196,1.062389696
19284,9.642000,1.049239904,1.266211483,1.173834185,0.826022214,1.031816431,1.062060951
19285,9.642500,1.048582415,1.265225249,1.172519206,0.825364724,1.031487686,1.062718441
19286,9.643000,1.048253670,1.266540228,1.173505440,0.825364724,1.031816431,1.062060951
19287,9.643500,1.049897394,1.266211483,1.173176695,0.825364724,1.031158941,1.063047185
19288,9.644000,1.050883628,1.266211483,1.173505440,0.826679703,1.031487686,1.063375930
19289,9.644500,1.051869863,1.265882738,1.172190461,0.826022214,1.032145175,1.063047185
19290,9.645000,1.049897394,1.266540228,1.171861716,0.825693469,1.030830196,1.061074717
19291,9.645500,1.049568649,1.266868973,1.172190461,0.826350958,1.031158941,1.063047185
19292,9.646000,1.049897394,1.266540228,1.171861716,0.825693469,1.032145175,1.062718441
19293,9.646500,1.049239904,1.266540228,1.171861716,0.826022214,1.032145175,1.062718441
19294,9.647000,1.049239904,1.265882738,1.172190461,0.825364724,1.031816431,1.062718441
19295,9.647500,1.049239904,1.266868973,1.172519206,0.825364724,1.031816431,1.061732206
19296,9.648000,1.048582415,1.267526463,1.173505440,0.826350958,1.032145175,1.061732206
19297,9.648500,1.048582415,1.266540228,1.172519206,0.824707235,1.031158941,1.061403461
19298,9.649000,1.048911159,1.266868973,1.173176695,0.825364724,1.031487686,1.062389696
19299,9.649500,1.048911159,1.266540228,1.173176695,0.826022214,1.031487686,1.063047185
19300,9.650000,1.049897394,1.266540228,1.173176695,0.825693469,1.031487686,1.061732206
19301,9.650500,1.049568649,1.265882738,1.173176695,0.825035980,1.032145175,1.062389696
19302,9.651000,1.050226139,1.266211483,1.173176695,0.825364724,1.031158941,1.062718441
19303,9.651500,1.050554883,1.266540228,1.173176695,0.825035980,1.030830196,1.064033420
19304,9.652000,1.050554883,1.266211483,1.173176695,0.825693469,1.031487686,1.063375930
19305,9.652500,1.049568649,1.266868973,1.172847950,0.826022214,1.031487686,1.062718441
19306,9.653000,1.048911159,1.265882738,1.172519206,0.826022214,1.031816431,1.062718441
19307,9.653500,1.048582415,1.267197718,1.172847950,0.826679703,1.031816431,1.060745972
19308,9.654000,1.049239904,1.268183952,1.173834185,0.826350958,1.032145175,1.062389696
19309,9.654500,1.049568649,1.267526463,1.172847950,0.826350958,1.031487686,1.062718441
19310,9.655000,1.048582415,1.266868973,1.173176695,0.826679703,1.032473920,1.062718441
19311,9.655500,1.049239904,1.265882738,1.171861716,0.825364724,1.030501452,1.062060951
19312,9.656000,1.048253670,1.267526463,1.173834185,0.825693469,1.031487686,1.062060951
19313,9.656500,1.048911159,1.266211483,1.173176695,0.824707235,1.031158941,1.061403461
19314,9.657000,1.047596180,1.265225249,1.172190461,0.824378490,1.030830196,1.061732206
19315,9.657500,1.048582415,1.267526463,1.173505440,0.827008448,1.032145175,1.061732206
19316,9.658000,1.049239904,1.265553994,1.172519206,0.825693469,1.031816431,1.062060951
19317,9.658500,1.049239904,1.265553994,1.173176695,0.826022214,1.031487686,1.062060951
19318,9.659000,1.049897394,1.266540228,1.173834185,0.826679703,1.031487686,1.062389696
19319,9.659500,1.050226139,1.265882738,1.172519206,0.826022214,1.031158941,1.063047185
19320,9.660000,1.050226139,1.266540228,1.173176695,0.826022214,1.031158941,1.063375930
19321,9.660500,1.049897394,1.267197718,1.173176695,0.827337193,1.031816431,1.063047185
19322,9.661000,1.049568649,1.266868973,1.171532971,0.825035980,1.031158941,1.063047185
19323,9.661500,1.049239904,1.267526463,1.174162930,0.827008448,1.032145175,1.062060951
19324,9.662000,1.049897394,1.267855208,1.171861716,0.826350958,1.032145175,1.062389696
19325,9.662500,1.048911159,1.267197718,1.173176695,0.827337193,1.031816431,1.062718441
19326,9.663000,1.049568649,1.267526463,1.172519206,0.825693469,1.031816431,1.062718441
19327,9.663500,1.048911159,1.265882738,1.171204226,0.824707235,1.030172707,1.062060951
19328,9.664000,1.048253670,1.267197718,1.173834185,0.826022214,1.032473920,1.061732206
19329,9.664500,1.048253670,1.266540228,1.173505440,0.825364724,1.031158941,1.061403461
19330,9.665000,1.048582415,1.267526463,1.173505440,0.825364724,1.031816431,1.061403461
19331,9.665500,1.048911159,1.267197718,1.173176695,0.825693469,1.032145175,1.062389696
19332,9.666000,1.049568649,1.266868973,1.172847950,0.826350958,1.031487686,1.062718441
19333,9.666500,1.049239904,1.266211483,1.173505440,0.826350958,1.031487686,1.062718441
19334,9.667000,1.048911159,1.266540228,1.173505440,0.826679703,1.030830196,1.062389696
19335,9.667500,1.050554883,1.265882738,1.173176695,0.826022214,1.031816431,1.063047185
19336,9.668000,1.050883628,1.266540228,1.173834185,0.826022214,1.031487686,1.062718441
19337,9.668500,1.049897394,1.266540228,1.172847950,0.826350958,1.031816431,1.063047185
19338,9.669000,1.049568649,1.266211483,1.172519206,0.826022214,1.031487686,1.062389696
19339,9.669500,1.049897394,1.267197718,1.172519206,0.827008448,1.031816431,1.061732206
19340,9.670000,1.049239904,1.268183952,1.172847950,0.826679703,1.032802665,1.062718441
19341,9.670500,1.048582415,1.266540228,1.171861716,0.824378490,1.030501452,1.062060951
19342,9.671000,1.048911159,1.266868973,1.172519206,0.826679703,1.032145175,1.062389696
19343,9.671500,1.048911159,1.266211483,1.172519206,0.826022214,1.031158941,1.062389696
19344,9.672000,1.048911159,1.267526463,1.173505440,0.825693469,1.031816431,1.061403461
19345,9.672500,1.048582415,1.266868973,1.172847950,0.825035980,1.031158941,1.061732206
19346,9.673000,1.049239904,1.266868973,1.172847950,0.825035980,1.031816431,1.061403461
19347,9.673500,1.048911159,1.265225249,1.172847950,0.825035980,1.031158941,1.062060951
19348,9.674000,1.049239904,1.266211483,1.173834185,0.826350958,1.033131410,1.062389696
19349,9.674500,1.049897394,1.265882738,1.172847950,0.826022214,1.032473920,1.062389696
19350,9.675000,1.050554883,1.266211483,1.173176695,0.825693469,1.031487686,1.062389696
19351,9.675500,1.050883628,1.266211483,1.173176695,0.827008448,1.031816431,1.063047185
19352,9.676000,1.049568649,1.266540228,1.173505440,0.826350958,1.031816431,1.063375930
19353,9.676500,1.049568649,1.266211483,1.172190461,0.826022214,1.031158941,1.063047185
19354,9.677000,1.049897394,1.266540228,1.172190461,0.826350958,1.031816431,1.062060951
19355,9.677500,1.049568649,1.265882738,1.173176695,0.825035980,1.030501452,1.062060951
19356,9.678000,1.049568649,1.266868973,1.171204226,0.826022214,1.031158941,1.063047185
19357,9.678500,1.050554883,1.266540228,1.172190461,0.825693469,1.030501452,1.062060951
19358,9.679000,1.048582415,1.265882738,1.170875481,0.825364724,1.030830196,1.061732206
19359,9.679500,1.049897394,1.266540228,1.172519206,0.825364724,1.031816431,1.061074717
19360,9.680000,1.048911159,1.267197718,1.172847950,0.825035980,1.031158941,1.061074717
19361,9.680500,1.048911159,1.266540228,1.173176695,0.825035980,1.032145175,1.061732206
19362,9.681000,1.048911159,1.266540228,1.173176695,0.825693469,1.032145175,1.062718441
19363,9.681500,1.049568649,1.265225249,1.172519206,0.824378490,1.031487686,1.062389696
19364,9.682000,1.048582415,1.266211483,1.173505440,0.827008448,1.033131410,1.062060951
19365,9.682500,1.049568649,1.266540228,1.173834185,0.825693469,1.031816431,1.063375930
19366,9.683000,1.051869863,1.266540228,1.173176695,0.826350958,1.031487686,1.063704675
19367,9.683500,1.050883628,1.265882738,1.173505440,0.824049745,1.030830196,1.064033420
19368,9.684000,1.050226139,1.266868973,1.172519206,0.826022214,1.031487686,1.063047185
19369,9.684500,1.049239904,1.267526463,1.172847950,0.826350958,1.032145175,1.061732206
19370,9.685000,1.049568649,1.266540228,1.172190461,0.825693469,1.031158941,1.062389696
19371,9.685500,1.049897394,1.267197718,1.171861716,0.826022214,1.032145175,1.062389696
19372,9.686000,1.049239904,1.266211483,1.171532971,0.825364724,1.031816431,1.062389696
19373,9.686500,1.049239904,1.265882738,1.171532971,0.824707235,1.030830196,1.062389696
19374,9.687000,1.049239904,1.267197718,1.173505440,0.826350958,1.031487686,1.062389696
19375,9.687500,1.048582415,1.266868973,1.173176695,0.825693469,1.031487686,1.062060951
19376,9.688000,1.047596180,1.266211483,1.173176695,0.825364724,1.030830196,1.061732206
19377,9.688500,1.048253670,1.266540228,1.172190461,0.824378490,1.031158941,1.061732206
19378,9.689000,1.049239904,1.265553994,1.171861716,0.825035980,1.030830196,1.061732206
19379,9.689500,1.049239904,1.266211483,1.172847950,0.825693469,1.031487686,1.062718441
19380,9.690000,1.049239904,1.265225249,1.172190461,0.825364724,1.031158941,1.062060951
19381,9.690500,1.050226139,1.265882738,1.172190461,0.825693469,1.031158941,1.062718441
19382,9.691000,1.050554883,1.265882738,1.172847950,0.826350958,1.031487686,1.062389696
19383,9.691500,1.050554883,1.267197718,1.172519206,0.826350958,1.031816431,1.063047185
19384,9.692000,1.050554883,1.266211483,1.172847950,0.826022214,1.031487686,1.062389696
19385,9.692500,1.049239904,1.265882738,1.172519206,0.826350958,1.031816431,1.063375930
19386,9.693000,1.048253670,1.265553994,1.170875481,0.825364724,1.030501452,1.061403461
19387,9.693500,1.048911159,1.267855208,1.172519206,0.826679703,1.031816431,1.061403461
19388,9.694000,1.049568649,1.266540228,1.171861716,0.826022214,1.030830196,1.061403461
19389,9.694500,1.048582415,1.267197718,1.172190461,0.826679703,1.032473920,1.062389696
19390,9.695000,1.049568649,1.267526463,1.172190461,0.826679703,1.031487686,1.061732206
19391,9.695500,1.048911159,1.267197718,1.173505440,0.826350958,1.032145175,1.063047185
19392,9.696000,1.048911159,1.266540228,1.172519206,0.824378490,1.031158941,1.061732206
19393,9.696500,1.048253670,1.266540228,1.172519206,0.824378490,1.031816431,1.061074717
19394,9.697000,1.048911159,1.266211483,1.172519206,0.824707235,1.031816431,1.062060951
19395,9.697500,1.049239904,1.266868973,1.172519206,0.825693469,1.031158941,1.062389696
19396,9.698000,1.049239904,1.265553994,1.172190461,0.825364724,1.030830196,1.062718441
19397,9.698500,1.049568649,1.265882738,1.172190461,0.824707235,1.031158941,1.062060951
19398,9.699000,1.049897394,1.266868973,1.172847950,0.826022214,1.030830196,1.062389696
19399,9.699500,1.050554883,1.266868973,1.173176695,0.824378490,1.031158941,1.063704675
19400,9.700000,1.050226139,1.265553994,1.172847950,0.825364724,1.031487686,1.063375930
19401,9.700500,1.049568649,1.267197718,1.173176695,0.826022214,1.032145175,1.062389696
19402,9.701000,1.049239904,1.266868973,1.171861716,0.825693469,1.031816431,1.062060951
19403,9.701500,1.049239904,1.266868973,1.172847950,0.825035980,1.032145175,1.062060951
19404,9.702000,1.049239904,1.267197718,1.172190461,0.826679703,1.030830196,1.062389696
19405,9.702500,1.051212373,1.265882738,1.171204226,0.825035980,1.030830196,1.062718441
19406,9.703000,1.047596180,1.266211483,1.171861716,0.825035980,1.031158941,1.061732206
19407,9.703500,1.047924925,1.267526463,1.173834185,0.824707235,1.031816431,1.062060951
19408,9.704000,1.049568649,1.267197718,1.173176695,0.824707235,1.031487686,1.062060951
19409,9.704500,1.047267435,1.266211483,1.172519206,0.825035980,1.030830196,1.062060951
19410,9.705000,1.049568649,1.266211483,1.173505440,0.825364724,1.030830196,1.062060951
19411,9.705500,1.049568649,1.265882738,1.172190461,0.825364724,1.031158941,1.062718441
19412,9.706000,1.049239904,1.265553994,1.171861716,0.825364724,1.032145175,1.062060951
19413,9.706500,1.050226139,1.265882738,1.173176695,0.825693469,1.031158941,1.062389696
19414,9.707000,1.050226139,1.265553994,1.172519206,0.826022214,1.031158941,1.062718441
19415,9.707500,1.050226139,1.266540228,1.173176695,0.826679703,1.031816431,1.062389696
19416,9.708000,1.048911159,1.266540228,1.171861716,0.825364724,1.031816431,1.061732206
19417,9.708500,1.049239904,1.266868973,1.172190461,0.826022214,1.032145175,1.061403461
19418,9.709000,1.049568649,1.266540228,1.172519206,0.827008448,1.032145175,1.063047185
19419,9.709500,1.048582415,1.266540228,1.171532971,0.827008448,1.031487686,1.063047185
19420,9.710000,1.048911159,1.266868973,1.172190461,0.825693469,1.031816431,1.062060951
19421,9.710500,1.047267435,1.265553994,1.172190461,0.824049745,1.030501452,1.061403461
19422,9.711000,1.048253670,1.265882738,1.172190461,0.824707235,1.031487686,1.062060951
19423,9.711500,1.048253670,1.266540228,1.172190461,0.824378490,1.030830196,1.062060951
19424,9.712000,1.048253670,1.266211483,1.172519206,0.825035980,1.031816431,1.063375930
19425,9.712500,1.048911159,1.265225249,1.172190461,0.825035980,1.031158941,1.062718441
19426,9.713000,1.049568649,1.266868973,1.174162930,0.826350958,1.032145175,1.062389696
19427,9.713500,1.050226139,1.266211483,1.173176695,0.826022214,1.030830196,1.063047185
19428,9.714000,1.050554883,1.265882738,1.172847950,0.825693469,1.030830196,1.063047185
19429,9.714500,1.049897394,1.266868973,1.173505440,0.826679703,1.031816431,1.062718441
19430,9.715000,1.049568649,1.266540228,1.172519206,0.826350958,1.031816431,1.062718441
19431,9.715500,1.048911159,1.267526463,1.172847950,0.827008448,1.032473920,1.062060951
19432,9.716000,1.051212373,1.266211483,1.172190461,0.825035980,1.030830196,1.063047185
19433,9.716500,1.048911159,1.266868973,1.172190461,0.825364724,1.032145175,1.062718441
19434,9.717000,1.049239904,1.265882738,1.172190461,0.825035980,1.030830196,1.061732206
19435,9.717500,1.048582415,1.267197718,1.172847950,0.826679703,1.032473920,1.061732206
19436,9.718000,1.048582415,1.266540228,1.172190461,0.825035980,1.031158941,1.061074717
19437,9.718500,1.047924925,1.266540228,1.172847950,0.825035980,1.030501452,1.061074717
19438,9.719000,1.048582415,1.265553994,1.171861716,0.825364724,1.030830196,1.062389696
19439,9.719500,1.049239904,1.266211483,1.173176695,0.825693469,1.031816431,1.062060951
19440,9.720000,1.047596180,1.265882738,1.173834185,0.826350958,1.031816431,1.062060951
19441,9.720500,1.048911159,1.265882738,1.172519206,0.824049745,1.031158941,1.062718441
19442,9.721000,1.049568649,1.266540228,1.173176695,0.826022214,1.031158941,1.061732206
19443,9.721500,1.050226139,1.265225249,1.171861716,0.825035980,1.030501452,1.063375930
19444,9.722000,1.049568649,1.266540228,1.172847950,0.826679703,1.031487686,1.062718441
19445,9.722500,1.049239904,1.266540228,1.172190461,0.826350958,1.031816431,1.061732206
19446,9.723000,1.048582415,1.266868973,1.172190461,0.826022214,1.032145175,1.062060951
19447,9.723500,1.049239904,1.266540228,1.171861716,0.825693469,1.031487686,1.062389696
19448,9.724000,1.049568649,1.266868973,1.171861716,0.825693469,1.031158941,1.062389696
19449,9.724500,1.048582415,1.266211483,1.171861716,0.824707235,1.030830196,1.062718441
19450,9.725000,1.048582415,1.266540228,1.170875481,0.825035980,1.030501452,1.060745972
19451,9.725500,1.047924925,1.266868973,1.173176695,0.825364724,1.030830196,1.063047185
19452,9.726000,1.047267435,1.266868973,1.172847950,0.825693469,1.032473920,1.060417227
19453,9.726500,1.047596180,1.266868973,1.172190461,0.825364724,1.031816431,1.061403461
19454,9.727000,1.048582415,1.266868973,1.172847950,0.825693469,1.031487686,1.062389696
19455,9.727500,1.048582415,1.265882738,1.171861716,0.825364724,1.030830196,1.062060951
19456,9.728000,1.049239904,1.266211483,1.173176695,0.826350958,1.032473920,1.061732206
19457,9.728500,1.049239904,1.265882738,1.173176695,0.825364724,1.031487686,1.062389696
19458,9.729000,1.049897394,1.266211483,1.172519206,0.825035980,1.031487686,1.062389696
19459,9.729500,1.050226139,1.266211483,1.173834185,0.826350958,1.031487686,1.063047185
19460,9.730000,1.050226139,1.266211483,1.173505440,0.826350958,1.031487686,1.063047185
19461,9.730500,1.049568649,1.266211483,1.171861716,0.825693469,1.031158941,1.062389696
19462,9.731000,1.050226139,1.266211483,1.171861716,0.825364724,1.032145175,1.062060951
19463,9.731500,1.049568649,1.266211483,1.171532971,0.826022214,1.031158941,1.062060951
19464,9.732000,1.049239904,1.266540228,1.171532971,0.825364724,1.031158941,1.062389696
19465,9.732500,1.049568649,1.267197718,1.172519206,0.825364724,1.031487686,1.062060951
19466,9.733000,1.048911159,1.266211483,1.171532971,0.825364724,1.031487686,1.060417227
19467,9.733500,1.047924925,1.266211483,1.170875481,0.825364724,1.031487686,1.061732206
19468,9.734000,1.048253670,1.267197718,1.172190461,0.825035980,1.031487686,1.061732206
19469,9.734500,1.047267435,1.266211483,1.172190461,0.824049745,1.031816431,1.061074717
19470,9.735000,1.048253670,1.267197718,1.173176695,0.824378490,1.030501452,1.061074717
19471,9.735500,1.048911159,1.265225249,1.171861716,0.825035980,1.030830196,1.062060951
19472,9.736000,1.048911159,1.266211483,1.173176695,0.825364724,1.031816431,1.062060951
19473,9.736500,1.049239904,1.264896504,1.172190461,0.826022214,1.030830196,1.062389696
19474,9.737000,1.048253670,1.266868973,1.174162930,0.826679703,1.031816431,1.062060951
19475,9.737500,1.049239904,1.264896504,1.172847950,0.826022214,1.031487686,1.062060951
19476,9.738000,1.049897394,1.266540228,1.174162930,0.827008448,1.032473920,1.062718441
19477,9.738500,1.050554883,1.266540228,1.172847950,0.825693469,1.031158941,1.063375930
19478,9.739000,1.049568649,1.266540228,1.172847950,0.826022214,1.031816431,1.062389696
19479,9.739500,1.049568649,1.266868973,1.172519206,0.826679703,1.032473920,1.062060951
19480,9.740000,1.049239904,1.265882738,1.171532971,0.825364724,1.031487686,1.062718441
19481,9.740500,1.049897394,1.266540228,1.172190461,0.825035980,1.030501452,1.062389696
19482,9.741000,1.049568649,1.266211483,1.171532971,0.825364724,1.030501452,1.061732206
19483,9.741500,1.048582415,1.265882738,1.172190461,0.825693469,1.031487686,1.062060951
19484,9.742000,1.046281201,1.267855208,1.174820419,0.826350958,1.032473920,1.061732206
