sample_index,t_rel_s,SG0_ai16_V,SG1_ai18_V,SG2_ai17_V,SG3_ai19_V,SG4_ai20_V,SG5_ai21_V
8668,4.334000,0.928919318,1.261609055,1.071923295,0.815173638,0.912153336,0.942069108
8669,4.334500,0.928919318,1.261609055,1.071594550,0.814844893,0.911495846,0.942397853
8670,4.335000,0.930563042,1.261609055,1.070279571,0.813858659,0.911167101,0.943055343
8671,4.335500,0.930563042,1.260951566,1.069622081,0.814187404,0.911167101,0.942726598
8672,4.336000,0.929576808,1.260951566,1.069293336,0.814187404,0.910838357,0.943055343
8673,4.336500,0.929248063,1.261937800,1.069950826,0.814844893,0.911495846,0.941740364
8674,4.337000,0.928919318,1.262595290,1.069293336,0.815502382,0.912153336,0.942069108
8675,4.337500,0.929576808,1.261937800,1.070279571,0.814187404,0.911495846,0.942069108
8676,4.338000,0.929248063,1.261937800,1.069950826,0.814516148,0.911824591,0.942397853
8677,4.338500,0.928919318,1.262266545,1.069950826,0.814516148,0.911495846,0.942069108
8678,4.339000,0.928261829,1.261937800,1.070279571,0.813858659,0.911824591,0.941740364
8679,4.339500,0.928261829,1.261937800,1.070937060,0.813858659,0.911167101,0.941411619
8680,4.340000,0.928261829,1.261609055,1.070279571,0.813858659,0.911167101,0.941082874
8681,4.340500,0.928919318,1.261280311,1.070279571,0.813858659,0.910509612,0.941740364
8682,4.341000,0.929248063,1.260951566,1.069293336,0.814516148,0.911167101,0.941740364
8683,4.341500,0.929248063,1.261609055,1.071594550,0.814844893,0.911495846,0.942726598
8684,4.342000,0.929248063,1.260951566,1.070279571,0.814187404,0.910509612,0.941411619
8685,4.342500,0.929905552,1.260951566,1.070279571,0.812872425,0.910180867,0.941740364
8686,4.343000,0.929576808,1.261937800,1.070937060,0.814844893,0.912153336,0.942726598
8687,4.343500,0.929248063,1.261609055,1.070608316,0.814516148,0.912153336,0.942726598
8688,4.344000,0.929576808,1.261609055,1.069622081,0.814844893,0.912153336,0.942726598
8689,4.344500,0.928919318,1.262595290,1.069950826,0.815502382,0.912482080,0.942069108
8690,4.345000,0.928919318,1.261609055,1.067978357,0.814844893,0.911824591,0.941740364
8691,4.345500,0.927604339,1.261280311,1.070608316,0.814516148,0.911495846,0.942726598
8692,4.346000,0.929248063,1.261609055,1.068964592,0.813858659,0.911495846,0.942726598
8693,4.346500,0.928919318,1.261280311,1.068964592,0.813858659,0.910838357,0.942069108
8694,4.347000,0.928261829,1.261937800,1.069950826,0.813529914,0.910838357,0.941411619
8695,4.347500,0.928261829,1.261937800,1.070608316,0.813858659,0.911824591,0.941740364
8696,4.348000,0.928261829,1.261937800,1.071265805,0.814187404,0.911824591,0.942397853
8697,4.348500,0.928590573,1.261280311,1.069950826,0.813529914,0.910838357,0.942069108
8698,4.349000,0.928919318,1.261280311,1.070279571,0.813529914,0.911167101,0.942397853
8699,4.349500,0.929248063,1.260951566,1.070937060,0.814187404,0.911167101,0.942397853
8700,4.350000,0.928261829,1.261609055,1.071265805,0.815173638,0.910838357,0.942069108
8701,4.350500,0.930234297,1.261280311,1.070279571,0.813858659,0.910838357,0.941411619
8702,4.351000,0.930234297,1.261609055,1.070937060,0.814844893,0.911495846,0.942726598
8703,4.351500,0.930891787,1.261937800,1.071594550,0.814844893,0.912482080,0.943055343
8704,4.352000,0.929248063,1.261280311,1.070279571,0.814844893,0.911495846,0.942069108
8705,4.352500,0.928590573,1.261280311,1.070608316,0.815173638,0.912153336,0.942069108
8706,4.353000,0.929248063,1.262595290,1.070279571,0.814844893,0.911495846,0.941740364
8707,4.353500,0.928919318,1.261609055,1.069622081,0.814516148,0.911824591,0.942397853
8708,4.354000,0.929248063,1.261280311,1.068964592,0.814516148,0.911824591,0.942397853
8709,4.354500,0.928261829,1.261937800,1.069622081,0.814187404,0.912153336,0.942397853
8710,4.355000,0.928261829,1.262595290,1.070279571,0.814516148,0.911495846,0.942397853
8711,4.355500,0.928261829,1.262266545,1.070937060,0.813858659,0.912810825,0.942069108
8712,4.356000,0.927933084,1.260951566,1.069293336,0.813201169,0.910838357,0.941082874
8713,4.356500,0.928590573,1.261937800,1.069293336,0.813201169,0.909852122,0.941740364
8714,4.357000,0.929576808,1.261609055,1.070937060,0.814516148,0.911167101,0.942397853
8715,4.357500,0.929248063,1.262595290,1.070937060,0.815173638,0.911824591,0.942069108
8716,4.358000,0.928919318,1.261937800,1.070608316,0.813858659,0.912482080,0.942397853
8717,4.358500,0.930234297,1.262266545,1.069950826,0.814516148,0.911824591,0.945685301
8718,4.359000,0.930234297,1.260622821,1.068964592,0.813529914,0.910180867,0.943384087
8719,4.359500,0.929576808,1.261937800,1.070279571,0.813529914,0.912153336,0.943055343
8720,4.360000,0.928590573,1.261609055,1.069622081,0.814187404,0.911495846,0.941740364
8721,4.360500,0.929576808,1.260951566,1.069950826,0.814516148,0.911495846,0.941740364
8722,4.361000,0.929576808,1.261937800,1.069622081,0.814844893,0.912153336,0.942397853
8723,4.361500,0.929248063,1.261609055,1.069950826,0.814516148,0.912153336,0.943055343
8724,4.362000,0.929905552,1.261609055,1.069622081,0.814516148,0.911167101,0.942397853
8725,4.362500,0.928590573,1.260951566,1.069950826,0.814516148,0.910838357,0.942069108
8726,4.363000,0.928590573,1.262266545,1.070279571,0.814844893,0.911824591,0.942069108
8727,4.363500,0.928590573,1.263252780,1.070937060,0.814516148,0.911824591,0.941740364
8728,4.364000,0.928590573,1.261937800,1.071594550,0.813529914,0.910838357,0.941740364
8729,4.364500,0.928590573,1.261280311,1.070608316,0.814187404,0.911167101,0.942069108
8730,4.365000,0.928919318,1.260622821,1.071265805,0.814844893,0.911824591,0.942069108
8731,4.365500,0.928261829,1.260622821,1.071265805,0.814844893,0.911824591,0.942726598
8732,4.366000,0.929576808,1.260294076,1.070608316,0.812543680,0.909852122,0.941411619
8733,4.366500,0.929248063,1.261609055,1.071594550,0.815502382,0.911495846,0.943055343
8734,4.367000,0.930234297,1.259965331,1.069293336,0.813858659,0.909523378,0.942726598
8735,4.367500,0.929248063,1.260951566,1.070279571,0.814844893,0.911495846,0.941411619
8736,4.368000,0.929905552,1.261280311,1.070937060,0.815173638,0.911495846,0.942069108
8737,4.368500,0.928590573,1.261280311,1.070608316,0.815173638,0.911495846,0.941740364
8738,4.369000,0.929905552,1.262595290,1.070937060,0.815831127,0.912153336,0.942069108
8739,4.369500,0.929576808,1.261280311,1.069293336,0.814844893,0.911167101,0.942069108
8740,4.370000,0.927933084,1.261280311,1.069950826,0.813858659,0.910838357,0.942726598
8741,4.370500,0.928590573,1.262595290,1.069622081,0.814844893,0.911167101,0.942726598
8742,4.371000,0.929905552,1.261609055,1.071594550,0.815173638,0.911495846,0.941740364
8743,4.371500,0.927604339,1.261937800,1.070937060,0.813201169,0.910509612,0.941082874
8744,4.372000,0.927933084,1.261937800,1.070608316,0.813529914,0.910838357,0.941740364
8745,4.372500,0.928590573,1.260951566,1.069950826,0.813529914,0.911167101,0.941411619
8746,4.373000,0.928919318,1.260622821,1.070279571,0.814516148,0.910509612,0.941740364
8747,4.373500,0.928919318,1.261280311,1.070608316,0.815173638,0.911824591,0.941740364
8748,4.374000,0.929576808,1.260951566,1.070279571,0.813858659,0.910838357,0.942069108
8749,4.374500,0.930563042,1.261609055,1.069950826,0.814187404,0.910509612,0.942397853
8750,4.375000,0.929905552,1.261609055,1.070937060,0.813858659,0.911824591,0.943055343
8751,4.375500,0.928919318,1.260951566,1.069293336,0.814187404,0.911167101,0.942726598
8752,4.376000,0.929248063,1.261280311,1.069622081,0.814187404,0.911495846,0.941740364
8753,4.376500,0.928919318,1.262595290,1.070608316,0.815173638,0.911167101,0.941740364
8754,4.377000,0.928590573,1.261280311,1.068635847,0.814516148,0.910838357,0.942397853
8755,4.377500,0.928919318,1.261609055,1.069622081,0.814516148,0.911167101,0.941740364
8756,4.378000,0.928590573,1.260951566,1.068964592,0.814187404,0.910838357,0.941740364
8757,4.378500,0.928590573,1.261609055,1.069622081,0.814516148,0.911495846,0.941740364
8758,4.379000,0.927604339,1.260951566,1.069950826,0.813529914,0.910509612,0.941411619
8759,4.379500,0.927933084,1.261280311,1.069950826,0.813529914,0.911167101,0.941411619
8760,4.380000,0.927933084,1.261609055,1.069950826,0.813201169,0.910509612,0.941082874
8761,4.380500,0.928590573,1.260951566,1.069622081,0.814187404,0.910509612,0.942069108
8762,4.381000,0.928919318,1.261609055,1.071923295,0.814844893,0.911167101,0.941740364
8763,4.381500,0.928590573,1.260294076,1.071594550,0.813858659,0.911824591,0.942069108
8764,4.382000,0.928590573,1.260951566,1.070937060,0.814516148,0.911824591,0.942069108
8765,4.382500,0.930234297,1.260951566,1.071265805,0.814187404,0.911167101,0.942726598
8766,4.383000,0.931220531,1.259965331,1.071265805,0.812872425,0.909852122,0.942397853
8767,4.383500,0.930234297,1.260951566,1.070279571,0.814516148,0.911495846,0.942397853
8768,4.384000,0.929576808,1.260622821,1.069622081,0.814516148,0.911495846,0.942069108
8769,4.384500,0.928919318,1.259965331,1.068964592,0.813201169,0.911167101,0.942069108
8770,4.385000,0.928590573,1.260951566,1.068964592,0.814844893,0.912153336,0.941740364
8771,4.385500,0.928919318,1.261609055,1.069622081,0.813858659,0.911167101,0.942069108
8772,4.386000,0.928590573,1.261280311,1.068635847,0.814187404,0.910180867,0.942069108
8773,4.386500,0.928261829,1.260951566,1.069293336,0.814187404,0.911167101,0.941740364
8774,4.387000,0.927933084,1.260622821,1.068964592,0.814187404,0.911824591,0.941082874
8775,4.387500,0.927933084,1.262266545,1.070279571,0.812543680,0.911167101,0.942069108
8776,4.388000,0.927933084,1.261609055,1.069293336,0.814187404,0.911167101,0.941411619
8777,4.388500,0.928261829,1.260951566,1.069950826,0.813858659,0.911495846,0.941740364
8778,4.389000,0.928261829,1.261937800,1.070608316,0.814516148,0.912482080,0.942397853
8779,4.389500,0.928919318,1.260951566,1.069950826,0.814187404,0.911824591,0.942397853
8780,4.390000,0.928919318,1.261280311,1.070279571,0.814516148,0.912153336,0.942726598
8781,4.390500,0.929905552,1.261609055,1.070279571,0.814516148,0.911167101,0.943384087
8782,4.391000,0.930234297,1.260622821,1.070279571,0.814516148,0.911167101,0.942726598
8783,4.391500,0.929905552,1.261280311,1.070608316,0.815173638,0.910838357,0.942726598
8784,4.392000,0.929905552,1.261937800,1.070608316,0.815173638,0.912153336,0.942726598
8785,4.392500,0.928919318,1.261280311,1.069293336,0.814187404,0.911824591,0.942069108
8786,4.393000,0.929248063,1.261937800,1.069950826,0.814844893,0.912153336,0.942397853
8787,4.393500,0.928590573,1.260951566,1.069622081,0.814516148,0.910838357,0.943055343
8788,4.394000,0.929576808,1.261937800,1.069950826,0.813858659,0.911495846,0.942726598
8789,4.394500,0.928919318,1.261609055,1.070279571,0.813858659,0.911167101,0.943055343
8790,4.395000,0.927933084,1.262266545,1.070608316,0.813529914,0.911495846,0.941411619
8791,4.395500,0.927604339,1.262266545,1.071265805,0.814187404,0.912153336,0.942069108
8792,4.396000,0.928261829,1.260951566,1.070279571,0.813858659,0.911167101,0.942069108
8793,4.396500,0.929248063,1.260622821,1.069950826,0.813858659,0.910838357,0.942726598
8794,4.397000,0.929248063,1.261280311,1.070279571,0.814516148,0.911495846,0.942069108
8795,4.397500,0.929576808,1.260951566,1.070279571,0.813858659,0.911824591,0.942397853
8796,4.398000,0.930234297,1.260951566,1.070279571,0.814516148,0.910838357,0.942397853
8797,4.398500,0.930234297,1.261937800,1.070608316,0.814187404,0.911167101,0.942726598
8798,4.399000,0.930563042,1.261280311,1.069950826,0.814516148,0.911167101,0.942726598
8799,4.399500,0.929905552,1.261609055,1.070608316,0.814844893,0.911824591,0.943055343
8800,4.400000,0.929576808,1.261280311,1.069293336,0.814516148,0.912810825,0.941411619
8801,4.400500,0.929248063,1.262266545,1.069622081,0.815173638,0.912482080,0.941740364
8802,4.401000,0.929576808,1.261937800,1.069293336,0.814516148,0.911824591,0.942397853
8803,4.401500,0.929248063,1.262266545,1.069622081,0.814516148,0.911167101,0.941740364
8804,4.402000,0.928919318,1.261937800,1.069622081,0.813858659,0.910838357,0.941740364
8805,4.402500,0.929248063,1.262595290,1.071265805,0.815502382,0.912482080,0.942069108
8806,4.403000,0.927933084,1.262266545,1.071923295,0.814844893,0.913139570,0.942726598
8807,4.403500,0.928261829,1.261609055,1.069950826,0.813529914,0.911495846,0.941740364
8808,4.404000,0.928919318,1.261609055,1.069950826,0.814187404,0.911495846,0.941411619
8809,4.404500,0.928919318,1.261280311,1.071594550,0.814844893,0.911824591,0.942397853
8810,4.405000,0.929905552,1.260951566,1.070608316,0.813858659,0.911167101,0.942726598
8811,4.405500,0.929248063,1.260951566,1.069622081,0.814187404,0.911824591,0.942397853
8812,4.406000,0.929905552,1.261609055,1.070279571,0.814516148,0.911167101,0.943055343
8813,4.406500,0.930563042,1.260951566,1.070608316,0.814187404,0.910838357,0.943384087
8814,4.407000,0.929905552,1.262266545,1.070608316,0.815502382,0.912153336,0.942397853
8815,4.407500,0.929576808,1.262266545,1.069950826,0.814516148,0.912153336,0.941740364
8816,4.408000,0.929576808,1.261609055,1.068635847,0.814187404,0.910838357,0.942397853
8817,4.408500,0.928919318,1.261280311,1.069622081,0.813529914,0.910509612,0.943384087
8818,4.409000,0.929248063,1.261280311,1.069293336,0.814187404,0.911495846,0.941740364
8819,4.409500,0.928590573,1.261280311,1.069622081,0.813858659,0.910509612,0.941740364
8820,4.410000,0.928590573,1.262595290,1.070937060,0.815173638,0.912153336,0.942069108
8821,4.410500,0.927604339,1.262595290,1.070608316,0.815502382,0.911824591,0.941082874
8822,4.411000,0.928261829,1.260951566,1.070279571,0.813858659,0.911495846,0.942069108
8823,4.411500,0.928261829,1.262595290,1.070937060,0.814844893,0.912810825,0.942069108
8824,4.412000,0.928919318,1.260951566,1.069622081,0.813201169,0.910509612,0.941411619
8825,4.412500,0.929576808,1.261280311,1.070279571,0.814844893,0.911824591,0.942069108
8826,4.413000,0.929576808,1.261937800,1.071265805,0.815173638,0.912153336,0.942397853
8827,4.413500,0.929576808,1.261280311,1.070608316,0.814187404,0.911167101,0.942397853
8828,4.414000,0.930563042,1.261609055,1.071594550,0.815173638,0.911495846,0.943055343
8829,4.414500,0.930234297,1.260951566,1.070279571,0.815502382,0.912153336,0.943055343
8830,4.415000,0.929576808,1.260951566,1.070279571,0.814187404,0.912153336,0.943055343
8831,4.415500,0.928590573,1.260622821,1.068964592,0.813529914,0.910838357,0.942069108
8832,4.416000,0.928590573,1.262266545,1.069950826,0.815173638,0.911495846,0.941411619
8833,4.416500,0.929248063,1.261280311,1.069622081,0.815173638,0.911167101,0.942726598
8834,4.417000,0.929905552,1.261280311,1.069950826,0.813858659,0.911167101,0.942726598
8835,4.417500,0.929248063,1.261609055,1.069622081,0.813529914,0.911167101,0.942397853
8836,4.418000,0.928919318,1.261280311,1.069622081,0.814187404,0.911167101,0.942069108
8837,4.418500,0.928261829,1.262595290,1.071594550,0.815173638,0.912153336,0.941411619
8838,4.419000,0.927933084,1.261280311,1.070279571,0.814516148,0.911824591,0.941411619
8839,4.419500,0.929248063,1.260951566,1.070608316,0.813858659,0.910838357,0.941740364
8840,4.420000,0.928919318,1.263252780,1.071923295,0.815502382,0.912153336,0.942069108
8841,4.420500,0.928919318,1.260951566,1.069950826,0.814187404,0.910509612,0.942397853
8842,4.421000,0.929576808,1.261280311,1.070279571,0.814187404,0.911495846,0.942397853
8843,4.421500,0.929248063,1.261609055,1.070937060,0.813529914,0.911824591,0.942397853
8844,4.422000,0.930234297,1.260951566,1.069950826,0.814516148,0.911167101,0.943055343
8845,4.422500,0.930563042,1.260951566,1.069622081,0.814187404,0.911495846,0.943712832
8846,4.423000,0.929905552,1.260951566,1.069950826,0.814187404,0.911167101,0.942726598
8847,4.423500,0.929248063,1.261609055,1.069293336,0.814516148,0.911824591,0.942726598
8848,4.424000,0.928919318,1.262266545,1.069950826,0.815831127,0.912153336,0.942397853
8849,4.424500,0.929248063,1.261609055,1.068964592,0.813201169,0.910838357,0.941740364
8850,4.425000,0.928919318,1.261609055,1.070279571,0.814187404,0.910838357,0.942397853
8851,4.425500,0.928590573,1.260622821,1.069622081,0.813529914,0.911167101,0.942397853
8852,4.426000,0.928919318,1.260951566,1.069293336,0.813529914,0.910838357,0.943055343
8853,4.426500,0.928261829,1.261937800,1.070279571,0.813529914,0.910838357,0.942069108
8854,4.427000,0.927604339,1.260622821,1.068964592,0.813529914,0.911495846,0.941411619
8855,4.427500,0.928261829,1.261609055,1.069622081,0.813529914,0.911167101,0.941740364
8856,4.428000,0.928590573,1.261937800,1.070279571,0.813858659,0.911167101,0.941740364
8857,4.428500,0.929576808,1.261280311,1.069950826,0.814187404,0.911167101,0.941411619
8858,4.429000,0.928919318,1.261280311,1.070608316,0.814516148,0.912153336,0.941740364
8859,4.429500,0.928919318,1.261937800,1.071265805,0.815173638,0.912482080,0.942069108
8860,4.430000,0.929905552,1.261280311,1.070937060,0.814516148,0.911824591,0.942726598
8861,4.430500,0.930234297,1.261280311,1.070279571,0.814516148,0.911167101,0.943384087
8862,4.431000,0.929248063,1.262266545,1.071265805,0.815502382,0.912153336,0.942726598
8863,4.431500,0.929248063,1.261937800,1.070279571,0.815502382,0.911824591,0.942069108
8864,4.432000,0.929248063,1.261609055,1.069293336,0.813529914,0.910509612,0.943055343
8865,4.432500,0.928919318,1.261280311,1.069293336,0.813858659,0.910838357,0.942726598
8866,4.433000,0.929905552,1.261280311,1.069293336,0.813858659,0.911167101,0.942726598
8867,4.433500,0.928261829,1.260951566,1.069950826,0.814187404,0.910838357,0.940425385
8868,4.434000,0.928590573,1.261937800,1.069622081,0.813529914,0.910509612,0.941740364
8869,4.434500,0.928261829,1.262266545,1.069950826,0.812214935,0.909852122,0.940425385
8870,4.435000,0.928261829,1.261280311,1.069622081,0.812543680,0.910509612,0.941411619
8871,4.435500,0.928590573,1.260951566,1.070608316,0.814516148,0.912153336,0.941411619
8872,4.436000,0.929248063,1.259965331,1.069950826,0.813858659,0.911495846,0.941411619
8873,4.436500,0.928590573,1.260951566,1.070937060,0.815173638,0.912810825,0.941411619
8874,4.437000,0.930234297,1.260951566,1.070279571,0.813201169,0.911495846,0.942397853
8875,4.437500,0.929905552,1.261609055,1.070608316,0.813858659,0.910838357,0.942726598
8876,4.438000,0.930563042,1.261280311,1.069950826,0.814516148,0.911495846,0.942726598
8877,4.438500,0.929248063,1.261609055,1.069293336,0.813858659,0.911824591,0.942069108
8878,4.439000,0.928590573,1.261937800,1.069293336,0.814516148,0.911167101,0.942069108
8879,4.439500,0.929248063,1.261937800,1.069293336,0.814516148,0.911167101,0.942069108
8880,4.440000,0.929248063,1.261937800,1.069622081,0.814516148,0.911495846,0.942397853
8881,4.440500,0.928590573,1.260622821,1.069293336,0.814187404,0.911495846,0.942069108
8882,4.441000,0.928261829,1.260622821,1.068964592,0.814187404,0.910838357,0.942397853
8883,4.441500,0.927933084,1.261280311,1.070608316,0.814516148,0.912153336,0.942397853
8884,4.442000,0.927933084,1.261937800,1.070937060,0.814187404,0.912153336,0.941740364
8885,4.442500,0.928590573,1.261609055,1.069950826,0.813858659,0.911824591,0.942069108
8886,4.443000,0.929905552,1.261280311,1.070279571,0.814187404,0.911495846,0.943384087
8887,4.443500,0.929248063,1.260951566,1.071265805,0.814516148,0.912482080,0.943055343
8888,4.444000,0.928919318,1.261280311,1.069950826,0.813529914,0.910838357,0.942069108
8889,4.444500,0.930234297,1.260622821,1.069950826,0.814187404,0.911495846,0.942397853
8890,4.445000,0.930563042,1.260294076,1.070279571,0.813529914,0.911495846,0.943384087
8891,4.445500,0.930234297,1.260294076,1.069293336,0.812872425,0.910509612,0.943384087
8892,4.446000,0.928590573,1.261280311,1.069293336,0.813858659,0.911824591,0.942069108
8893,4.446500,0.928919318,1.262595290,1.069293336,0.814844893,0.911167101,0.942069108
8894,4.447000,0.929248063,1.261937800,1.069622081,0.814844893,0.911495846,0.942726598
8895,4.447500,0.929576808,1.260294076,1.068635847,0.813529914,0.910838357,0.942397853
8896,4.448000,0.928919318,1.260294076,1.068635847,0.813201169,0.910180867,0.941740364
8897,4.448500,0.928590573,1.262924035,1.070608316,0.815173638,0.912482080,0.942069108
8898,4.449000,0.927933084,1.261937800,1.069950826,0.813858659,0.911167101,0.941740364
8899,4.449500,0.928261829,1.263252780,1.071594550,0.814516148,0.911824591,0.942397853
8900,4.450000,0.927933084,1.261937800,1.071265805,0.813858659,0.910509612,0.941082874
8901,4.450500,0.928919318,1.260951566,1.070608316,0.813529914,0.911495846,0.942726598
8902,4.451000,0.929248063,1.260951566,1.070937060,0.814844893,0.911167101,0.942397853
8903,4.451500,0.928919318,1.261280311,1.071923295,0.814187404,0.911167101,0.942069108
8904,4.452000,0.929576808,1.260622821,1.070279571,0.814187404,0.911167101,0.941411619
8905,4.452500,0.929576808,1.260622821,1.068964592,0.813529914,0.910180867,0.943055343
8906,4.453000,0.930563042,1.260951566,1.069950826,0.812872425,0.909523378,0.942726598
8907,4.453500,0.929248063,1.261609055,1.070279571,0.816159872,0.911824591,0.942069108
8908,4.454000,0.928261829,1.261937800,1.070608316,0.815173638,0.912153336,0.941411619
8909,4.454500,0.929248063,1.261937800,1.069622081,0.815502382,0.912482080,0.941411619
8910,4.455000,0.929248063,1.262266545,1.069950826,0.815502382,0.911824591,0.943384087
8911,4.455500,0.928919318,1.260622821,1.068635847,0.814187404,0.910509612,0.941740364
8912,4.456000,0.928919318,1.260951566,1.068964592,0.814187404,0.911167101,0.941740364
8913,4.456500,0.928590573,1.261609055,1.069622081,0.813858659,0.910838357,0.941411619
8914,4.457000,0.928261829,1.261280311,1.068964592,0.812872425,0.911167101,0.940425385
8915,4.457500,0.928261829,1.262266545,1.070937060,0.813858659,0.912153336,0.941082874
8916,4.458000,0.928590573,1.261609055,1.069950826,0.813858659,0.911824591,0.941411619
8917,4.458500,0.928261829,1.261609055,1.070608316,0.815173638,0.911167101,0.942397853
8918,4.459000,0.928590573,1.261280311,1.070279571,0.814187404,0.911167101,0.942397853
8919,4.459500,0.928261829,1.260951566,1.070608316,0.814187404,0.912153336,0.942726598
8920,4.460000,0.928919318,1.260951566,1.070608316,0.814187404,0.911495846,0.942397853
8921,4.460500,0.929248063,1.261609055,1.071265805,0.814516148,0.912153336,0.942726598
8922,4.461000,0.929905552,1.261609055,1.071265805,0.815502382,0.911167101,0.943055343
8923,4.461500,0.930234297,1.260294076,1.070279571,0.814187404,0.911167101,0.943384087
8924,4.462000,0.929248063,1.262266545,1.070279571,0.814516148,0.911495846,0.942069108
8925,4.462500,0.928919318,1.261609055,1.069293336,0.815173638,0.911167101,0.941740364
8926,4.463000,0.929248063,1.260951566,1.069622081,0.814187404,0.911167101,0.943384087
8927,4.463500,0.929248063,1.262924035,1.069950826,0.814844893,0.910838357,0.942069108
8928,4.464000,0.928590573,1.260294076,1.068635847,0.812543680,0.909523378,0.941411619
8929,4.464500,0.928590573,1.260951566,1.069622081,0.813529914,0.910838357,0.941082874
8930,4.465000,0.927275594,1.261609055,1.070608316,0.814187404,0.911495846,0.941411619
8931,4.465500,0.927933084,1.261937800,1.071923295,0.813201169,0.911167101,0.941082874
8932,4.466000,0.927933084,1.261609055,1.070608316,0.813858659,0.911167101,0.941740364
8933,4.466500,0.928590573,1.260294076,1.070937060,0.814516148,0.911167101,0.942069108
8934,4.467000,0.928919318,1.259965331,1.070608316,0.814187404,0.910838357,0.941411619
8935,4.467500,0.929248063,1.260951566,1.070279571,0.814516148,0.911495846,0.941740364
8936,4.468000,0.928261829,1.261280311,1.070608316,0.815502382,0.911824591,0.941740364
8937,4.468500,0.928919318,1.261609055,1.070279571,0.814516148,0.911167101,0.941740364
8938,4.469000,0.929248063,1.260951566,1.069950826,0.814516148,0.911167101,0.942397853
8939,4.469500,0.930234297,1.261937800,1.070279571,0.814844893,0.911824591,0.942726598
8940,4.470000,0.929248063,1.260294076,1.070937060,0.814516148,0.911495846,0.942726598
8941,4.470500,0.928261829,1.262595290,1.070608316,0.815173638,0.912482080,0.942069108
8942,4.471000,0.928919318,1.260622821,1.068964592,0.815502382,0.912482080,0.941740364
8943,4.471500,0.929905552,1.261609055,1.069293336,0.814516148,0.911167101,0.942397853
8944,4.472000,0.928590573,1.262595290,1.069622081,0.815831127,0.912482080,0.942069108
8945,4.472500,0.928919318,1.261280311,1.068635847,0.813529914,0.910838357,0.943055343
8946,4.473000,0.928919318,1.261280311,1.070608316,0.814844893,0.911167101,0.942069108
8947,4.473500,0.928590573,1.261280311,1.069293336,0.814187404,0.911167101,0.941411619
8948,4.474000,0.928590573,1.262266545,1.070937060,0.813858659,0.912153336,0.941740364
8949,4.474500,0.928261829,1.261609055,1.070608316,0.813201169,0.910838357,0.941411619
8950,4.475000,0.928261829,1.261280311,1.070608316,0.813529914,0.911495846,0.942069108
8951,4.475500,0.929248063,1.260622821,1.069950826,0.814187404,0.911824591,0.942726598
8952,4.476000,0.928590573,1.260622821,1.069293336,0.814187404,0.910838357,0.941740364
8953,4.476500,0.929576808,1.261280311,1.070937060,0.813858659,0.911167101,0.942726598
8954,4.477000,0.930563042,1.260951566,1.071265805,0.814187404,0.910838357,0.943384087
8955,4.477500,0.929905552,1.261280311,1.070608316,0.814516148,0.911495846,0.943055343
8956,4.478000,0.929248063,1.260622821,1.069950826,0.814516148,0.911495846,0.942397853
8957,4.478500,0.929248063,1.261609055,1.070608316,0.814187404,0.911495846,0.941740364
8958,4.479000,0.929248063,1.261937800,1.069950826,0.815173638,0.911495846,0.942069108
8959,4.479500,0.929248063,1.261280311,1.069293336,0.814516148,0.910838357,0.942397853
8960,4.480000,0.928919318,1.261280311,1.068635847,0.813858659,0.910838357,0.942726598
8961,4.480500,0.928261829,1.261280311,1.068964592,0.812872425,0.909523378,0.941740364
8962,4.481000,0.928590573,1.262266545,1.070608316,0.813858659,0.910838357,0.942069108
8963,4.481500,0.928261829,1.260951566,1.069622081,0.813201169,0.910838357,0.941082874
8964,4.482000,0.928261829,1.262266545,1.070937060,0.814187404,0.911824591,0.941740364
8965,4.482500,0.928590573,1.260951566,1.071923295,0.813529914,0.910838357,0.942069108
8966,4.483000,0.928919318,1.260622821,1.070279571,0.814516148,0.911167101,0.941740364
8967,4.483500,0.929576808,1.260294076,1.070279571,0.814844893,0.912153336,0.941740364
8968,4.484000,0.928590573,1.261280311,1.070279571,0.814516148,0.911495846,0.942069108
8969,4.484500,0.929576808,1.261937800,1.071923295,0.813529914,0.911495846,0.942397853
8970,4.485000,0.930563042,1.260622821,1.070608316,0.814844893,0.910838357,0.943384087
8971,4.485500,0.929905552,1.261280311,1.070608316,0.814844893,0.911167101,0.942397853
8972,4.486000,0.929248063,1.260294076,1.069293336,0.815173638,0.912482080,0.942397853
8973,4.486500,0.928590573,1.261937800,1.070608316,0.816159872,0.912153336,0.941411619
8974,4.487000,0.928919318,1.262266545,1.069293336,0.815173638,0.911824591,0.942397853
8975,4.487500,0.929576808,1.260294076,1.069293336,0.813858659,0.910509612,0.943055343
8976,4.488000,0.929248063,1.260294076,1.068635847,0.812872425,0.910180867,0.942069108
8977,4.488500,0.928919318,1.261609055,1.069293336,0.814187404,0.911495846,0.942397853
8978,4.489000,0.928261829,1.261280311,1.069950826,0.813529914,0.911167101,0.941411619
8979,4.489500,0.928261829,1.260622821,1.070608316,0.814187404,0.912153336,0.942069108
8980,4.490000,0.929248063,1.261280311,1.071265805,0.813858659,0.911495846,0.942397853
8981,4.490500,0.928590573,1.261609055,1.070937060,0.814844893,0.912153336,0.942397853
8982,4.491000,0.929248063,1.261280311,1.072252039,0.815173638,0.913139570,0.942726598
8983,4.491500,0.929576808,1.260622821,1.069950826,0.813201169,0.911824591,0.942397853
