sample_index,t_rel_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
13740,6.870000,3.559332518,9.235180111,103.200281314,-0.026847123,-0.041545810,-0.968520600
13741,6.870500,3.528388905,9.195940128,103.246186860,-0.027338468,-0.040841448,-0.968695075
13742,6.871000,3.556514937,9.204977507,103.257503038,-0.026352914,-0.041122703,-0.968804162
13743,6.871500,3.557237143,9.214924725,103.234244981,-0.026458040,-0.041227829,-0.968597069
13744,6.872000,3.604709319,9.224708693,103.255140847,-0.026348434,-0.041763097,-0.968345425
13745,6.872500,3.581112841,9.214438074,103.221251658,-0.026439059,-0.042234741,-0.968398251
13746,6.873000,3.567771434,9.234213762,103.279383740,-0.026850631,-0.042640760,-0.968940525
13747,6.873500,3.607354944,9.218148037,103.173491492,-0.027104800,-0.042018118,-0.967611677
13748,6.874000,3.570525293,9.213680922,103.335858207,-0.027718800,-0.042267852,-0.968985869
13749,6.874500,3.576918040,9.200506740,103.300719196,-0.027446027,-0.042326665,-0.968670419
13750,6.875000,3.614922841,9.154369668,103.253548609,-0.027565575,-0.041291934,-0.967968802
13751,6.875500,3.600989766,9.183412858,103.323304799,-0.027731907,-0.041784775,-0.968621176
13752,6.876000,3.599365609,9.186097396,103.358266072,-0.027358607,-0.040510409,-0.968669926
13753,6.876500,3.606372907,9.185126671,103.338692932,-0.027182854,-0.041285346,-0.969519179
13754,6.877000,3.567157068,9.191797752,103.315914395,-0.027163931,-0.041420453,-0.969444258
13755,6.877500,3.534595050,9.223724088,103.234728952,-0.026592007,-0.041998268,-0.968859901
13756,6.878000,3.568830453,9.220885753,103.133509006,-0.025504178,-0.040362638,-0.968433131
13757,6.878500,3.599429330,9.236832841,103.244569881,-0.026984647,-0.041306425,-0.968341020
13758,6.879000,3.572940931,9.222882394,103.246012255,-0.026389540,-0.041120855,-0.968693806
13759,6.879500,3.597859734,9.201561731,103.173874227,-0.026873742,-0.041336722,-0.967594572
13760,6.880000,3.567219013,9.259869899,103.278395795,-0.026484902,-0.042298044,-0.968588489
13761,6.880500,3.585299829,9.240913090,103.232924807,-0.027324030,-0.042042419,-0.968377570
13762,6.881000,3.576320439,9.217652143,103.264241272,-0.027137858,-0.041997920,-0.967887257
13763,6.881500,3.574420434,9.199865418,103.233998356,-0.026911804,-0.041994751,-0.968725359
13764,6.882000,3.591659259,9.180398807,103.337528770,-0.027405963,-0.042127938,-0.969433721
13765,6.882500,3.553113582,9.210579657,103.277902017,-0.027391304,-0.041317149,-0.968324428
13766,6.883000,3.585932914,9.226120566,103.336391162,-0.027618516,-0.041113340,-0.968830853
13767,6.883500,3.591564206,9.163536967,103.416151148,-0.027532395,-0.040678167,-0.969200835
13768,6.884000,3.652853886,9.146112991,103.282406724,-0.027426006,-0.040824564,-0.969418267
13769,6.884500,3.554870735,9.187654546,103.348040710,-0.025944607,-0.041632967,-0.969201029
13770,6.885000,3.550013953,9.209050310,103.233547112,-0.026685174,-0.040873422,-0.968356724
13771,6.885500,3.572091949,9.184682651,103.280332661,-0.026489012,-0.040833670,-0.968881838
13772,6.886000,3.597502682,9.206612966,103.187708585,-0.026842330,-0.040490421,-0.968020372
13773,6.886500,3.563164599,9.197700398,103.153845392,-0.026213343,-0.040249872,-0.967944531
13774,6.887000,3.573677252,9.233947331,103.211440773,-0.026485816,-0.041434504,-0.968503403
13775,6.887500,3.519602580,9.271323665,103.326269640,-0.026265560,-0.042667954,-0.969386685
13776,6.888000,3.598390915,9.234433663,103.233141133,-0.026641441,-0.042756788,-0.968628274
13777,6.888500,3.566552213,9.185752150,103.268850074,-0.027023034,-0.041948181,-0.969040559
13778,6.889000,3.600158396,9.201633209,103.278440889,-0.027419484,-0.041658149,-0.968546285
13779,6.889500,3.599446546,9.201841518,103.290957119,-0.027241025,-0.041751657,-0.968886121
13780,6.890000,3.606187495,9.174316928,103.267306464,-0.027253116,-0.040681915,-0.968407837
13781,6.890500,3.621802166,9.180608420,103.326769265,-0.027202687,-0.040359134,-0.969148746
13782,6.891000,3.606169616,9.159163452,103.358220374,-0.027368772,-0.039645107,-0.968523404
13783,6.891500,3.551361990,9.181013998,103.303169015,-0.027252058,-0.040905941,-0.968982378
13784,6.892000,3.566130326,9.207549441,103.335257067,-0.026688481,-0.040979015,-0.968607734
13785,6.892500,3.572112660,9.204993703,103.258849008,-0.026342345,-0.041230939,-0.969147326
13786,6.893000,3.555635553,9.186455984,103.186747777,-0.026300351,-0.040831191,-0.967933294
13787,6.893500,3.587993092,9.203407878,103.303499345,-0.026342953,-0.041132973,-0.969097291
13788,6.894000,3.590043287,9.215152531,103.234045698,-0.026789596,-0.041464926,-0.968589696
13789,6.894500,3.574195508,9.213933658,103.186953535,-0.026806316,-0.040944608,-0.967928797
13790,6.895000,3.547851761,9.220315649,103.165448536,-0.026062245,-0.041159509,-0.968201280
13791,6.895500,3.583940777,9.254796204,103.153288107,-0.026859934,-0.042856483,-0.968247433
13792,6.896000,3.544351331,9.255666267,103.290107206,-0.026714126,-0.042245162,-0.968699223
13793,6.896500,3.567655672,9.220114434,103.300460886,-0.026952440,-0.041612118,-0.968425948
13794,6.897000,3.557649728,9.205466186,103.324187662,-0.026529848,-0.041440395,-0.968751343
13795,6.897500,3.582239712,9.191432195,103.243257142,-0.026964939,-0.041227007,-0.968111290
13796,6.898000,3.590222763,9.210766612,103.336359017,-0.026827694,-0.040834393,-0.968823979
13797,6.898500,3.598034787,9.179142384,103.335031407,-0.027048101,-0.040923122,-0.968589373
13798,6.899000,3.558528055,9.178419866,103.328363962,-0.027089779,-0.041471475,-0.969784222
13799,6.899500,3.589332365,9.178091891,103.255588959,-0.026877920,-0.041389466,-0.968448628
13800,6.900000,3.566284278,9.192469562,103.234988905,-0.026973552,-0.041317688,-0.968822187
13801,6.900500,3.566537828,9.225901050,103.291893092,-0.026735646,-0.040863408,-0.968876512
13802,6.901000,3.551044851,9.202757421,103.338484065,-0.026918484,-0.041812002,-0.969559647
13803,6.901500,3.603620636,9.195461799,103.232973234,-0.026380723,-0.041262465,-0.968348466
13804,6.902000,3.597351832,9.208657366,103.266648525,-0.026651198,-0.041206855,-0.968318126
13805,6.902500,3.597782560,9.199853367,103.161582696,-0.026884518,-0.040923759,-0.967246119
13806,6.903000,3.564697862,9.210686384,103.242757238,-0.026299645,-0.041390005,-0.968013090
13807,6.903500,3.616042323,9.255349760,103.255220335,-0.027017048,-0.041512219,-0.968216636
13808,6.904000,3.577462671,9.234192837,103.314579931,-0.027386550,-0.041773354,-0.969107206
13809,6.904500,3.607710009,9.181724344,103.163080027,-0.027548086,-0.041954558,-0.967844996
13810,6.905000,3.591318573,9.203441283,103.232532209,-0.027230995,-0.040867551,-0.968106378
13811,6.905500,3.593903708,9.215946495,103.300802754,-0.027681109,-0.041811061,-0.968532635
13812,6.906000,3.591251093,9.184817209,103.267771114,-0.027369183,-0.040880043,-0.968535134
13813,6.906500,3.593716706,9.192260901,103.357690403,-0.027856623,-0.040785023,-0.968562867
13814,6.907000,3.597756500,9.198777834,103.232883179,-0.026900662,-0.040912391,-0.968222054
13815,6.907500,3.587927203,9.197659655,103.210464133,-0.026375890,-0.041568073,-0.968384473
13816,6.908000,3.542149890,9.227469407,103.313649570,-0.026382975,-0.042142390,-0.969022120
13817,6.908500,3.533231305,9.237766829,103.304694590,-0.026139224,-0.041334618,-0.969359129
13818,6.909000,3.600372303,9.200179454,103.223105905,-0.027608690,-0.041146155,-0.968580293
13819,6.909500,3.597904914,9.210072465,103.209364207,-0.026816182,-0.041322750,-0.968025698
13820,6.910000,3.588719988,9.190121904,103.209667836,-0.026608057,-0.041897416,-0.968277036
13821,6.910500,3.597465421,9.221596790,103.196897746,-0.026550944,-0.041829819,-0.967823388
13822,6.911000,3.568141275,9.202905459,103.278415473,-0.027255611,-0.041740506,-0.968562275
13823,6.911500,3.558227283,9.218154530,103.244848093,-0.026612649,-0.041963448,-0.968608348
13824,6.912000,3.558671755,9.165855382,103.175772497,-0.025188247,-0.041377920,-0.968194321
13825,6.912500,3.544748744,9.199522166,103.324784351,-0.027302152,-0.041988774,-0.968998818
13826,6.913000,3.551618642,9.201410008,103.338744980,-0.027108091,-0.041506769,-0.969548910
13827,6.913500,3.583569872,9.171315972,103.324764069,-0.027476189,-0.041041115,-0.968836307
13828,6.914000,3.591891703,9.175022634,103.291065386,-0.027621347,-0.040789138,-0.968740106
13829,6.914500,3.542863514,9.186850831,103.303984634,-0.027037792,-0.041148910,-0.969225350
13830,6.915000,3.538303584,9.204719597,103.314607974,-0.025653901,-0.041186380,-0.969112074
13831,6.915500,3.558071347,9.224935514,103.269510262,-0.026568163,-0.041533311,-0.969036811
13832,6.916000,3.582925502,9.190148354,103.302041394,-0.027159542,-0.041122131,-0.968747388
13833,6.916500,3.580293600,9.202403685,103.168497215,-0.026529661,-0.041406777,-0.968999170
13834,6.917000,3.565619197,9.190990891,103.233749885,-0.026803571,-0.041001435,-0.968467780
13835,6.917500,3.558182102,9.209643796,103.209358113,-0.026670209,-0.041977419,-0.968177223
13836,6.918000,3.582260423,9.211743248,103.221773488,-0.026818272,-0.041624275,-0.968376777
13837,6.918500,3.567881260,9.233117429,103.289233445,-0.026857183,-0.042435440,-0.968578045
13838,6.919000,3.591983654,9.204919953,103.233771230,-0.027400976,-0.041183803,-0.968460785
13839,6.919500,3.572916834,9.206380770,103.392157743,-0.028310955,-0.042814976,-0.969177356
13840,6.920000,3.582022888,9.175708875,103.372016872,-0.027092114,-0.040179711,-0.969233509
13841,6.920500,3.574311265,9.181885858,103.323934160,-0.027047085,-0.040336457,-0.968475782
13842,6.921000,3.609754851,9.166557388,103.301500980,-0.028206785,-0.041035618,-0.968611231
13843,6.921500,3.601037382,9.178584560,103.303373812,-0.027949960,-0.040644011,-0.968950904
13844,6.922000,3.592137999,9.185263118,103.337383178,-0.027550713,-0.041191331,-0.969173895
13845,6.922500,3.550178653,9.199549001,103.326417233,-0.026761577,-0.041079584,-0.969202578
13846,6.923000,3.549562516,9.220616821,103.281067708,-0.026427230,-0.041577646,-0.969147040
13847,6.923500,3.596995709,9.199513217,103.210481028,-0.026715280,-0.041009983,-0.968246818
13848,6.924000,3.581524101,9.200678311,103.256344970,-0.026721996,-0.041310626,-0.968567180
13849,6.924500,3.574796870,9.187750448,103.222859861,-0.027178968,-0.041283242,-0.968595905
13850,6.925000,3.551841131,9.250522046,103.269816875,-0.026747605,-0.042093381,-0.969172596
13851,6.925500,3.566821468,9.210103644,103.265195605,-0.026842317,-0.041306635,-0.967986206
13852,6.926000,3.583021876,9.238079101,103.185903378,-0.026802910,-0.041299863,-0.967707548
13853,6.926500,3.583747180,9.211917276,103.220345984,-0.027173264,-0.041641699,-0.968028867
13854,6.927000,3.551856174,9.214370816,103.267530481,-0.027005539,-0.042132935,-0.968708382
13855,6.927500,3.582789429,9.220381709,103.311395647,-0.026758816,-0.041820266,-0.968417367
13856,6.928000,3.568594884,9.192498853,103.279568509,-0.027512000,-0.041441960,-0.968781275
13857,6.928500,3.600901310,9.208817915,103.312728064,-0.027549233,-0.041342146,-0.968620884
13858,6.929000,3.559589165,9.209428993,103.393915049,-0.027045734,-0.040509844,-0.969119540
13859,6.929500,3.557938637,9.204560890,103.232470578,-0.026709833,-0.040935686,-0.968124489
13860,6.930000,3.558416718,9.205427529,103.211568362,-0.026884038,-0.041044297,-0.968492923
13861,6.930500,3.558219363,9.194659972,103.200168952,-0.026961595,-0.040638021,-0.968374207
13862,6.931000,3.564901414,9.199077102,103.198164081,-0.026562184,-0.040679377,-0.967914355
13863,6.931500,3.582950635,9.228492835,103.221713880,-0.026876615,-0.041302467,-0.968252357
13864,6.932000,3.575663729,9.218030103,103.176654431,-0.027135130,-0.041788838,-0.968308510
13865,6.932500,3.577041717,9.264868309,103.231956184,-0.026976201,-0.042272014,-0.968161068
13866,6.933000,3.588858815,9.254370484,103.274438257,-0.027939157,-0.043107348,-0.967789100
13867,6.933500,3.561736003,9.227837773,103.196593793,-0.027431983,-0.041895779,-0.967719462
13868,6.934000,3.577967740,9.198866061,103.231404263,-0.027811394,-0.041724365,-0.968018801
13869,6.934500,3.567522303,9.195742138,103.242664578,-0.027123565,-0.042059711,-0.968141886
13870,6.935000,3.540444778,9.213758401,103.336129922,-0.028101824,-0.042059198,-0.968989002
13871,6.935500,3.569880525,9.190943132,103.267313194,-0.027880065,-0.041043219,-0.968430701
13872,6.936000,3.583736825,9.201761750,103.231087811,-0.027246597,-0.041443064,-0.967896123
13873,6.936500,3.565210768,9.209908231,103.268086829,-0.026489623,-0.041286010,-0.968679906
13874,6.937000,3.517812933,9.196675050,103.190052238,-0.026619464,-0.041803244,-0.968898949
13875,6.937500,3.550640448,9.221211580,103.189125924,-0.026774898,-0.041392392,-0.968528802
13876,6.938000,3.557314316,9.216633089,103.246536512,-0.026447264,-0.041640791,-0.968945522
13877,6.938500,3.551337520,9.192814317,103.246195381,-0.027162951,-0.041317181,-0.968816740
13878,6.939000,3.556388163,9.199798545,103.189536502,-0.026386223,-0.041759041,-0.968768897
13879,6.939500,3.549999177,9.203934920,103.224103913,-0.026723479,-0.041710117,-0.968968294
13880,6.940000,3.550271534,9.215250936,103.199121222,-0.026636700,-0.042123678,-0.968426148
13881,6.940500,3.568035871,9.222035221,103.209721907,-0.027112798,-0.041728895,-0.968164237
13882,6.941000,3.569063274,9.233354766,103.132106973,-0.027387504,-0.041943512,-0.968356297
13883,6.941500,3.563425781,9.272168076,103.266397325,-0.027476107,-0.041858795,-0.968236173
13884,6.942000,3.567781391,9.202799116,103.222819575,-0.027255210,-0.041533745,-0.968607020
13885,6.942500,3.569518206,9.204175821,103.267138264,-0.027604051,-0.041963250,-0.968576845
13886,6.943000,3.559699262,9.190139604,103.313006277,-0.027177235,-0.041999169,-0.968888212
13887,6.943500,3.566302155,9.184549474,103.223103882,-0.027029185,-0.041536099,-0.968722824
13888,6.944000,3.599474776,9.181003392,103.347359154,-0.027394615,-0.041350306,-0.968935706
13889,6.944500,3.586989104,9.157793734,103.292480066,-0.026493433,-0.041065080,-0.969216677
13890,6.945000,3.583598766,9.200622645,103.243864956,-0.027257745,-0.041231340,-0.968225223
13891,6.945500,3.556480112,9.206622299,103.211271231,-0.026337141,-0.041335308,-0.968505780
13892,6.946000,3.544244868,9.206154621,103.233863564,-0.027249970,-0.041154722,-0.968479402
13893,6.946500,3.558519023,9.222406810,103.222561265,-0.026761623,-0.040819199,-0.968362549
13894,6.947000,3.557053903,9.205274886,103.211532146,-0.026526748,-0.041030075,-0.968495043
13895,6.947500,3.583946971,9.209345801,103.176324426,-0.027371320,-0.040921182,-0.968046185
13896,6.948000,3.552363147,9.221470565,103.244758039,-0.027132589,-0.041613374,-0.968481936
13897,6.948500,3.590474016,9.206348531,103.128979870,-0.027022916,-0.041181831,-0.967517688
13898,6.949000,3.552089945,9.236369432,103.196887582,-0.026838503,-0.042749213,-0.967983908
13899,6.949500,3.545750562,9.267049969,103.208101113,-0.026981938,-0.042469386,-0.967853912
13900,6.950000,3.585250490,9.199869992,103.152184088,-0.027795019,-0.040740852,-0.967596248
13901,6.950500,3.546127263,9.190594815,103.264261911,-0.027716630,-0.041815729,-0.967888019
13902,6.951000,3.569772685,9.223411925,103.254040596,-0.027461639,-0.042158400,-0.968134062
13903,6.951500,3.574857755,9.187181188,103.197791185,-0.027178596,-0.041082004,-0.967918353
13904,6.952000,3.582803148,9.179929256,103.254259883,-0.027227879,-0.040723140,-0.967967809
13905,6.952500,3.582858683,9.198595516,103.279008037,-0.027096986,-0.040907802,-0.968531679
13906,6.953000,3.590068686,9.189156828,103.221017477,-0.026974196,-0.041703115,-0.968258225
13907,6.953500,3.559481860,9.209205794,103.185789373,-0.027029425,-0.041787201,-0.967843340
13908,6.954000,3.567482788,9.220620122,103.267006224,-0.026947814,-0.041612999,-0.968456666
13909,6.954500,3.550923158,9.219609558,103.232430292,-0.026786075,-0.041186190,-0.968135604
13910,6.955000,3.566957542,9.202943853,103.176812467,-0.027071754,-0.041426897,-0.968300022
13911,6.955500,3.582852753,9.229546982,103.151877117,-0.026862768,-0.041310633,-0.967622213
13912,6.956000,3.560619484,9.237925614,103.242875368,-0.027004059,-0.042283750,-0.968155371
13913,6.956500,3.568349647,9.250899777,103.220800794,-0.026903976,-0.042118595,-0.968169270
13914,6.957000,3.591094313,9.217813076,103.219580134,-0.026943833,-0.041999307,-0.967923422
13915,6.957500,3.582813506,9.213158346,103.164489171,-0.026983256,-0.041740171,-0.968084349
13916,6.958000,3.576105206,9.214804674,103.264726886,-0.027159782,-0.041373232,-0.967867903
13917,6.958500,3.569452314,9.175354034,103.253131937,-0.027808278,-0.041579954,-0.967880231
13918,6.959000,3.594528427,9.245444468,103.332559158,-0.027465765,-0.042411606,-0.968177851
13919,6.959500,3.567447961,9.199191350,103.299803303,-0.027103330,-0.041007208,-0.968174488
13920,6.960000,3.594023890,9.225005688,103.299910633,-0.027614328,-0.041804375,-0.968302899
13921,6.960500,3.596506613,9.184493380,103.221368447,-0.026643863,-0.041747955,-0.968373901
13922,6.961000,3.528558426,9.246042419,103.326035459,-0.026800698,-0.042136328,-0.969246659
13923,6.961500,3.541395296,9.205827950,103.235254852,-0.026537689,-0.041123077,-0.968829433
13924,6.962000,3.558029927,9.207386973,103.233448684,-0.026690207,-0.041557172,-0.968489632
13925,6.962500,3.575515314,9.206735473,103.200173403,-0.027219611,-0.041378479,-0.968504866
13926,6.963000,3.552784765,9.240939893,103.190080638,-0.027170904,-0.041706290,-0.968767405
13927,6.963500,3.543217468,9.217908640,103.232449613,-0.026803975,-0.041758502,-0.968271138
13928,6.964000,3.561977030,9.223186147,103.307931181,-0.027288036,-0.043245907,-0.967889798
13929,6.964500,3.569011894,9.224147307,103.231638445,-0.027276257,-0.042255991,-0.968158826
13930,6.965000,3.585113756,9.203032111,103.219810602,-0.027595037,-0.041665809,-0.967910693
13931,6.965500,3.593479258,9.191319591,103.286049898,-0.027673805,-0.042357685,-0.967866112
13932,6.966000,3.548629875,9.220627184,103.370057754,-0.028046999,-0.042732178,-0.969207246
13933,6.966500,3.546037750,9.170432029,103.187106214,-0.028041325,-0.041112669,-0.968049739
13934,6.967000,3.562413609,9.217558311,103.314793504,-0.027698365,-0.041997946,-0.969232132
13935,6.967500,3.584791796,9.165171934,103.268147174,-0.027875637,-0.041483152,-0.968782231
13936,6.968000,3.592727495,9.174835711,103.277085437,-0.027797508,-0.040698832,-0.968054479
13937,6.968500,3.535811039,9.202384387,103.209038909,-0.027099816,-0.041206342,-0.967928767
13938,6.969000,3.533635127,9.231028615,103.277104982,-0.026179114,-0.041771158,-0.968239086
13939,6.969500,3.526462654,9.207290424,103.235147903,-0.026718239,-0.041331094,-0.968840676
13940,6.970000,3.557159969,9.213216360,103.221953450,-0.026468817,-0.040814866,-0.968248616
13941,6.970500,3.568386908,9.235915953,103.211611633,-0.027195362,-0.040779197,-0.968366254
13942,6.971000,3.606757528,9.205080886,103.189110092,-0.027206951,-0.041185190,-0.968496950
13943,6.971500,3.557850449,9.188699328,103.210164250,-0.026823398,-0.041369307,-0.968271553
13944,6.972000,3.560174244,9.227115286,103.234403397,-0.027086213,-0.041871070,-0.968728235
13945,6.972500,3.580912386,9.239779559,103.152151585,-0.026251388,-0.041591756,-0.967751124
13946,6.973000,3.577778966,9.238664297,103.206411733,-0.027339261,-0.042416695,-0.967489762
13947,6.973500,3.585842556,9.232172663,103.186382317,-0.027562347,-0.041959680,-0.967952397
13948,6.974000,3.569356337,9.218834706,103.243698399,-0.027496637,-0.041117548,-0.968112046
13949,6.974500,3.561355142,9.198845751,103.345605033,-0.027472369,-0.042005823,-0.968625637
13950,6.975000,3.563260416,9.231524585,103.310828351,-0.027771737,-0.041061056,-0.968050988
13951,6.975500,3.577344078,9.214935932,103.266226821,-0.027519370,-0.041384252,-0.968211573
13952,6.976000,3.593051627,9.213855794,103.277422497,-0.027515353,-0.041287167,-0.968192256
13953,6.976500,3.575948608,9.194514423,103.347661316,-0.027316041,-0.041169917,-0.968940831
13954,6.977000,3.592022240,9.194237353,103.279431438,-0.027481232,-0.040981086,-0.968643113
13955,6.977500,3.572958808,9.214962306,103.234127231,-0.026445173,-0.041339266,-0.968594443
13956,6.978000,3.512766843,9.290561042,103.245419188,-0.026485780,-0.041573852,-0.968505165
13957,6.978500,3.555648742,9.224842651,103.166407321,-0.026024719,-0.041208682,-0.968430889
13958,6.979000,3.558748372,9.226371998,103.210762225,-0.026730849,-0.041652409,-0.968398593
13959,6.979500,3.567115383,9.238589394,103.212553523,-0.026818447,-0.041386461,-0.968733518
13960,6.980000,3.565686677,9.209614965,103.198510981,-0.026665383,-0.040988943,-0.968039025
13961,6.980500,3.575188481,9.245394605,103.187958017,-0.026758625,-0.041859084,-0.968304927
13962,6.981000,3.581363162,9.201141813,103.162903251,-0.026710076,-0.041114352,-0.967605273
13963,6.981500,3.573548702,9.246105072,103.219651829,-0.026214056,-0.042152417,-0.967941276
13964,6.982000,3.577118493,9.225006501,103.198425377,-0.027443338,-0.041379327,-0.968043272
13965,6.982500,3.565109125,9.220000185,103.198821664,-0.026411293,-0.041284287,-0.968165815
13966,6.983000,3.613953810,9.213021087,103.267284181,-0.026786387,-0.042259232,-0.968689259
13967,6.983500,3.550824351,9.208091407,103.324960390,-0.026695805,-0.042953647,-0.969260637
13968,6.984000,3.607639826,9.217705921,103.265469492,-0.027114422,-0.042217594,-0.968227794
13969,6.984500,3.591579913,9.177530537,103.276563607,-0.027418294,-0.041309298,-0.968075953
13970,6.985000,3.584998578,9.200290401,103.338806611,-0.027629253,-0.041438633,-0.969530800
13971,6.985500,3.596410901,9.163633868,103.279234201,-0.026799751,-0.041343402,-0.968769275
13972,6.986000,3.549759473,9.189814206,103.246644780,-0.026827586,-0.040678273,-0.968799507
13973,6.986500,3.564890399,9.184923904,103.188149284,-0.026664972,-0.041525961,-0.968409872
13974,6.987000,3.555874328,9.214772082,103.234208765,-0.026100751,-0.041213607,-0.968599190
13975,6.987500,3.566256046,9.190234124,103.257615756,-0.026991251,-0.040900642,-0.968788806
13976,6.988000,3.558138165,9.216488352,103.292543620,-0.026630720,-0.041747640,-0.969252521
13977,6.988500,3.571162696,9.203957149,103.165631988,-0.026162742,-0.040715210,-0.968176802
13978,6.989000,3.564590870,9.240013858,103.223308902,-0.026090793,-0.041774183,-0.968740422
13979,6.989500,3.581820930,9.223267572,103.209307027,-0.026553035,-0.042131344,-0.968174468
13980,6.990000,3.584204949,9.234043035,103.266749760,-0.027016223,-0.042658690,-0.968598062
13981,6.990500,3.592945564,9.228987885,103.187972307,-0.027401995,-0.042320773,-0.968422479
13982,6.991000,3.606047930,9.172321471,103.265502723,-0.027084145,-0.042246411,-0.968341227
13983,6.991500,3.615986126,9.209612264,103.288744443,-0.027348686,-0.041554377,-0.968297231
13984,6.992000,3.580803221,9.195032318,103.334452396,-0.026405741,-0.042342181,-0.968759617
13985,6.992500,3.550914975,9.210613937,103.291845751,-0.026857853,-0.041393233,-0.969012175
13986,6.993000,3.621799334,9.175450843,103.257339009,-0.027233697,-0.040998674,-0.968767691
13987,6.993500,3.632608415,9.169643301,103.301102994,-0.027986411,-0.040879977,-0.968483807
13988,6.994000,3.621085312,9.174499246,103.221181607,-0.027056793,-0.040686504,-0.968098212
13989,6.994500,3.548657733,9.228091001,103.223340668,-0.026190067,-0.041047946,-0.968607642
13990,6.995000,3.564566398,9.228740613,103.245364155,-0.026172976,-0.041367026,-0.968590987
13991,6.995500,3.595171365,9.186272622,103.164612635,-0.026450548,-0.039968881,-0.967795797
13992,6.996000,3.565510428,9.237655069,103.290479141,-0.026289651,-0.041467188,-0.968668249
13993,6.996500,3.590505080,9.213741546,103.175783275,-0.026974206,-0.040959336,-0.967932124
13994,6.997000,3.558811429,9.226962643,103.234367182,-0.026728923,-0.041856849,-0.968730356
13995,6.997500,3.584170783,9.239685499,103.241274577,-0.026970994,-0.041826078,-0.967671419
13996,6.998000,3.608496329,9.237830050,103.230005889,-0.027143917,-0.042524556,-0.967807654
13997,6.998500,3.567412209,9.238105091,103.244544465,-0.026820774,-0.041388782,-0.968357010
13998,6.999000,3.600876840,9.220618234,103.255754431,-0.027460127,-0.041753386,-0.968455245
13999,6.999500,3.567472433,9.210464596,103.277748051,-0.027021147,-0.041414365,-0.968323922
14000,7.000000,3.582507647,9.184714783,103.277118311,-0.027014421,-0.041857500,-0.968329662
14001,7.000500,3.566007313,9.193332672,103.266718933,-0.026786272,-0.041625242,-0.968456416
14002,7.001000,3.559720632,9.214448328,103.312279247,-0.027001114,-0.041351220,-0.968525439
14003,7.001500,3.600975382,9.223561758,103.346347817,-0.027444518,-0.040700003,-0.968457129
14004,7.002000,3.637630825,9.174392091,103.267070965,-0.027227382,-0.040904791,-0.968402584
14005,7.002500,3.583010197,9.173781104,103.313189728,-0.027277733,-0.041554871,-0.968863734
14006,7.003000,3.590473750,9.197773904,103.312103355,-0.026917037,-0.041895904,-0.968644606
14007,7.003500,3.563802773,9.201244854,103.232560633,-0.026189893,-0.041285760,-0.968250901
14008,7.004000,3.572208370,9.202779651,103.280012139,-0.026357747,-0.040817095,-0.968768155
14009,7.004500,3.595448993,9.162639501,103.246004239,-0.026627443,-0.041024829,-0.968791377
14010,7.005000,3.606391445,9.204277818,103.268535646,-0.027037742,-0.041276936,-0.968775351
14011,7.005500,3.590532651,9.188905749,103.211428686,-0.027157251,-0.041603203,-0.968609969
14012,7.006000,3.614072667,9.217779056,103.211542691,-0.026930736,-0.041115865,-0.968474178
14013,7.006500,3.568328936,9.230588725,103.242284448,-0.027050642,-0.041721327,-0.967903783
14014,7.007000,3.591440082,9.239875264,103.207460572,-0.026781795,-0.042815942,-0.967845782
14015,7.007500,3.561168804,9.225304955,103.265191535,-0.027275849,-0.041571360,-0.967995200
14016,7.008000,3.567130426,9.202438165,103.210267129,-0.027076380,-0.041426016,-0.968269304
14017,7.008500,3.599831563,9.240292341,103.266225503,-0.026958499,-0.042138754,-0.968346346
14018,7.009000,3.599342069,9.183702331,103.231290584,-0.027364995,-0.041571078,-0.968007179
14019,7.009500,3.576182380,9.216513039,103.277018417,-0.027149006,-0.041786195,-0.968216356
14020,7.010000,3.617331991,9.180416047,103.309692714,-0.027917125,-0.041181219,-0.967913569
14021,7.010500,3.560931272,9.212344147,103.336406033,-0.027378401,-0.040945194,-0.968835728
14022,7.011000,3.597593969,9.186365485,103.267715576,-0.026993993,-0.040293510,-0.968401719
14023,7.011500,3.562245437,9.218555795,103.211526377,-0.025707861,-0.041044119,-0.968499156
14024,7.012000,3.556334532,9.223558810,103.225191573,-0.026219322,-0.041103806,-0.969066987
14025,7.012500,3.573410245,9.203395795,103.186606636,-0.026703116,-0.040635043,-0.967804127
14026,7.013000,3.566562300,9.237174295,103.269837840,-0.026653463,-0.041270565,-0.969025946
14027,7.013500,3.599016083,9.219220145,103.212899461,-0.027113584,-0.041320679,-0.968831211
14028,7.014000,3.557846688,9.197737135,103.210735849,-0.026758914,-0.041359419,-0.968387606
14029,7.014500,3.583993477,9.222157759,103.266663776,-0.027102630,-0.042043891,-0.968462655
14030,7.015000,3.594088538,9.238472185,103.195241473,-0.027507151,-0.042431422,-0.967493088
14031,7.015500,3.640754476,9.281747421,103.169974800,-0.026973483,-0.042202004,-0.966687726
14032,7.016000,3.567899137,9.225197340,103.277348422,-0.026912816,-0.042653851,-0.968478682
14033,7.016500,3.590558050,9.162910046,103.198400465,-0.027341851,-0.041841391,-0.968278499
14034,7.017000,3.598666369,9.186567072,103.344887990,-0.026991179,-0.042588661,-0.968630742
14035,7.017500,3.606952050,9.187617303,103.210108132,-0.027331693,-0.041412609,-0.968250815
