sensor,axis,density_px_per_mm2,median,min,max,suspect_hardware
medium_2mm_r1,Tz,17.367109773304964,0.0002141884033335,0.0002079138212138,0.0002175252302549,False
medium_2mm_r1,Tz,69.46843909321986,0.0002173905668314,0.0001766929781297,0.0002260805486002,False
medium_2mm_r1,Tz,277.8737563728794,0.0001785747881513,0.0001773853000486,0.000206370226806,False
medium_2mm_r1,Tz,492.45525206567055,0.0002057116798823,0.0001882096257759,0.000227799246204,False
medium_2mm_r1,Tz,1111.4950254915177,0.0002207637153333,0.0002084077568724,0.0002332013245904,False
medium_2mm_r1,Tz,1979.0798486605756,0.0002039165847236,0.000185125565622,0.00021130820096,False
medium_2mm_r1,Tz,4445.980101966071,0.0002155556721845,0.0001953961909748,0.0002300750784343,False
medium_2mm_r1,Tz,10003.45522942366,0.0002053551143035,0.0001861436467152,0.0002295729063916,False
medium_3mm_r1,Tx,0.1366479789414849,0.0014297874877229,0.0012123816413804,0.001772306044586,False
medium_3mm_r1,Tx,0.5465919157659396,0.0008217139984481,0.0008104866719804,0.0008484377758577,False
medium_3mm_r1,Tx,2.1863676630637583,0.0007712846272625,0.0006985973450355,0.0007802212494425,False
medium_3mm_r1,Tx,4.919327241893458,0.0007027474930509,0.000607525347732,0.0008846393902786,False
medium_3mm_r1,Tx,13.66479789414849,0.0007354972767643,0.0007324695470742,0.0009720298694446,False
medium_3mm_r1,Tx,54.65919157659396,0.0008222973556257,0.0006472254171967,0.0009142154012806,False
medium_3mm_r1,Tx,218.63676630637585,0.0009026144980452,0.0006185804377309,0.0010111500741913,False
medium_3mm_r1,Tx,387.47388478726435,0.0007423181086778,0.0007233213982544,0.0008620125008746,False
medium_3mm_r1,Tx,874.5470652255034,0.0007615825743414,0.0006892741657793,0.0009199225460179,False
medium_3mm_r1,Tx,1557.1805845263752,0.0007272742222994,0.0006662675878033,0.0008128440822474,False
medium_3mm_r1,Tx,3498.1882609020136,0.0009816195815801,0.0008972611976787,0.0010450660483911,False
medium_3mm_r1,Tx,7870.9235870295315,0.0011321835918352,0.0010152191389352,0.0012543183984234,False
medium_3mm_r1,Ty,0.1366479789414849,0.0014266326325014,0.0013279493432492,0.0015101465396583,False
medium_3mm_r1,Ty,0.5465919157659396,0.0006950206006877,0.0005897618248127,0.0008868204895406,False
medium_3mm_r1,Ty,2.1863676630637583,0.0007278802222572,0.0005100586568005,0.0007965767872519,False
medium_3mm_r1,Ty,4.919327241893458,0.0005087803001515,0.0004114911425858,0.0006624741363339,False
medium_3mm_r1,Ty,13.66479789414849,0.0005898245726712,0.0005506075103767,0.0006311383331194,False
medium_3mm_r1,Ty,54.65919157659396,0.0005522017017938,0.0005396219785325,0.0007466608658432,False
medium_3mm_r1,Ty,218.63676630637585,0.0005701808258891,0.0005544017185457,0.0014343563234433,False
medium_3mm_r1,Ty,387.47388478726435,0.0006333334022201,0.0004847346572205,0.000656075309962,False
medium_3mm_r1,Ty,874.5470652255034,0.0006218390190042,0.0006067903595976,0.0006511238752864,False
medium_3mm_r1,Ty,1557.1805845263752,0.0006752741173841,0.0006206782418303,0.0007101983646862,False
medium_3mm_r1,Ty,3498.1882609020136,0.0006609762785956,0.0006072348332963,0.0006745831342414,False
medium_3mm_r1,Ty,7870.9235870295315,0.0008214514236897,0.0007183433044701,0.001204016036354,False
medium_3mm_r1,Tz,0.1366479789414849,0.0002309445117134,0.0002232711267424,0.0002330194256501,False
medium_3mm_r1,Tz,0.5465919157659396,0.0002124657476088,0.000177905021701,0.0002377264318056,False
medium_3mm_r1,Tz,2.1863676630637583,0.0002137170376954,0.0002052445925073,0.0002206641365773,False
medium_3mm_r1,Tz,4.919327241893458,0.0002186481870012,0.0002060984261333,0.0002240909234387,False
medium_3mm_r1,Tz,13.66479789414849,0.0001764469634508,0.0001598851231392,0.0001873634173534,False
