principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.6374297114663362,10.64341319989154,10.066193410609877,11.996760411515737
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.6860746076369455,11.554490399328714,10.79757824041691,12.99654285923895
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.7347195038075549,13.310413561805028,11.512556414005223,14.819969670356485
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.7833643999781643,13.872047521669623,12.042492586880279,15.474228971124688
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.8320092961487737,14.433681481534219,12.572428759755336,16.09557210189771
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.8806541923193831,15.76590040758571,13.487657415723838,17.102207715764177
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.9292990884899925,16.48479937137362,14.364652240620497,18.057793990193076
DIGIT,ball8,level,hardness,medium,3,depth_mm,0.977943984660602,17.09324939153264,14.851819884606279,18.754910714624828
DIGIT,ball8,level,hardness,medium,3,depth_mm,1.0265888808312114,17.701699411691663,15.33898752859206,19.313058103802206
DIGIT,ball8,level,hardness,medium,3,depth_mm,1.0752337770018208,18.310149431850686,16.015891031867966,19.871205492979584
DIGIT,ball8,level,hardness,medium,3,depth_mm,1.1238786731724302,19.783793966394995,16.985651851176343,20.885749591458335
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.19962564593085158,6.877018354229176,6.037856453071473,7.555132194207891
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.248270542101461,7.285060900666732,6.3395389364128825,8.000638041795922
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.2969154382720704,7.693103447104288,6.641221419754291,8.446143889383952
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.3455603344426798,8.558130680105792,7.258665320641537,9.120142080253956
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.39420523061328916,9.413848139804909,7.87342204557944,9.562997906070175
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.44285012678389857,10.084195545404434,8.362446494526857,10.38587150295124
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.491495022954508,10.754542951003957,8.852951753087346,11.208745099832306
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.5401399191251174,11.942950086673441,9.843172557184818,12.290648561748352
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.5887848152957268,12.413984268775287,10.21957022267389,12.841050373888065
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.6374297114663362,13.316797434517783,10.811857379983284,13.72238635286476
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.6860746076369455,14.219610600260278,11.404144537292678,14.603722331841457
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.7347195038075549,15.122423766002775,12.467296577334885,15.676140565359589
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.7833643999781643,16.572952144028815,13.426529112497299,16.957490071037185
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.8320092961487737,17.718657791690532,14.233350282477549,17.854650943164586
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.8806541923193831,18.49078459849226,14.979247897993734,18.56502239486199
DIGIT,ball8,level,hardness,hard,3,depth_mm,0.9292990884899925,19.10105938395814,15.615460554903674,19.44477274816361
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.1509807497602422,6.752252955954935,6.661877646534238,6.864528583796822
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.19962564593085158,7.091048012649361,6.984033183439269,7.19449666223587
DIGIT,ball8,level,thickness_mm,1,3,depth_mm,0.248270542101461,7.469203092995698,7.377131996831215,7.58212883968383
