sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
medium_1mm_r2,1920,1080,cycle,0,0.056995198130607605,0.06904350221157074,0.261553555727005,0.9549221992492676,0.05679674446582794,0.11416628211736679,0.7466701865196228,795,106,99,1.7326600551605225,0.0010197459487244487,0.0011001672828570008,0.00027558839065022767,30,30,18,0.2814269958052245,0.2235351584430011,64,4,16,357.3
medium_1mm_r2,1920,1080,random,0,0.053739022463560104,0.06498470902442932,0.30434295535087585,0.9761936664581299,0.029693786054849625,0.13856399059295654,0.9375172853469849,795,106,99,2.089209794998169,0.0006862593581900001,0.0006568203680217266,0.00015570806863252074,30,30,26,0.1602728618390905,0.1979850190428068,64,4,16,357.4
medium_1mm_r2,1280,720,cycle,0,0.051105160266160965,0.06581370532512665,0.261553555727005,0.9590409398078918,0.04061749950051308,0.11416628211736679,0.849130392074585,795,106,99,1.7326600551605225,0.0011129367630928755,0.0008597062551416457,0.00018203181389253587,30,30,30,0.12929920265509648,0.21348863390256773,64,11,6,156.0
medium_1mm_r2,1280,720,random,0,0.05823735147714615,0.07189445197582245,0.30434295535087585,0.9708619713783264,0.03192630037665367,0.13856399059295654,0.9287474155426025,795,106,99,2.089209794998169,0.0007920162170194089,0.00068217160878703,0.0001430246775271371,30,30,26,0.16140546581280307,0.20132058971333053,64,11,6,154.0
medium_1mm_r2,854,480,cycle,0,0.07786377519369125,0.09437888115644455,0.261553555727005,0.9157699942588806,0.04130401462316513,0.11416628211736679,0.8439856767654419,795,106,99,1.7326600551605225,0.0009745192946866155,0.0008109803311526775,0.00016933064034674317,30,30,30,0.16438404104244783,0.20399639291583366,64,24,3,72.3
medium_1mm_r2,854,480,random,0,0.04407485947012901,0.05648050084710121,0.30434295535087585,0.9820168018341064,0.03520325943827629,0.13856399059295654,0.9166841506958008,795,106,99,2.089209794998169,0.0007439913460984826,0.0007602032274007797,0.00015285072731785476,30,30,29,0.1648987701104122,0.2100968450870154,64,24,3,71.4
medium_1mm_r2,640,360,cycle,0,0.06197774410247803,0.07961812615394592,0.261553555727005,0.9400566816329956,0.03558321297168732,0.11416628211736679,0.8850429058074951,795,106,99,1.7326600551605225,0.0009606336825527251,0.0009119937312789261,0.00016695844533387572,30,30,30,0.13271542270228548,0.21256472929468695,64,44,1,40.9
medium_1mm_r2,640,360,random,0,0.06091894209384918,0.07320766150951385,0.30434295535087585,0.9697877764701843,0.03270526975393295,0.13856399059295654,0.9301055073738098,795,106,99,2.089209794998169,0.000845049973577261,0.0008098109974525869,0.00016301980940625072,30,30,20,0.23716182708740235,0.21977378287405339,64,44,1,40.5
medium_1mm_r2,426,240,cycle,0,0.06943997740745544,0.0847659707069397,0.261553555727005,0.9320545792579651,0.03203731030225754,0.11416628211736679,0.8975827097892761,795,106,99,1.7326600551605225,0.0009830311173573136,0.0007465945091098547,0.0001806437794584781,30,30,30,0.130139944088534,0.21089130977414688,64,64,1,20.0
medium_1mm_r2,426,240,random,0,0.05860978737473488,0.06837281584739685,0.30434295535087585,0.9736465811729431,0.035951875150203705,0.13856399059295654,0.9165563583374023,795,106,99,2.089209794998169,0.0007759453146718442,0.0008830595761537552,0.00014717134763486683,30,30,28,0.15765231030542146,0.22384910763434643,64,64,1,18.5
medium_1mm_r2,320,180,cycle,0,0.06062835082411766,0.07430323213338852,0.261553555727005,0.9477925300598145,0.03171991929411888,0.11416628211736679,0.9055415987968445,795,106,99,1.7326600551605225,0.0012198827462270856,0.0008515698136761785,0.0001641991111682728,30,30,30,0.13505008955421688,0.2350557435233638,64,64,1,11.7
medium_1mm_r2,320,180,random,0,0.04155420884490013,0.05350901558995247,0.30434295535087585,0.9838592410087585,0.03954702988266945,0.13856399059295654,0.9038918018341064,795,106,99,2.089209794998169,0.0008856937056407332,0.0008959435508586466,0.00016230378241743892,30,30,30,0.15854247351112605,0.21630102733396134,64,64,1,10.5
medium_1mm_r2,160,90,cycle,0,0.06293395906686783,0.07629209756851196,0.261553555727005,0.9449602961540222,0.03712324798107147,0.11416628211736679,0.8949105143547058,795,106,99,1.7326600551605225,0.0008651547250337899,0.0007853922434151173,0.00016899030015338212,30,30,30,0.15277263053558157,0.22474475176829212,64,64,1,4.4
medium_1mm_r2,160,90,random,0,0.060107067227363586,0.07390008121728897,0.30434295535087585,0.9692135453224182,0.0364140123128891,0.13856399059295654,0.9219481945037842,795,106,99,2.089209794998169,0.000884569133631885,0.0008575180545449257,0.00015736299974378198,30,30,30,0.18584012025557223,0.25757638463434185,64,64,1,3.4
medium_1mm_r2,80,45,cycle,0,0.05924173444509506,0.07459041476249695,0.261553555727005,0.947388231754303,0.03169342502951622,0.11416628211736679,0.9182984232902527,795,106,99,1.7326600551605225,0.0007395587745122612,0.0006145389634184539,0.0001701900182524696,30,30,30,0.17636208384291932,0.213903804994979,64,64,1,3.2
medium_1mm_r2,80,45,random,0,0.04833061620593071,0.06096655875444412,0.30434295535087585,0.979046642780304,0.032457709312438965,0.13856399059295654,0.911710798740387,795,106,99,2.089209794998169,0.0007034390582703054,0.000867009861394763,0.00014979526167735457,30,30,27,0.20034273915320822,0.21394050346230561,64,64,1,2.3
medium_1mm_r2,48,27,cycle,0,0.05417092517018318,0.06877817213535309,0.261553555727005,0.9552679657936096,0.032723426818847656,0.11416628211736679,0.9087936282157898,795,106,99,1.7326600551605225,0.0011308665852993727,0.0006266767741180956,0.00017955586372409016,30,30,27,0.24461389097777553,0.2275463949959233,64,64,1,3.0
medium_1mm_r2,48,27,random,0,0.05674678087234497,0.07152780890464783,0.30434295535087585,0.9711583852767944,0.030086802318692207,0.13856399059295654,0.9426800608634949,795,106,99,2.089209794998169,0.0006704418337903917,0.0007041124626994133,0.0001368790544802323,30,30,30,0.2213652736735794,0.1844760336965885,64,64,1,2.1
medium_1mm_r2,32,18,cycle,0,0.06815413385629654,0.07866916060447693,0.261553555727005,0.9414770603179932,0.04350081831216812,0.11416628211736679,0.8128951787948608,795,106,99,1.7326600551605225,0.001311623491346836,0.0008893985068425536,0.00019417550356592983,30,30,29,0.22433222044938766,0.2373394786186938,64,64,1,3.6
medium_1mm_r2,32,18,random,0,0.04987538978457451,0.06659464538097382,0.30434295535087585,0.9749995470046997,0.034620024263858795,0.13856399059295654,0.9277304410934448,795,106,99,2.089209794998169,0.0008886554860509932,0.0007230759947560728,0.0001397686719428748,30,30,26,0.3061847626788061,0.19990771671511093,64,64,1,2.4
medium_1mm_r2,16,9,cycle,0,0.06093631684780121,0.09481053054332733,0.261553555727005,0.9149977564811707,0.047535721212625504,0.11416628211736679,0.7853147983551025,795,106,99,1.7326600551605225,0.001140118227340281,0.0009888759814202785,0.00019295065430924296,30,30,28,0.27380903711858784,0.2483929418167978,64,64,1,4.0
medium_1mm_r2,16,9,random,0,0.0657012090086937,0.12126678228378296,0.30434295535087585,0.917100191116333,0.06677637994289398,0.13856399059295654,-2.919440507888794,795,106,99,2.089209794998169,0.0009955086279660463,0.0013174611376598477,0.00015664228703826666,30,30,25,0.2961140494676506,0.21445464188197874,64,64,1,2.4
medium_1mm_r2,8,5,cycle,0,0.10562261939048767,0.13671886920928955,0.261553555727005,0.8232440948486328,0.050459302961826324,0.11416628211736679,0.729209303855896,795,106,99,1.7326600551605225,0.0014788508415222168,0.0011270105605944991,0.00018156904843635857,30,30,24,0.32938688026284274,0.27412430745250776,64,64,1,4.0
medium_1mm_r2,8,5,random,0,0.05586644262075424,0.07261694222688675,0.30434295535087585,0.9702733755111694,0.04062816873192787,0.13856399059295654,0.874088704586029,795,106,99,2.089209794998169,0.0009258378995582461,0.0008486804435960948,0.0001284466707147658,30,30,30,0.28855890717896276,0.23455434475304945,64,64,1,2.4
medium_2mm_r2,1920,1080,cycle,0,0.043819598853588104,0.06367114186286926,0.2923418879508972,0.9753912687301636,0.035160575062036514,0.1463993638753891,0.9148661494255066,779,132,89,1.9549399614334106,0.000761816743761301,0.0007388449739664793,0.00013884322834201157,30,30,29,0.20764286152358538,0.24250265707572302,64,4,16,353.2
medium_2mm_r2,1920,1080,random,0,0.04355223849415779,0.05965859442949295,0.27931371331214905,0.977666974067688,0.028037583455443382,0.13567085564136505,0.9286912679672241,779,132,89,2.0308399200439453,0.0006413569208234549,0.000647868902888149,0.00010854849097086117,30,30,26,0.21456735136420185,0.20744177653934015,64,4,16,350.9
medium_2mm_r2,1280,720,cycle,0,0.05164961516857147,0.07077859342098236,0.2923418879508972,0.9695906043052673,0.031040895730257034,0.1463993638753891,0.9214412569999695,779,132,89,1.9549399614334106,0.0008616075501777232,0.0006129331886768341,0.0001432627032045275,30,30,28,0.15750761469766325,0.23158659898873532,64,11,6,155.1
medium_2mm_r2,1280,720,random,0,0.043419934809207916,0.05655190348625183,0.27931371331214905,0.9799323678016663,0.02484818547964096,0.13567085564136505,0.9520973563194275,779,132,89,2.0308399200439453,0.0007215467048808932,0.00048776264884509146,0.00011684717173920944,30,30,28,0.1734372952783215,0.20237161444895196,64,11,6,153.9
medium_2mm_r2,854,480,cycle,0,0.04751502349972725,0.06964500993490219,0.2923418879508972,0.9705568552017212,0.033237770199775696,0.1463993638753891,0.9172501564025879,779,132,89,1.9549399614334106,0.0008240623283199966,0.0005953407962806523,0.00014089004253037274,30,30,26,0.17459920924802494,0.22780364390575525,64,24,3,71.9
medium_2mm_r2,854,480,random,0,0.04158719256520271,0.05461558327078819,0.27931371331214905,0.9812830686569214,0.02142789214849472,0.13567085564136505,0.9637439250946045,779,132,89,2.0308399200439453,0.0006581534398719668,0.0004991242894902825,0.00011596718104556203,30,30,30,0.14636521391446233,0.20734810467922327,64,24,3,70.4
medium_2mm_r2,640,360,cycle,0,0.046527840197086334,0.06689698249101639,0.2923418879508972,0.9728345274925232,0.03424955904483795,0.1463993638753891,0.9192297458648682,779,132,89,1.9549399614334106,0.0007271712529473007,0.0005963932489976287,0.00013278142432682216,30,30,28,0.12349432974632958,0.21159118594545306,64,44,1,40.5
medium_2mm_r2,640,360,random,0,0.043620456010103226,0.05280561000108719,0.27931371331214905,0.9825030565261841,0.026561586186289787,0.13567085564136505,0.9486574530601501,779,132,89,2.0308399200439453,0.0006032974342815578,0.0006137953023426235,0.00011676576832542196,30,30,23,0.17358758666855073,0.20670054175636984,64,44,1,39.9
medium_2mm_r2,426,240,cycle,0,0.048908792436122894,0.07056394964456558,0.2923418879508972,0.9697747230529785,0.029102453961968422,0.1463993638753891,0.9397481679916382,779,132,89,1.9549399614334106,0.0007325806654989719,0.0005749996635131538,0.0001405344228260219,30,30,30,0.1355492582064079,0.21875905177809976,64,64,1,19.9
medium_2mm_r2,426,240,random,0,0.046918779611587524,0.0591607391834259,0.27931371331214905,0.9780381321907043,0.022671878337860107,0.13567085564136505,0.9594301581382751,779,132,89,2.0308399200439453,0.0005362762603908777,0.0004887017421424389,0.00012243085075169802,30,30,30,0.14406850310437028,0.20149718270157324,64,64,1,18.4
medium_2mm_r2,320,180,cycle,0,0.0516556017100811,0.07073398679494858,0.2923418879508972,0.9696289300918579,0.033726468682289124,0.1463993638753891,0.9277171492576599,779,132,89,1.9549399614334106,0.0007994566112756729,0.0006951309624128044,0.00015252768935170025,30,30,29,0.1311190409899064,0.23144187078331457,64,64,1,11.1
medium_2mm_r2,320,180,random,0,0.047991666942834854,0.061081867665052414,0.27931371331214905,0.9765886664390564,0.03580722212791443,0.13567085564136505,0.9209705591201782,779,132,89,2.0308399200439453,0.0006192633882164955,0.0007360792951658368,0.00011653154797386378,30,30,28,0.16172006821907836,0.22591125152327798,64,64,1,10.0
medium_2mm_r2,160,90,cycle,0,0.054765067994594574,0.0736815482378006,0.2923418879508972,0.9670449495315552,0.029634324833750725,0.1463993638753891,0.9399251341819763,779,132,89,1.9549399614334106,0.0010256321402266622,0.0006267618737183511,0.00015254071331582963,30,30,29,0.13596103249526606,0.260222518082821,64,64,1,4.4
medium_2mm_r2,160,90,random,0,0.053252365440130234,0.0662808045744896,0.27931371331214905,0.9724338054656982,0.023048965260386467,0.13567085564136505,0.9627705216407776,779,132,89,2.0308399200439453,0.0005650956300087273,0.0009953093249350786,0.00011720183829311281,30,30,25,0.19136487228726545,0.23936547113187384,64,64,1,3.4
medium_2mm_r2,80,45,cycle,0,0.06967172026634216,0.08684515953063965,0.2923418879508972,0.9542179107666016,0.027011027559638023,0.1463993638753891,0.9488067030906677,779,132,89,1.9549399614334106,0.0006366794114001095,0.0005880618700757623,0.00015439596609212458,30,30,30,0.21335697174072266,0.22919191194303107,64,64,1,3.2
medium_2mm_r2,80,45,random,0,0.047681260854005814,0.06260812282562256,0.27931371331214905,0.9754040837287903,0.022133266553282738,0.13567085564136505,0.9629188179969788,779,132,89,2.0308399200439453,0.0005252308328635991,0.0004137734358664602,0.00011123613512609154,30,30,26,0.19255083118384855,0.1957384447256724,64,64,1,2.3
medium_2mm_r2,48,27,cycle,0,0.05075151473283768,0.0644516795873642,0.2923418879508972,0.9747841954231262,0.03271371126174927,0.1463993638753891,0.9276337027549744,779,132,89,1.9549399614334106,0.0007492086151614785,0.0007855545845814049,0.00015231540601234883,30,30,29,0.2258386452788719,0.22243842753497037,64,64,1,3.1
medium_2mm_r2,48,27,random,0,0.05186429247260094,0.08017799258232117,0.27931371331214905,0.9596621990203857,0.020486054942011833,0.13567085564136505,0.9571328163146973,779,132,89,2.0308399200439453,0.0005336913745850325,0.0004299028660170734,0.00011364530655555427,30,30,30,0.19703816449382033,0.18285334832740552,64,64,1,2.2
medium_2mm_r2,32,18,cycle,0,0.058672353625297546,0.0784156396985054,0.2923418879508972,0.9626741409301758,0.03746728599071503,0.1463993638753891,0.889859676361084,779,132,89,1.9549399614334106,0.0010478290496394038,0.0006303514819592237,0.000142231336212717,30,30,30,0.261897406620912,0.23188163656176944,64,64,1,3.6
medium_2mm_r2,32,18,random,0,0.05427240580320358,0.0737038180232048,0.27931371331214905,0.9659135341644287,0.022931165993213654,0.13567085564136505,0.959949254989624,779,132,89,2.0308399200439453,0.0006619060877710581,0.0005263929488137364,0.00011039930541301146,30,30,29,0.3254120206037137,0.20590494798891473,64,64,1,2.5
medium_2mm_r2,16,9,cycle,0,0.08642148971557617,0.1714899241924286,0.2923418879508972,0.821482241153717,0.06402572244405746,0.1463993638753891,0.46976596117019653,779,132,89,1.9549399614334106,0.0014474132331088185,0.00159120571333915,0.0001519939542049542,30,30,28,0.2549344431298076,0.26767662619099475,64,64,1,4.0
medium_2mm_r2,16,9,random,0,0.04803548753261566,0.061308328062295914,0.27931371331214905,0.9764147400856018,0.025946782901883125,0.13567085564136505,0.9512972831726074,779,132,89,2.0308399200439453,0.001121003064326942,0.0005831706803292036,0.00010964925604639575,30,30,25,0.27498661905565375,0.21882072813583142,64,64,1,2.5
medium_2mm_r2,8,5,cycle,0,0.09048048406839371,0.11137672513723373,0.2923418879508972,0.9247003197669983,0.04007675126194954,0.1463993638753891,0.896192193031311,779,132,89,1.9549399614334106,0.0009495453559793532,0.0008926237351261079,0.00013354244583752006,30,30,30,0.2690202152315857,0.24472677527051984,64,64,1,4.1
medium_2mm_r2,8,5,random,0,0.056207507848739624,0.08024850487709045,0.27931371331214905,0.9595912098884583,0.025430165231227875,0.13567085564136505,0.9473925232887268,779,132,89,2.0308399200439453,0.0008090106421150267,0.0005215425044298172,0.00011235334386583418,30,30,30,0.2695681360168849,0.21069836255275842,64,64,1,2.4
medium_3mm_r1,1920,1080,cycle,0,0.040369756519794464,0.05149795487523079,0.2905743420124054,0.9758392572402954,0.04001718387007713,0.1702626347541809,0.9355519413948059,777,82,141,1.7433899641036987,0.0011521019041538239,0.0010732607915997505,0.0002026186411967501,30,30,25,0.21132656134080088,0.23817761751209818,64,4,16,344.6
medium_3mm_r1,1920,1080,random,0,0.04250291734933853,0.05680125206708908,0.3048812747001648,0.9806913733482361,0.02730213664472103,0.15762437880039215,0.9587727785110474,777,82,141,1.980850100517273,0.0008077789680100977,0.00048706913366913795,0.00012489342771004885,30,30,29,0.20204595801452874,0.1919142672928368,64,4,16,341.0
medium_3mm_r1,1280,720,cycle,0,0.050618916749954224,0.06342776864767075,0.2905743420124054,0.9633487462997437,0.03343231976032257,0.1702626347541809,0.9370335936546326,777,82,141,1.7433899641036987,0.0012792847119271755,0.0007650906918570399,0.00023890672309789807,30,30,23,0.2583612590222745,0.22294852210254204,64,11,6,151.1
medium_3mm_r1,1280,720,random,0,0.045296404510736465,0.05731092020869255,0.3048812747001648,0.9803432822227478,0.02560165338218212,0.15762437880039215,0.9602926969528198,777,82,141,1.980850100517273,0.0007356752175837755,0.0005963665316812694,0.0001243349543074146,30,30,30,0.15974570011080003,0.19938883112698066,64,11,6,150.6
medium_3mm_r1,854,480,cycle,0,0.039206892251968384,0.05102679878473282,0.2905743420124054,0.9762793183326721,0.03514636680483818,0.1702626347541809,0.9417552947998047,777,82,141,1.7433899641036987,0.0011058212257921696,0.0007285457686521113,0.00017968543397728354,30,30,30,0.16048257446043587,0.20582227590607433,64,24,3,70.7
medium_3mm_r1,854,480,random,0,0.04640515148639679,0.056656237691640854,0.3048812747001648,0.980789840221405,0.027598263695836067,0.15762437880039215,0.9576521515846252,777,82,141,1.980850100517273,0.0008724876097403467,0.0005615812260657549,0.00013414627755992115,30,30,30,0.16091908834769153,0.20941742455087056,64,24,3,69.2
medium_3mm_r1,640,360,cycle,0,0.051145147532224655,0.06540349870920181,0.2905743420124054,0.9610298871994019,0.04028201103210449,0.1702626347541809,0.9167041182518005,777,82,141,1.7433899641036987,0.0009694729233160615,0.001094816718250513,0.0001741197338560596,30,30,30,0.17409569508320577,0.2206752707318562,64,44,1,39.8
medium_3mm_r1,640,360,random,0,0.03413207828998566,0.04357537999749184,0.3048812747001648,0.988636314868927,0.026909779757261276,0.15762437880039215,0.9593648910522461,777,82,141,1.980850100517273,0.0008568642078898847,0.00045863661216571927,0.00012721357052214444,30,30,30,0.12953193230671925,0.1952620308573653,64,44,1,39.2
medium_3mm_r1,426,240,cycle,0,0.04427197948098183,0.055210500955581665,0.2905743420124054,0.9722301363945007,0.04558940231800079,0.1702626347541809,0.9189052581787109,777,82,141,1.7433899641036987,0.000980435754172504,0.0008671407122164965,0.00021687678236048669,30,30,25,0.20093047235309694,0.20635212921514745,64,64,1,19.6
medium_3mm_r1,426,240,random,0,0.07675834745168686,0.08741626888513565,0.3048812747001648,0.9542679786682129,0.03266611695289612,0.15762437880039215,0.9439072608947754,777,82,141,1.980850100517273,0.0006757189403288066,0.0005616930429823697,0.0001282347657252103,30,30,27,0.17835310435203053,0.23175141869521723,64,64,1,18.0
medium_3mm_r1,320,180,cycle,0,0.04403570294380188,0.05747849866747856,0.2905743420124054,0.9699018001556396,0.03443237021565437,0.1702626347541809,0.9457221031188965,777,82,141,1.7433899641036987,0.0009707512799650431,0.0010416398290544748,0.0001999380619963631,30,30,29,0.16763675535047376,0.2243651238883414,64,64,1,12.1
medium_3mm_r1,320,180,random,0,0.047928813844919205,0.06102632358670235,0.3048812747001648,0.9777120351791382,0.036823585629463196,0.15762437880039215,0.937431275844574,777,82,141,1.980850100517273,0.0011343412334099412,0.0008593290694989264,0.00013523244706448168,30,30,10,0.2842050347395692,0.23023236670145175,64,64,1,10.8
medium_3mm_r1,160,90,cycle,0,0.08582903444766998,0.10265421867370605,0.2905743420124054,0.9039973020553589,0.031484030187129974,0.1702626347541809,0.9508428573608398,777,82,141,1.7433899641036987,0.000971925794146955,0.0005557753029279411,0.0001947704004123807,30,30,29,0.18139573076363544,0.2213424473274045,64,64,1,4.4
medium_3mm_r1,160,90,random,0,0.0322282649576664,0.04413691908121109,0.3048812747001648,0.9883415699005127,0.02619389444589615,0.15762437880039215,0.9634455442428589,777,82,141,1.980850100517273,0.0006244355463422835,0.0007157434592954814,0.0001332682149950415,30,30,29,0.1785299265553439,0.20621146225347753,64,64,1,3.4
medium_3mm_r1,80,45,cycle,0,0.0503341443836689,0.06406127661466599,0.2905743420124054,0.9626129269599915,0.0417829193174839,0.1702626347541809,0.9280475378036499,777,82,141,1.7433899641036987,0.0013701778370887041,0.0008832346647977829,0.00020393324666656554,30,30,27,0.22607510675948253,0.2484873097117354,64,64,1,3.2
medium_3mm_r1,80,45,random,0,0.04810715094208717,0.05951426550745964,0.3048812747001648,0.9788028001785278,0.040984999388456345,0.15762437880039215,0.9320678114891052,777,82,141,1.980850100517273,0.0010960976360365748,0.00047821964835748076,0.00012811676424462348,30,30,30,0.23753885566191016,0.24046044814877393,64,64,1,2.3
medium_3mm_r1,48,27,cycle,0,0.05877099186182022,0.07577726244926453,0.2905743420124054,0.9476872086524963,0.04539871588349342,0.1702626347541809,0.8802214860916138,777,82,141,1.7433899641036987,0.0010544732213020325,0.000998906558379531,0.00018988030205946416,30,30,24,0.24489908819800024,0.24019092466773057,64,64,1,3.0
medium_3mm_r1,48,27,random,0,0.07252348214387894,0.0914163589477539,0.3048812747001648,0.9499868750572205,0.04169698804616928,0.15762437880039215,0.7313550710678101,777,82,141,1.980850100517273,0.0006990662077441812,0.0010772362584248185,0.00012516237620729953,30,30,28,0.2596715763882474,0.27554377113900536,64,64,1,2.1
medium_3mm_r1,32,18,cycle,0,0.06903058290481567,0.12429466843605042,0.2905743420124054,0.8592543601989746,0.03508353605866432,0.1702626347541809,0.9328551292419434,777,82,141,1.7433899641036987,0.0013617196818813682,0.0009766924194991589,0.0002253166021546349,30,30,24,0.3060930711115342,0.24645384346566548,64,64,1,3.5
medium_3mm_r1,32,18,random,0,0.07256373018026352,0.10320240259170532,0.3048812747001648,0.9362594485282898,0.03163355961441994,0.15762437880039215,0.8992599844932556,777,82,141,1.980850100517273,0.0012801168486475945,0.0009278705692850053,0.00012527262151706964,30,30,23,0.3157736877677063,0.28894027268014305,64,64,1,2.4
medium_3mm_r1,16,9,cycle,0,0.08689160645008087,0.1695619523525238,0.2905743420124054,0.7380690574645996,0.04737185314297676,0.1702626347541809,0.7578487992286682,777,82,141,1.7433899641036987,0.0018849250627681613,0.0014232608955353498,0.00019257355597801507,30,30,28,0.29519171450896,0.2681039135630538,64,64,1,3.9
medium_3mm_r1,16,9,random,0,0.07674043625593185,0.10765582323074341,0.3048812747001648,0.9306396842002869,0.035827673971652985,0.15762437880039215,0.9269713163375854,777,82,141,1.980850100517273,0.000844727735966444,0.0010992783354595304,0.00011501375411171466,30,30,28,0.3270227942841087,0.24603593058702422,64,64,1,2.4
medium_3mm_r1,8,5,cycle,0,0.06994439661502838,0.09037185460329056,0.2905743420124054,0.9255959987640381,0.06176742911338806,0.1702626347541809,0.8240665197372437,777,82,141,1.7433899641036987,0.0015811448683962226,0.0009475292172282934,0.00020255963318049908,30,30,22,0.3046778392914486,0.2784868449699588,64,64,1,4.0
medium_3mm_r1,8,5,random,0,0.06561993062496185,0.09914691001176834,0.3048812747001648,0.9411705732345581,0.055432021617889404,0.15762437880039215,0.7893720865249634,777,82,141,1.980850100517273,0.0015954225091263652,0.0009423900046385825,0.0001206964734592475,30,30,27,0.37206042227137504,0.3185900304375625,64,64,1,2.4
medium_3mm_r2,1920,1080,cycle,0,0.06756829470396042,0.08597861975431442,0.2152571827173233,0.867548942565918,0.06366927921772003,0.17165127396583557,0.7294118404388428,790,148,62,1.4203100204467773,0.001526488340459764,0.0014770185807719827,0.0002480508992448449,30,30,29,0.2128848150938372,0.32698708329651804,64,4,16,360.5
medium_3mm_r2,1920,1080,random,0,0.048009179532527924,0.06131239980459213,0.2944633960723877,0.9766955971717834,0.02575598657131195,0.16142171621322632,0.9634976387023926,790,148,62,1.8709900379180908,0.0005820539663545787,0.0004608457675203681,0.00014503173588309437,30,30,29,0.23828658759593963,0.22191690834792885,64,4,16,359.3
medium_3mm_r2,1280,720,cycle,0,0.0935855433344841,0.11185441166162491,0.2152571827173233,0.7758282423019409,0.0804048478603363,0.17165127396583557,0.6245962381362915,790,148,62,1.4203100204467773,0.0013618762604892254,0.001977476989850402,0.00025675035431049764,30,30,19,0.3071044832845277,0.30041363432600693,64,11,6,156.9
medium_3mm_r2,1280,720,random,0,0.03499647229909897,0.046652019023895264,0.2944633960723877,0.9865078330039978,0.02659445069730282,0.16142171621322632,0.9626538753509521,790,148,62,1.8709900379180908,0.0007092011510394514,0.0005396444466896355,0.00015690887812525034,30,30,29,0.18847537206698067,0.2273121355353175,64,11,6,155.3
medium_3mm_r2,854,480,cycle,0,0.03859298676252365,0.05010894685983658,0.2152571827173233,0.9550111293792725,0.04804588109254837,0.17165127396583557,0.8586951494216919,790,148,62,1.4203100204467773,0.0009551311959512532,0.001566837658174336,0.00021856799139641225,30,30,20,0.1997397543508795,0.28233185974327296,64,24,3,72.8
medium_3mm_r2,854,480,random,0,0.037820760160684586,0.04959356039762497,0.2944633960723877,0.9847527146339417,0.028115807101130486,0.16142171621322632,0.9549074769020081,790,148,62,1.8709900379180908,0.0005852340254932642,0.0005596346454694867,0.00014385940448846668,30,30,25,0.1727598054499566,0.22364181441229744,64,24,3,71.6
medium_3mm_r2,640,360,cycle,0,0.06927870959043503,0.08323019742965698,0.2152571827173233,0.875881552696228,0.06452823430299759,0.17165127396583557,0.7848393321037292,790,148,62,1.4203100204467773,0.001169291790574789,0.0014554138761013746,0.0003345675650052726,30,30,30,0.13780059904991826,0.3032145886807828,64,44,1,41.1
medium_3mm_r2,640,360,random,0,0.03762363642454147,0.05113103613257408,0.2944633960723877,0.9837926626205444,0.027890903875231743,0.16142171621322632,0.9600974321365356,790,148,62,1.8709900379180908,0.000636712764389813,0.0006039609434083104,0.00015329675807151943,30,30,28,0.15865743009349967,0.23555792666770317,64,44,1,40.7
medium_3mm_r2,426,240,cycle,0,0.09393860399723053,0.10775016248226166,0.2152571827173233,0.7919774055480957,0.056347183883190155,0.17165127396583557,0.8498834371566772,790,148,62,1.4203100204467773,0.0009423065930604935,0.0014685782371088862,0.0003462980384938419,30,30,30,0.15832825642597825,0.32144210145280167,64,64,1,20.2
medium_3mm_r2,426,240,random,0,0.0465778149664402,0.05486459285020828,0.2944633960723877,0.9813393950462341,0.02813728339970112,0.16142171621322632,0.9631047248840332,790,148,62,1.8709900379180908,0.0006155603914521635,0.0007109727594070137,0.00016311515355482697,30,30,27,0.1417713116995896,0.24979827210709854,64,64,1,18.7
medium_3mm_r2,320,180,cycle,0,0.032508764415979385,0.04480345919728279,0.2152571827173233,0.9640335440635681,0.03711865097284317,0.17165127396583557,0.9340469837188721,790,148,62,1.4203100204467773,0.0006558949826285243,0.001072608050890267,0.00026645310572348535,30,30,29,0.17679751190958143,0.2793240353867814,64,64,1,11.3
medium_3mm_r2,320,180,random,0,0.07571840286254883,0.08476840704679489,0.2944633960723877,0.9554538726806641,0.026945555582642555,0.16142171621322632,0.9609655141830444,790,148,62,1.8709900379180908,0.0007032103603705764,0.0006537467706948519,0.00017128042236436158,30,30,29,0.1538230117363266,0.24664025693326383,64,64,1,10.2
medium_3mm_r2,160,90,cycle,0,0.04622957855463028,0.057376760989427567,0.2152571827173233,0.941014289855957,0.03225225955247879,0.17165127396583557,0.9504754543304443,790,148,62,1.4203100204467773,0.0007218769751489162,0.0007223350112326443,0.0003147109819110483,30,30,29,0.21315009080910985,0.29263915242375554,64,64,1,4.4
medium_3mm_r2,160,90,random,0,0.03937932848930359,0.05192878097295761,0.2944633960723877,0.9832829833030701,0.0246700681746006,0.16142171621322632,0.9672949314117432,790,148,62,1.8709900379180908,0.0007937967893667519,0.0005549200577661395,0.00019887812959495932,30,30,28,0.1755427040631258,0.2707587577201225,64,64,1,3.4
