sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_3mm_r1,16,9,cycle,0,0.07832515984773636,0.094492107629776,0.41078755259513855,0.9576961994171143,0.044006407260894775,0.18565036356449127,0.9261712431907654,0.052019234746694565,0.08568264544010162,70,71,none,colour,681,163,141,1.8813400268554688,0.0008626756025478244,0.0006823340663686395,0.00021515671687666327,30,30,26,0.29018852469154394,0.24173900978696858,64,64,1,3.7
hard_3mm_r1,8,5,cycle,0,0.0985095202922821,0.14095404744148254,0.41078755259513855,0.9058666229248047,0.11209678649902344,0.18565036356449127,0.5426684021949768,0.1529710292816162,0.13195526599884033,70,71,none,colour,681,163,141,1.8813400268554688,0.0017306868685409427,0.0022274418734014034,0.00019682793936226517,30,30,25,0.3501865090077494,0.4405310812171983,64,64,1,3.8
hard_3mm_r2,1920,1080,cycle,0,0.04750053584575653,0.061323132365942,0.3011753261089325,0.9721968770027161,0.03350278362631798,0.1729535311460495,0.956055760383606,0.043337415903806686,0.060076624155044556,87,66,none,colour,664,169,153,1.977009892463684,0.0007657482638023794,0.000604470435064286,0.00010781017772387713,30,30,30,0.1245316347802978,0.21290141238263371,64,4,16,505.3
hard_3mm_r2,1280,720,cycle,0,0.05319308117032051,0.06738623976707458,0.3011753261089325,0.966427206993103,0.04100057855248451,0.1729535311460495,0.9335006475448608,0.043926902115345,0.06297886371612549,87,66,none,colour,664,169,153,1.977009892463684,0.0007659029215574265,0.0007413480780087411,0.00010602166730677709,30,30,29,0.1436495103211288,0.22599929818034878,64,11,6,217.5
hard_3mm_r2,854,480,cycle,0,0.05178328603506088,0.06822942942380905,0.3011753261089325,0.9655817747116089,0.03878936916589737,0.1729535311460495,0.9454014897346497,0.04570392519235611,0.06569653004407883,87,66,none,colour,664,169,153,1.977009892463684,0.0007612613262608647,0.0005481032421812415,0.00011113517393823713,30,30,26,0.15011807019452014,0.22359683316134843,64,24,3,100.5
hard_3mm_r2,640,360,cycle,0,0.0674004927277565,0.08185519278049469,0.3011753261089325,0.9504621028900146,0.030603798106312752,0.1729535311460495,0.9597448706626892,0.039167214184999466,0.07046381384134293,87,66,none,colour,664,169,153,1.977009892463684,0.0006491215899586678,0.0007869511027820408,9.783937275642529e-05,30,30,21,0.18067476656063494,0.22406025610026523,64,44,1,54.5
hard_3mm_r2,426,240,cycle,0,0.04451005160808563,0.05593785643577576,0.3011753261089325,0.9768657088279724,0.023535480722784996,0.1729535311460495,0.9761954545974731,0.029566997662186623,0.05993867665529251,87,66,none,colour,664,169,153,1.977009892463684,0.0008455305360257626,0.000493101601023227,0.00010497484618099406,30,30,28,0.19152868655790767,0.21350042354425736,64,64,1,25.0
hard_3mm_r2,320,180,cycle,0,0.057389065623283386,0.07255958765745163,0.3011753261089325,0.9610744714736938,0.029768045991659164,0.1729535311460495,0.9627562165260315,0.0372936837375164,0.07460687309503555,87,66,none,colour,664,169,153,1.977009892463684,0.0009984967764467,0.0009094877750612795,0.0001045796598191373,30,30,28,0.2164234052221459,0.2512557294947156,64,64,1,12.2
hard_3mm_r2,160,90,cycle,0,0.053454287350177765,0.06719114631414413,0.3011753261089325,0.9666213393211365,0.03579241409897804,0.1729535311460495,0.954279363155365,0.0362824946641922,0.0663488358259201,87,66,none,colour,664,169,153,1.977009892463684,0.000847277813591063,0.0005542099243029952,0.00011448705481598154,30,30,29,0.13562249491013675,0.23668252504788911,64,64,1,4.3
hard_3mm_r2,80,45,cycle,0,0.09504149854183197,0.10811492055654526,0.3011753261089325,0.9135795831680298,0.04144991934299469,0.1729535311460495,0.9408552050590515,0.02687990479171276,0.09104464948177338,87,66,none,colour,664,169,153,1.977009892463684,0.0006919027655385435,0.0006050436059013009,0.00011526586604304612,30,30,23,0.2855245909058904,0.24256802169528938,64,64,1,3.4
hard_3mm_r2,48,27,cycle,0,0.04183399677276611,0.05927339196205139,0.3011753261089325,0.9740244746208191,0.029481874778866768,0.1729535311460495,0.9706745743751526,0.027288390323519707,0.06114601343870163,87,66,none,colour,664,169,153,1.977009892463684,0.0004916615434922278,0.0006367239984683692,9.699357906356454e-05,30,30,29,0.23845345859067985,0.18793236433401617,64,64,1,3.6
