sensor,width_px,height_px,split,seed,fx_mae,fy_mae,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds,hardness,thickness_mm
hard_1mm_r2,32,18,cycle,2,0.0478101223707199,0.0630602687597274,0.1545213609933853,0.1994627267122268,0.4720495343208313,0.8467013835906982,0.0505390167236328,0.1910346448421478,0.8868039846420288,0.0738938525319099,0.1250229626893997,74,71,none,2,738,117,145,2.42182993888855,0.0010775874834507,0.0012682332890108,0.0001355835556751,30,30,24,0.3379361791016286,0.2723730364416399,64,64,1,2.3,hard,1
hard_1mm_r2,16,9,cycle,0,0.1011431291699409,0.103618174791336,0.1892724931240081,0.3264781236648559,0.4720495343208313,0.5893018245697021,0.1101454645395279,0.1910346448421478,-0.3223295211791992,0.1884577423334121,0.0786474421620369,74,71,none,2,738,117,145,2.42182993888855,0.0026029299478977,0.0017751591512933,0.0001467968977522,30,30,19,0.3929049161068469,0.3013431027404263,64,64,1,3.7,hard,1
hard_1mm_r2,16,9,cycle,1,0.041320264339447,0.0513928048312664,0.1497295349836349,0.1918221712112426,0.4720495343208313,0.8582208752632141,0.0456656366586685,0.1910346448421478,0.9238400459289552,0.0599821135401725,0.1122292354702949,74,71,none,2,738,117,145,2.42182993888855,0.0012389651965349,0.0010256529785692,0.0001186473236884,30,30,30,0.3051265662278586,0.2667342617980435,64,64,1,2.3,hard,1
hard_1mm_r2,16,9,cycle,2,0.0389901660382747,0.0448573641479015,0.1614808589220047,0.221396803855896,0.4720495343208313,0.8111324310302734,0.0440170429646968,0.1910346448421478,0.9097501039505004,0.0701756700873375,0.112674668431282,74,71,none,2,738,117,145,2.42182993888855,0.0013281113933771,0.0010714754462242,0.000138278293889,30,30,29,0.3912663382243335,0.2713188676752596,64,64,1,2.3,hard,1
hard_1mm_r2,8,5,cycle,0,0.065265953540802,0.0813279449939727,0.1512010544538498,0.19048373401165,0.4720495343208313,0.8601925373077393,0.0909520611166954,0.1910346448421478,0.6625199317932129,0.1288991421461105,0.1375188827514648,74,71,none,2,738,117,145,2.42182993888855,0.0019519417546689,0.0016554705798625,0.0001249060733243,30,30,30,0.3461433038478944,0.3613608596671341,64,64,1,3.8,hard,1
hard_1mm_r2,8,5,cycle,1,0.0581121630966663,0.0894878283143043,0.1753797531127929,0.2252717465162277,0.4720495343208313,0.8044633865356445,0.0857882127165794,0.1910346448421478,0.7314425706863403,0.0885296165943145,0.161713033914566,74,71,none,2,738,117,145,2.42182993888855,0.0018921067239716,0.0015320178354158,0.0001197837409563,30,30,30,0.3542217704338756,0.3446945288242438,64,64,1,2.3,hard,1
hard_1mm_r2,8,5,cycle,2,0.0900718346238136,0.0797114372253418,0.1803859323263168,0.2397043108940124,0.4720495343208313,0.7786057591438293,0.1054614633321762,0.1910346448421478,0.3907606601715088,0.1868016868829727,0.1315774470567703,74,71,none,2,738,117,145,2.42182993888855,0.0017735697329044,0.0022166555281728,0.0001367168442811,30,30,30,0.4058608582349327,0.3542332934518146,64,64,1,2.2,hard,1
hard_2mm_r1,1920,1080,cycle,0,0.0246444288641214,0.0205270648002624,0.0867915078997612,0.1072071120142936,0.4006738662719726,0.9393925070762634,0.0205255355685949,0.1413746774196624,0.9742106795310974,0.0301441438496112,0.0914436727762222,50,80,none,1,692,178,130,1.9554100036621092,0.0006571084377355,0.0005140924477018,0.000142797420267,30,30,14,0.2008536562668105,0.2444879618588458,64,4,16,256.9,hard,2
hard_2mm_r1,1920,1080,cycle,1,0.0314598716795444,0.0178976617753505,0.0775740519165992,0.0950844511389732,0.4006738662719726,0.9523242115974426,0.023953691124916,0.1413746774196624,0.9626821279525756,0.0389141179621219,0.0725940316915512,50,80,none,1,692,178,130,1.9554100036621092,0.0008438549702987,0.0006534198182635,0.0001561372046126,30,30,18,0.2186316841341167,0.2792601752816961,64,4,16,258.2,hard,2
hard_2mm_r1,1920,1080,cycle,2,0.0261653587222099,0.0296835992485284,0.0998920872807502,0.1242387518286705,0.4006738662719726,0.9186058640480042,0.0283765271306037,0.1413746774196624,0.9512593150138856,0.040971003472805,0.0858582109212875,50,80,none,1,692,178,130,1.9554100036621092,0.0005566409090533,0.0005086696473881,0.0001531797315692,30,30,24,0.1780210659769229,0.2806509170639381,64,4,16,257.6,hard,2
hard_2mm_r1,1280,720,cycle,0,0.0453806295990943,0.0770882293581962,0.079024352133274,0.1002837717533111,0.4006738662719726,0.9469677209854126,0.076449453830719,0.1413746774196624,0.7475396394729614,0.0557071976363658,0.0800951570272445,50,80,none,1,692,178,130,1.9554100036621092,0.000841321714688,0.0009199077030643,0.000161178788403,30,30,10,0.2929220812858185,0.2899165434783764,64,11,6,114.0,hard,2
hard_2mm_r1,1280,720,cycle,1,0.0535152629017829,0.0366568230092525,0.1056233569979667,0.1272460669279098,0.4006738662719726,0.9146177172660828,0.0398732870817184,0.1413746774196624,0.9090081453323364,0.0514299757778644,0.1167265623807907,50,80,none,1,692,178,130,1.9554100036621092,0.0005256943404674,0.0007533251191489,0.0002153790119336,30,30,14,0.2269541617762835,0.2779961236742105,64,11,6,113.6,hard,2
hard_2mm_r1,1280,720,cycle,2,0.0314935483038425,0.089884914457798,0.1043450683355331,0.1316091418266296,0.4006738662719726,0.9086620807647704,0.0522542558610439,0.1413746774196624,0.8539584279060364,0.0625685527920723,0.0938112586736679,50,80,none,1,692,178,130,1.9554100036621092,0.0011738738976418,0.0006774475332349,0.00014383578673,30,30,18,0.2149819301042942,0.3066055937094635,64,11,6,113.1,hard,2
hard_2mm_r1,854,480,cycle,0,0.0328756682574749,0.0697967261075973,0.0737254694104194,0.0944910198450088,0.4006738662719726,0.952917456626892,0.0560290105640888,0.1413746774196624,0.8394768238067627,0.0482314154505729,0.0744739547371864,50,80,none,1,692,178,130,1.9554100036621092,0.0009766502771526,0.0007534146425314,0.0001509479188825,30,30,11,0.2948116229448704,0.2774040725793731,64,24,3,52.9,hard,2
hard_2mm_r1,854,480,cycle,1,0.0293278358876705,0.0239203423261642,0.0791890695691108,0.1016853898763656,0.4006738662719726,0.9454749226570128,0.028621794655919,0.1413746774196624,0.943602740764618,0.0455352403223514,0.0620641410350799,50,80,none,1,692,178,130,1.9554100036621092,0.0005870038876309,0.0006577788735739,0.0001644849398871,30,30,30,0.1599793465151263,0.2927118325501345,64,24,3,52.0,hard,2
hard_2mm_r1,854,480,cycle,2,0.0316618829965591,0.033135250210762,0.1499109268188476,0.1751811206340789,0.4006738662719726,0.8381720185279846,0.0431574024260044,0.1413746774196624,0.902615487575531,0.0507116466760635,0.1482208967208862,50,80,none,1,692,178,130,1.9554100036621092,0.0005930277984589,0.0006948530790396,0.0001442138745915,30,30,25,0.1600516493609874,0.2848213924450821,64,24,3,51.8,hard,2
hard_2mm_r1,640,360,cycle,0,0.0357405170798301,0.0337438732385635,0.0861123204231262,0.1089239940047264,0.4006738662719726,0.937435746192932,0.0394566468894481,0.1413746774196624,0.9087782502174376,0.0555072650313377,0.0833592340350151,50,80,none,1,692,178,130,1.9554100036621092,0.000596206751652,0.0010507818078622,0.0001563912665005,30,30,28,0.1484461347491755,0.2975351890821135,64,44,1,29.7,hard,2
hard_2mm_r1,640,360,cycle,1,0.0277273673564195,0.0458554476499557,0.1745890229940414,0.1953842341899871,0.4006738662719726,0.7986933588981628,0.0402578823268413,0.1413746774196624,0.9086142778396606,0.0459386631846427,0.1824557483196258,50,80,none,1,692,178,130,1.9554100036621092,0.0007465274538844,0.0009180926717817,0.0001417905004927,30,30,17,0.1996698965226983,0.3014606719606378,64,44,1,29.2,hard,2
hard_2mm_r1,640,360,cycle,2,0.0357958935201168,0.0832875967025756,0.0841225236654281,0.1064006462693214,0.4006738662719726,0.9403009414672852,0.0769748240709304,0.1413746774196624,0.7408378720283508,0.0615885071456432,0.0752885341644287,50,80,none,1,692,178,130,1.9554100036621092,0.0007621783879585,0.0009243979584425,0.0001466799731133,30,30,28,0.1502710236290286,0.3287367264876205,64,44,1,29.2,hard,2
hard_2mm_r1,426,240,cycle,0,0.0338226072490215,0.0290246102958917,0.089546300470829,0.1137136816978454,0.4006738662719726,0.9318125247955322,0.0323766618967056,0.1413746774196624,0.9282782673835754,0.0485575571656227,0.0905427783727645,50,80,none,1,692,178,130,1.9554100036621092,0.0008703381754457,0.0008015057537704,0.0001462890504626,30,30,19,0.1643533086501105,0.2559412088287011,64,64,1,14.8,hard,2
hard_2mm_r1,426,240,cycle,1,0.0300838816910982,0.0239187944680452,0.1013563871383667,0.1228274405002594,0.4006738662719726,0.9204445481300354,0.0301814060658216,0.1413746774196624,0.9354153871536256,0.0436002537608146,0.0835543349385261,50,80,none,1,692,178,130,1.9554100036621092,0.0005889401072636,0.0007293405360542,0.0001433215511497,30,30,27,0.1327213365907614,0.2497211306282643,64,64,1,13.3,hard,2
hard_2mm_r1,426,240,cycle,2,0.0296593308448791,0.0596982426941394,0.0906570926308631,0.11192137748003,0.4006738662719726,0.9339450597763062,0.0582692176103591,0.1413746774196624,0.833796501159668,0.042404118925333,0.0988067388534545,50,80,none,1,692,178,130,1.9554100036621092,0.0012816094094887,0.0007646616431884,0.000157582850079,30,30,14,0.213631454919804,0.3104752958490607,64,64,1,13.4,hard,2
hard_2mm_r1,320,180,cycle,0,0.0432217232882976,0.0232593473047018,0.0731641501188278,0.0945545583963394,0.4006738662719726,0.9528540968894958,0.038185179233551,0.1413746774196624,0.910271406173706,0.0523383617401123,0.0755069404840469,50,80,none,1,692,178,130,1.9554100036621092,0.0005868541193194,0.0011924066348001,0.0001536506024422,30,30,27,0.1451178864936608,0.3166284561157226,64,64,1,9.0,hard,2
hard_2mm_r1,320,180,cycle,1,0.0300217177718877,0.0296617448329925,0.0791659206151962,0.0991118475794792,0.4006738662719726,0.9481999278068542,0.0298125091940164,0.1413746774196624,0.9471667408943176,0.0407665148377418,0.079666830599308,50,80,none,1,692,178,130,1.9554100036621092,0.0009081530151888,0.0007964922697283,0.0001475280150771,30,30,21,0.2156235523995636,0.2934065615193227,64,64,1,7.8,hard,2
hard_2mm_r1,320,180,cycle,2,0.0464115366339683,0.0474938638508319,0.157780110836029,0.1811095625162124,0.4006738662719726,0.8270335793495178,0.0414745025336742,0.1413746774196624,0.8905512094497681,0.064424991607666,0.1589683592319488,50,80,none,1,692,178,130,1.9554100036621092,0.000905281107407,0.0008519106195308,0.0001554963528178,30,30,17,0.2280208926669435,0.2940332005532939,64,64,1,7.8,hard,2
hard_2mm_r1,160,90,cycle,0,0.0407383479177951,0.0304303541779518,0.0780599787831306,0.1006001755595207,0.4006738662719726,0.9466325640678406,0.0307151712477207,0.1413746774196624,0.9451072216033936,0.0312467869371175,0.0696381479501724,50,80,none,1,692,178,130,1.9554100036621092,0.0008310026023536,0.0006707632564939,0.0001566641003591,30,30,24,0.2249425628970813,0.2694241330864724,64,64,1,3.7,hard,2
hard_2mm_r1,160,90,cycle,1,0.029752217233181,0.024178422987461,0.0750348046422004,0.0950835794210434,0.4006738662719726,0.9523250460624696,0.0259673185646533,0.1413746774196624,0.9557192921638488,0.0332305915653705,0.0713341608643531,50,80,none,1,692,178,130,1.9554100036621092,0.000570515403524,0.0008640685700811,0.0001501579681644,30,30,28,0.1767337721896309,0.272289801179693,64,64,1,2.8,hard,2
hard_2mm_r1,160,90,cycle,2,0.0413615629076957,0.021290935575962,0.0744611695408821,0.0962232425808906,0.4006738662719726,0.9511753916740416,0.0395986251533031,0.1413746774196624,0.9202746152877808,0.0500792227685451,0.0723522081971168,50,80,none,1,692,178,130,1.9554100036621092,0.0008726394735276,0.0006091408431529,0.0001402157358825,30,30,6,0.3202729831541204,0.2900137204802438,64,64,1,2.7,hard,2
hard_2mm_r1,80,45,cycle,0,0.0246262326836586,0.0510528981685638,0.110497198998928,0.1301392316818237,0.4006738662719726,0.91069096326828,0.0335809588432312,0.1413746774196624,0.9377434253692628,0.0328045114874839,0.1085014566779136,50,80,none,1,692,178,130,1.9554100036621092,0.0010224037105217,0.0005592144443653,0.0001532307214802,30,30,20,0.2814061062873443,0.3191896502891283,64,64,1,2.9,hard,2
hard_2mm_r1,80,45,cycle,1,0.0453894510865211,0.0211077015846967,0.0719996243715286,0.0907608419656753,0.4006738662719726,0.9565613865852356,0.0422532111406326,0.1413746774196624,0.8803390860557556,0.0628731623291969,0.0733578354120254,50,80,none,1,692,178,130,1.9554100036621092,0.0005985398893244,0.0011738813482224,0.0001696929975878,30,30,29,0.2464694397986968,0.3178941212343366,64,64,1,1.9,hard,2
hard_2mm_r1,80,45,cycle,2,0.0254260525107383,0.0262997765094041,0.064321756362915,0.0852006152272224,0.4006738662719726,0.961720645427704,0.0285992268472909,0.1413746774196624,0.943328022956848,0.0465392731130123,0.0581352710723876,50,80,none,1,692,178,130,1.9554100036621092,0.0007206437294371,0.0006530079990625,0.0001751781237544,30,30,30,0.237985591667925,0.3014254409275698,64,64,1,1.9,hard,2
hard_2mm_r1,48,27,cycle,0,0.0333463586866855,0.0246713142842054,0.0841694399714469,0.105923518538475,0.4006738662719726,0.9408351182937622,0.0354581773281097,0.1413746774196624,0.8872818350791931,0.0610762387514114,0.0844903141260147,50,80,none,1,692,178,130,1.9554100036621092,0.0006299968808889,0.000744096469134,0.0001758891157805,30,30,30,0.2825225254014737,0.3266947885577598,64,64,1,2.7,hard,2
hard_2mm_r1,48,27,cycle,1,0.0388671457767486,0.0298570673912763,0.0652116015553474,0.0842694118618965,0.4006738662719726,0.962552845478058,0.0488207302987575,0.1413746774196624,0.7733513712882996,0.0830244645476341,0.0609625205397605,50,80,none,1,692,178,130,1.9554100036621092,0.0005219968734309,0.0009706188575364,0.0001850724365795,30,30,24,0.2527970289219322,0.3656982250427932,64,64,1,1.8,hard,2
hard_2mm_r1,48,27,cycle,2,0.0330712758004665,0.0250130854547023,0.0953369960188865,0.1175817847251892,0.4006738662719726,0.9270946979522704,0.0401069335639476,0.1413746774196624,0.8722795248031616,0.0694698020815849,0.0880115777254104,50,80,none,1,692,178,130,1.9554100036621092,0.000594905228354,0.0007982569513842,0.0001761299936333,30,30,28,0.2432351057240039,0.3161607270830133,64,64,1,1.8,hard,2
hard_2mm_r1,32,18,cycle,0,0.061988428235054,0.0366233177483081,0.0836093574762344,0.1083087176084518,0.4006738662719726,0.9381405711174012,0.0594629794359207,0.1413746774196624,0.5655555725097656,0.1172441318631172,0.0699435770511627,50,80,none,1,692,178,130,1.9554100036621092,0.0008742004283703,0.0016692915232852,0.0001825795770855,30,30,28,0.2755540988348812,0.3506739434231533,64,64,1,3.2,hard,2
hard_2mm_r1,32,18,cycle,1,0.0387927629053592,0.0375560522079467,0.1045964658260345,0.1293544024229049,0.4006738662719726,0.9117648601531982,0.0484267100691795,0.1413746774196624,0.8236703276634216,0.0752599909901619,0.0985249727964401,50,80,none,1,692,178,130,1.9554100036621092,0.0006868382915854,0.0010388913797214,0.0001865482336143,30,30,23,0.3204807435846053,0.3544466361570894,64,64,1,2.2,hard,2
hard_2mm_r1,32,18,cycle,2,0.0401299446821212,0.0346545651555061,0.1087210699915885,0.1410247683525085,0.4006738662719726,0.8951255083084106,0.0484680980443954,0.1413746774196624,0.831230640411377,0.072535365819931,0.1344762593507766,50,80,none,1,692,178,130,1.9554100036621092,0.0007456678431481,0.0009477874264121,0.0001822824124246,30,30,26,0.3097856623588959,0.3383288758524348,64,64,1,2.2,hard,2
hard_2mm_r1,16,9,cycle,0,0.0468612313270568,0.0255033411085605,0.0953894406557083,0.1222178563475608,0.4006738662719726,0.921232283115387,0.0509899817407131,0.1413746774196624,0.717049241065979,0.0949049070477485,0.085643395781517,50,80,none,1,692,178,130,1.9554100036621092,0.0007667159079574,0.0011349108535796,0.0001840706681832,30,30,30,0.2963547182910015,0.3546594555458326,64,64,1,3.7,hard,2
hard_2mm_r1,16,9,cycle,1,0.0463744960725307,0.0280542355030775,0.0923365652561187,0.1180149763822555,0.4006738662719726,0.9265565276145936,0.052328735589981,0.1413746774196624,0.6926596164703369,0.1047619059681892,0.087065540254116,50,80,none,1,692,178,130,1.9554100036621092,0.0006213229498825,0.0011253040283918,0.0002065630978904,30,30,30,0.2980612261446914,0.351280951767825,64,64,1,2.2,hard,2
hard_2mm_r1,16,9,cycle,2,0.0920321196317672,0.0357480905950069,0.1600594520568847,0.1934278607368469,0.4006738662719726,0.8027045726776123,0.0830380842089653,0.1413746774196624,0.4334972500801086,0.1484293192625045,0.1721656322479248,50,80,none,1,692,178,130,1.9554100036621092,0.0010401525069028,0.0016807549400255,0.0001797417062334,30,30,30,0.4165506886609028,0.4006191960881265,64,64,1,2.2,hard,2
hard_2mm_r1,8,5,cycle,0,0.0810434743762016,0.0830825194716453,0.1252637654542923,0.163286417722702,0.4006738662719726,0.8594020009040833,0.0928452387452125,0.1413746774196624,-0.730692982673645,0.1145311444997787,0.0981379300355911,50,80,none,1,692,178,130,1.9554100036621092,0.0018776906654238,0.0016075880266726,0.0001847437670221,30,30,30,0.322327624855703,0.4006400483377864,64,64,1,3.8,hard,2
hard_2mm_r1,8,5,cycle,1,0.0887413546442985,0.0589476712048053,0.1229660362005233,0.1523073613643646,0.4006738662719726,0.8776734471321106,0.0789453387260437,0.1413746774196624,0.4697510004043579,0.1408647447824478,0.1095948070287704,50,80,none,1,692,178,130,1.9554100036621092,0.0011003118706867,0.0021994481794536,0.0001619131799088,30,30,26,0.3716554944914889,0.3911972045898437,64,64,1,2.1,hard,2
hard_2mm_r1,8,5,cycle,2,0.0822364017367363,0.0527578964829444,0.1094855517148971,0.1360806375741958,0.4006738662719726,0.902350127696991,0.068758875131607,0.1413746774196624,0.5443955659866333,0.1367268711328506,0.099825844168663,50,80,none,1,692,178,130,1.9554100036621092,0.0011996510438621,0.002009741961956,0.0001685279712546,30,30,28,0.3597327078008927,0.3925126965126295,64,64,1,2.1,hard,2
hard_2mm_r2,1920,1080,cycle,0,0.0240869168192148,0.0289732702076435,0.0717712789773941,0.0937346220016479,0.4107804000377655,0.9613506197929382,0.0272207967936992,0.1421244740486145,0.9546447992324828,0.0355876758694648,0.066272035241127,95,82,none,2,659,164,177,1.9569799900054927,0.0008258129237219,0.0007131050224415,0.0002754472370725,30,30,24,0.1515005374262293,0.3171907430741845,64,4,16,244.7,hard,2
hard_2mm_r2,1920,1080,cycle,1,0.0295449458062648,0.0247646886855363,0.1036707237362861,0.1306433528661728,0.4107804000377655,0.9249212741851808,0.0290926974266767,0.1421244740486145,0.9514738917350768,0.0361702255904674,0.0796949341893196,95,82,none,2,659,164,177,1.9569799900054927,0.0006262538954615,0.0006361799314618,0.0002428616862744,30,30,26,0.1747209897804694,0.3042225263467649,64,4,16,244.6,hard,2
hard_2mm_r2,1920,1080,cycle,2,0.0282218437641859,0.0309383068233728,0.081266202032566,0.1016945764422416,0.4107804000377655,0.9545077085494996,0.0385294631123542,0.1421244740486145,0.8925437331199646,0.0589005909860134,0.0813608542084693,95,82,none,2,659,164,177,1.9569799900054927,0.0009104607161134,0.0009124241187237,0.0002226042124675,30,30,28,0.1879784486543426,0.3666580977236352,64,4,16,246.3,hard,2
hard_2mm_r2,1280,720,cycle,0,0.0232254583388566,0.0310980267822742,0.0684476718306541,0.0882377699017524,0.4107804000377655,0.9657507538795472,0.0280506629496812,0.1421244740486145,0.9470221996307372,0.0407042317092418,0.051931969821453,95,82,none,2,659,164,177,1.9569799900054927,0.0006316825747489,0.0005299092154018,0.0002163388271583,30,30,29,0.1348513312332546,0.313704078517309,64,11,6,108.2,hard,2
