sensor,axis,width_px,median,min,max,suspect_hardware
soft_3mm_r2,Fx,854,0.0354013964533805,0.0305791590362787,0.0366751886904239,False
soft_3mm_r2,Fx,1280,0.0397807210683822,0.0355717986822128,0.0419237874448299,False
soft_3mm_r2,Fx,1920,0.0307743176817893,0.0236205849796533,0.0316955633461475,False
soft_3mm_r2,Fy,8,0.0725632905960083,0.0495598018169403,0.0967160984873771,False
soft_3mm_r2,Fy,16,0.0566651821136474,0.049941387027502,0.0576676987111568,False
soft_3mm_r2,Fy,32,0.0676828026771545,0.0389206111431121,0.0696176886558532,False
soft_3mm_r2,Fy,48,0.0385964848101139,0.0335996523499488,0.0516787730157375,False
soft_3mm_r2,Fy,80,0.0346869453787803,0.0329138748347759,0.0387775897979736,False
soft_3mm_r2,Fy,160,0.0336391478776931,0.03111700899899,0.0547548532485961,False
soft_3mm_r2,Fy,320,0.0424422286450862,0.0318491123616695,0.0543241128325462,False
soft_3mm_r2,Fy,426,0.0446884483098983,0.0400200523436069,0.0516320243477821,False
soft_3mm_r2,Fy,640,0.0420989692211151,0.0386362634599208,0.0494308322668075,False
soft_3mm_r2,Fy,854,0.0462980903685092,0.0375194735825061,0.0525530017912387,False
soft_3mm_r2,Fy,1280,0.0371066704392433,0.0317781753838062,0.0415398180484771,False
soft_3mm_r2,Fy,1920,0.0391128882765769,0.0318097323179245,0.0415213666856288,False
soft_3mm_r2,Fz,8,0.1926370561122894,0.1547417789697647,0.1948045343160629,False
soft_3mm_r2,Fz,16,0.1558349579572677,0.1163246408104896,0.1761382520198822,False
soft_3mm_r2,Fz,32,0.109927587211132,0.0798140242695808,0.1158313080668449,False
soft_3mm_r2,Fz,48,0.0967990681529045,0.0671766176819801,0.098717413842678,False
soft_3mm_r2,Fz,80,0.0672365948557853,0.0571310371160507,0.0734631344676017,False
soft_3mm_r2,Fz,160,0.0655301436781883,0.0641323029994964,0.092353768646717,False
soft_3mm_r2,Fz,320,0.0646827593445777,0.0629198551177978,0.0999959781765937,False
soft_3mm_r2,Fz,426,0.0739705339074134,0.0677825659513473,0.0886646062135696,False
soft_3mm_r2,Fz,640,0.0745960175991058,0.065578818321228,0.0754851773381233,False
soft_3mm_r2,Fz,854,0.0817685201764106,0.0755384489893913,0.0948184728622436,False
soft_3mm_r2,Fz,1280,0.0700529888272285,0.0564290136098861,0.0900951400399208,False
soft_3mm_r2,Fz,1920,0.0731423422694206,0.0576365292072296,0.080758087337017,False
medium_1mm_r1,Fx,8,0.087719589471817,0.0750834941864013,0.1327754110097885,False
medium_1mm_r1,Fx,16,0.0551154538989067,0.0484940074384212,0.0557841137051582,False
medium_1mm_r1,Fx,32,0.0443590879440307,0.0408132597804069,0.0446690693497657,False
medium_1mm_r1,Fx,48,0.0397487021982669,0.0383959449827671,0.0422393716871738,False
medium_1mm_r1,Fx,80,0.0395042598247528,0.0319835543632507,0.0548907294869422,False
medium_1mm_r1,Fx,160,0.0319609530270099,0.0307934787124395,0.035131499171257,False
medium_1mm_r1,Fx,320,0.0370324775576591,0.0369244664907455,0.0399983152747154,False
medium_1mm_r1,Fx,426,0.0402921810746192,0.0325113236904144,0.0519785173237323,False
medium_1mm_r1,Fx,640,0.0377776995301246,0.0316160172224044,0.0408980175852775,False
medium_1mm_r1,Fx,854,0.034060675650835,0.0338121354579925,0.034310482442379,False
medium_1mm_r1,Fx,1280,0.0326108708977699,0.0307167712599039,0.0345948562026023,False
medium_1mm_r1,Fx,1920,0.0361721590161323,0.0318564549088478,0.0459756553173065,False
medium_1mm_r1,Fy,8,0.1150894537568092,0.107803501188755,0.1410552263259887,False
medium_1mm_r1,Fy,16,0.0906865522265434,0.0823186933994293,0.0918051153421402,False
medium_1mm_r1,Fy,32,0.0621092729270458,0.0610719919204711,0.0778265073895454,False
medium_1mm_r1,Fy,48,0.0576205067336559,0.0535296201705932,0.058297611773014,False
medium_1mm_r1,Fy,80,0.0530784912407398,0.045884221792221,0.0631452724337577,False
medium_1mm_r1,Fy,160,0.0522083453834056,0.044050820171833,0.054664634168148,False
medium_1mm_r1,Fy,320,0.0557278618216514,0.0539489910006523,0.0576121620833873,False
medium_1mm_r1,Fy,426,0.0608934164047241,0.0524490550160408,0.0727701336145401,False
medium_1mm_r1,Fy,640,0.0631892085075378,0.0509284324944019,0.0641927868127822,False
medium_1mm_r1,Fy,854,0.0603230819106102,0.0586867108941078,0.0644603222608566,False
medium_1mm_r1,Fy,1280,0.0596752576529979,0.054448764771223,0.0666402727365493,False
medium_1mm_r1,Fy,1920,0.0602844282984733,0.0582345835864543,0.067389540374279,False
medium_1mm_r1,Fz,8,0.209657147526741,0.178079143166542,0.2480549365282058,False
medium_1mm_r1,Fz,16,0.1532434970140457,0.1498376131057739,0.158212661743164,False
medium_1mm_r1,Fz,32,0.1400692164897918,0.1398404389619827,0.1571944057941436,False
medium_1mm_r1,Fz,48,0.1339296996593475,0.1274335533380508,0.183330625295639,False
medium_1mm_r1,Fz,80,0.147406131029129,0.1095555797219276,0.1526707708835601,False
medium_1mm_r1,Fz,160,0.1154678240418434,0.0962661281228065,0.1373698562383651,False
medium_1mm_r1,Fz,320,0.1570208519697189,0.1398303657770156,0.1673522442579269,False
medium_1mm_r1,Fz,426,0.1114101260900497,0.105616807937622,0.1137043684720993,False
