t,x,y,z,rx,ry,rz
1788453665.332792,37.9047,362.8584,37.8281,-179.246,-0.5636,-118.0178
1788453665.352986,37.9049,362.8571,37.8273,-179.246,-0.5636,-118.0178
1788453665.373131,37.9044,362.8571,37.8273,-179.2462,-0.5638,-118.018
1788453665.393200,37.9031,362.8567,37.8277,-179.246,-0.5639,-118.0176
1788453665.413325,37.9049,362.8571,37.8273,-179.246,-0.5636,-118.018
1788453665.433454,37.9049,362.8571,37.8273,-179.246,-0.5636,-118.0178
1788453665.453615,37.9048,362.8548,37.8272,-179.2459,-0.5641,-118.018
1788453665.473796,37.9042,362.8552,37.8268,-179.2462,-0.5641,-118.018
1788453665.493930,37.9048,362.8548,37.8272,-179.2459,-0.5641,-118.018
1788453665.514030,37.9047,362.8553,37.8268,-179.246,-0.5639,-118.018
1788453665.534192,37.9048,362.8549,37.8255,-179.2459,-0.5641,-118.018
1788453665.554336,37.9051,362.8531,37.8251,-179.2458,-0.5643,-118.018
1788453665.574463,37.9045,362.8566,37.8277,-179.246,-0.5639,-118.0178
1788453665.594615,37.9045,362.8566,37.8259,-179.246,-0.5639,-118.018
1788453665.614765,37.9048,362.8549,37.8255,-179.2459,-0.5641,-118.0178
1788453665.641928,37.9034,362.8549,37.8272,-179.2459,-0.5641,-118.0178
1788453665.662092,37.9047,362.8553,37.8268,-179.246,-0.5639,-118.018
1788453665.682169,37.9078,362.8387,37.7992,-179.2432,-0.5675,-118.018
1788453665.702253,37.9095,362.8291,37.7579,-179.2415,-0.5697,-118.0181
1788453665.722346,37.9082,362.8361,37.7393,-179.2428,-0.568,-118.0181
1788453665.742507,37.9061,362.8433,37.7459,-179.2436,-0.5667,-118.0178
1788453665.762660,37.9054,362.8413,37.7455,-179.2438,-0.5671,-118.0178
1788453665.782796,37.9078,362.8382,37.7459,-179.2435,-0.5672,-118.0183
1788453665.802877,37.9081,362.8396,37.745,-179.2433,-0.567,-118.0183
1788453665.822950,37.9078,362.8414,37.7455,-179.2435,-0.5669,-118.0183
1788453665.843018,37.9073,362.8412,37.7472,-179.2436,-0.567,-118.018
1788453665.863078,37.9082,362.8391,37.7472,-179.2432,-0.5672,-118.0178
1788453665.883139,37.9062,362.8396,37.7468,-179.2435,-0.5672,-118.0178
