sample_index,t_rel_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
18346,9.173000,-61.177905006,39.322181844,106.080565403,0.370369585,0.616682685,-0.202556841
18347,9.173500,-61.232815195,39.345246151,106.105279620,0.370488834,0.616891398,-0.203015036
18348,9.174000,-61.221499122,39.369611918,106.047242265,0.369780359,0.616711259,-0.202488502
18349,9.174500,-61.208157324,39.368332841,106.113961416,0.370498554,0.616630026,-0.202428680
18350,9.175000,-61.252834220,39.378638131,106.106572702,0.369814111,0.616743667,-0.203256644
18351,9.175500,-61.239322750,39.353199176,106.012465026,0.370190047,0.616511027,-0.202302597
18352,9.176000,-61.236087053,39.347568735,105.968436778,0.369254479,0.615947039,-0.202584118
18353,9.176500,-61.242518390,39.348351951,106.036944470,0.368890674,0.616621531,-0.202733443
18354,9.177000,-61.228644202,39.351250480,105.988834062,0.369468508,0.616003274,-0.202099502
18355,9.177500,-61.190115090,39.360058634,106.022830210,0.369739683,0.616682934,-0.202035433
18356,9.178000,-61.221594175,39.352750076,106.125864658,0.369653927,0.618161030,-0.202255616
18357,9.178500,-61.195937555,39.339656596,106.047072133,0.369045549,0.616180619,-0.202603556
18358,9.179000,-61.235066120,39.376384609,106.116601787,0.369273530,0.617128561,-0.202878680
18359,9.179500,-61.218327412,39.377586215,106.049610923,0.368938358,0.617001140,-0.202935368
18360,9.180000,-61.240132880,39.359983771,106.108968095,0.368247366,0.617870407,-0.203552748
18361,9.180500,-61.180184154,39.374158427,106.035485529,0.369307870,0.616518496,-0.202370900
18362,9.181000,-61.219594256,39.333952903,106.059008246,0.368984008,0.616552955,-0.202705674
18363,9.181500,-61.236187479,39.349942422,106.096875999,0.369258569,0.617010910,-0.203592654
18364,9.182000,-61.199321663,39.357065971,106.035590462,0.370067925,0.616336569,-0.202502188
18365,9.182500,-61.212905602,39.357563364,106.046833148,0.369521236,0.616322854,-0.202494620
18366,9.183000,-61.229736266,39.349538007,106.092089279,0.369807326,0.616026543,-0.202701049
18367,9.183500,-61.186059855,39.348920948,106.020587822,0.370744334,0.616028758,-0.201712858
18368,9.184000,-61.208730178,39.355484868,106.043698639,0.370592667,0.615675364,-0.201942309
18369,9.184500,-61.221601434,39.352632640,106.036249360,0.369657944,0.616486161,-0.202618876
18370,9.185000,-61.245707976,39.348297742,106.046460838,0.369788308,0.616550062,-0.202385940
18371,9.185500,-61.267350896,39.366181209,105.991956711,0.369361936,0.615982050,-0.202807451
18372,9.186000,-61.205562229,39.372496973,106.046638895,0.369815150,0.615975134,-0.202505229
18373,9.186500,-61.228057232,39.365216173,106.047783412,0.369383245,0.616749413,-0.202602563
18374,9.187000,-61.212753419,39.359820185,106.022742574,0.369541233,0.615902606,-0.202182211
18375,9.187500,-61.213945349,39.350862965,105.980555027,0.369653312,0.616009172,-0.202796529
18376,9.188000,-61.203759928,39.361125293,106.059141572,0.369192622,0.616467981,-0.202705418
18377,9.188500,-61.210817750,39.372820801,106.093041564,0.369089831,0.616843046,-0.202666462
18378,9.189000,-61.213627815,39.347616149,106.070091208,0.369626362,0.616427980,-0.202701713
18379,9.189500,-61.231798147,39.346410171,106.038406506,0.370140795,0.616875414,-0.203074351
18380,9.190000,-61.191273712,39.325526706,106.091322470,0.369844819,0.616044282,-0.202568627
18381,9.190500,-61.213687093,39.361061256,105.966885759,0.369731241,0.615804134,-0.202237693
18382,9.191000,-61.185081008,39.356190614,106.111934618,0.370611886,0.616141202,-0.202088502
18383,9.191500,-61.228291840,39.369432437,106.045573158,0.369597074,0.615816291,-0.202286863
18384,9.192000,-61.253325473,39.362458382,106.068786487,0.369883973,0.616411371,-0.202374411
18385,9.192500,-61.231345360,39.362218441,105.966706381,0.370265270,0.615624560,-0.202253177
18386,9.193000,-61.250139637,39.394623962,105.980812822,0.369222111,0.615674332,-0.202821764
18387,9.193500,-61.191444149,39.335766926,105.923417948,0.369745121,0.616351796,-0.202481743
18388,9.194000,-61.198139264,39.352726354,106.082344103,0.369672938,0.617159641,-0.202779096
18389,9.194500,-61.205983012,39.372959897,106.016111671,0.369815180,0.615980657,-0.203227527
18390,9.195000,-61.199121871,39.354494496,105.991568906,0.369869869,0.617057085,-0.202519506
18391,9.195500,-61.202958798,39.332370617,106.051026339,0.368621915,0.616849865,-0.203389844
18392,9.196000,-61.209716952,39.371812960,106.107318643,0.368719095,0.617043752,-0.203339231
18393,9.196500,-61.179543552,39.364363854,106.058779802,0.369055707,0.616609401,-0.202575872
18394,9.197000,-61.205879773,39.352670226,106.036131609,0.369670811,0.616374723,-0.202616249
18395,9.197500,-61.221930271,39.336845752,106.106485765,0.369535766,0.617733813,-0.203094260
18396,9.198000,-61.212438821,39.362469867,106.106674619,0.369369191,0.617062306,-0.203227418
18397,9.198500,-61.207049004,39.349249385,106.127095298,0.369998853,0.616810954,-0.202869343
18398,9.199000,-61.183842143,39.356321874,106.113434550,0.370252298,0.616130183,-0.202432171
18399,9.199500,-61.216084833,39.367664682,106.045607687,0.370492203,0.616052750,-0.202279861
18400,9.200000,-61.207083821,39.350894175,106.080863488,0.370014626,0.616598348,-0.202570961
18401,9.200500,-61.222535108,39.353873711,105.980392545,0.369847952,0.616387689,-0.202674358
18402,9.201000,-61.219830874,39.306796715,106.060220889,0.368785962,0.616529693,-0.203049094
18403,9.201500,-61.213849631,39.348648909,106.001718162,0.369637910,0.616423016,-0.202417358
18404,9.202000,-61.199190866,39.335014074,106.012226912,0.369911801,0.615268372,-0.202552551
18405,9.202500,-61.183050683,39.344482898,106.057788883,0.369809002,0.616937521,-0.202339390
18406,9.203000,-61.192232111,39.356761145,106.069250512,0.370248883,0.617229216,-0.202327318
18407,9.203500,-61.219824532,39.367256663,106.061780259,0.369220017,0.617217197,-0.203150535
18408,9.204000,-61.188712872,39.346387369,106.062350900,0.369092562,0.617602434,-0.203239611
18409,9.204500,-61.207256704,39.351399864,106.047408825,0.370019251,0.616597467,-0.202601679
18410,9.205000,-61.198920755,39.356224246,106.002396714,0.369882944,0.616640921,-0.202522169
18411,9.205500,-61.230709466,39.352583499,106.139603010,0.370001795,0.617193179,-0.203087514
18412,9.206000,-61.223200192,39.329321475,106.058182424,0.369846644,0.617522338,-0.202336155
18413,9.206500,-61.213089778,39.362108913,106.094122176,0.369548022,0.617170036,-0.202889702
18414,9.207000,-61.237713646,39.363592305,106.058819029,0.369903392,0.616094613,-0.202734265
18415,9.207500,-61.216516797,39.361113390,106.031998026,0.370628474,0.615525904,-0.201845445
18416,9.208000,-61.244112989,39.357573152,106.104128267,0.369492803,0.616342171,-0.202800918
18417,9.208500,-61.216562907,39.366798039,106.066509907,0.370666408,0.616161361,-0.201911427
18418,9.209000,-61.274225489,39.364452992,106.127598433,0.369156562,0.616977759,-0.202886724
18419,9.209500,-61.220481821,39.329509324,105.968639550,0.369136082,0.615819026,-0.202695174
18420,9.210000,-61.242452506,39.377173741,106.050950793,0.369094900,0.616238235,-0.203430057
18421,9.210500,-61.207036774,39.331014139,105.976349745,0.369881198,0.615313462,-0.202007871
18422,9.211000,-61.199162896,39.355442563,106.080358552,0.370054450,0.616545973,-0.202454779
18423,9.211500,-61.205101358,39.385281369,106.058378335,0.369726034,0.617130152,-0.202344765
18424,9.212000,-61.212504694,39.356721640,106.013639400,0.369336254,0.616627206,-0.202514601
18425,9.212500,-61.204880603,39.361754334,105.981143521,0.369378406,0.616577151,-0.202774927
18426,9.213000,-61.204929546,39.339207842,106.025254034,0.369214040,0.617391465,-0.202476059
18427,9.213500,-61.173950183,39.339534090,106.034607326,0.369422829,0.617068677,-0.202119062
18428,9.214000,-61.188320995,39.339691342,106.094748346,0.369045378,0.616968739,-0.203112193
18429,9.214500,-61.207539432,39.329928326,106.083133349,0.369859139,0.617209663,-0.203011081
18430,9.215000,-61.197858545,39.342825440,106.050042476,0.369421176,0.617457306,-0.203028814
18431,9.215500,-61.221154426,39.323032702,106.047572627,0.369263740,0.616973453,-0.202589078
18432,9.216000,-61.213500104,39.338599724,106.068055890,0.369564176,0.616414889,-0.202239869
18433,9.216500,-61.184673253,39.333275609,106.056841040,0.370268482,0.615380559,-0.202504637
18434,9.217000,-61.201085385,39.357755053,106.068747997,0.370610196,0.616046438,-0.202484327
18435,9.217500,-61.219971630,39.360263260,106.140148599,0.369346666,0.616490875,-0.203332235
18436,9.218000,-61.228124727,39.346592104,106.083022318,0.369245057,0.616736921,-0.203031319
18437,9.218500,-61.230923751,39.358614207,105.991057871,0.370055666,0.616350041,-0.202554849
18438,9.219000,-61.214982170,39.315192505,105.998909937,0.369759191,0.615772995,-0.201974618
18439,9.219500,-61.237292038,39.359988071,106.083170518,0.369693787,0.616820093,-0.203035938
18440,9.220000,-61.182251304,39.356138480,106.046822351,0.369714653,0.616419432,-0.202480750
18441,9.220500,-61.189609720,39.377356102,106.049302998,0.369678672,0.616806707,-0.202934355
18442,9.221000,-61.205281510,39.362596058,106.014337269,0.369563387,0.616272799,-0.202754946
18443,9.221500,-61.195377880,39.337191463,106.058646476,0.368847092,0.616694375,-0.202576129
18444,9.222000,-61.195510564,39.339890395,105.942577900,0.368876712,0.616473603,-0.201647602
18445,9.222500,-61.167363840,39.346165274,106.011439323,0.369837643,0.616613477,-0.202038381
18446,9.223000,-61.220815497,39.367168168,106.057352888,0.369584200,0.617221813,-0.202115285
18447,9.223500,-61.228797322,39.363189046,106.082926499,0.369544005,0.617072951,-0.202909019
18448,9.224000,-61.252966914,39.358263500,106.069533021,0.369672442,0.617341292,-0.202344321
18449,9.224500,-61.237133271,39.358364663,106.127938609,0.369680312,0.617029497,-0.202988530
18450,9.225000,-61.188318976,39.394137357,106.012296553,0.369628541,0.615240481,-0.202436869
18451,9.225500,-61.198461384,39.368152288,105.999555255,0.369973947,0.616019718,-0.201965995
18452,9.226000,-61.175541012,39.362791047,106.022190629,0.370131764,0.615961031,-0.202054279
18453,9.226500,-61.229894359,39.355159080,106.068077821,0.369850257,0.616862357,-0.202120196
18454,9.227000,-61.203640811,39.324616645,105.991670486,0.368752035,0.616735100,-0.202637693
18455,9.227500,-61.200176560,39.349817688,105.942779946,0.370202671,0.616220923,-0.201780754
18456,9.228000,-61.205876012,39.343632418,106.035560011,0.369606328,0.616364834,-0.202500195
18457,9.228500,-61.181659636,39.346870979,106.035198241,0.369469412,0.616506254,-0.202370650
18458,9.229000,-61.202768290,39.365211454,106.084325576,0.368857895,0.617508584,-0.203112407
18459,9.229500,-61.180646349,39.357072806,105.968896725,0.369185857,0.616500159,-0.202546019
18460,9.230000,-61.203217194,39.352384863,106.012599079,0.368954305,0.616550720,-0.202280246
18461,9.230500,-61.202443224,39.366962586,106.093689665,0.368873267,0.617089217,-0.202769280
18462,9.231000,-61.210030051,39.370019633,106.037967496,0.368711018,0.617660273,-0.202689733
18463,9.231500,-61.208324010,39.346461691,106.024514192,0.370163083,0.617746049,-0.202241947
18464,9.232000,-61.206299630,39.315864200,106.014631418,0.369404058,0.616549214,-0.202857643
18465,9.232500,-61.205490158,39.355868361,106.083681553,0.369507991,0.617527138,-0.203000594
18466,9.233000,-61.218749031,39.358116886,106.104288328,0.368976673,0.617094056,-0.202649899
18467,9.233500,-61.214533267,39.328019096,106.070636434,0.369662780,0.616730859,-0.202806779
18468,9.234000,-61.221291421,39.367461439,106.126928738,0.369759960,0.616924746,-0.202756166
18469,9.234500,-61.231601616,39.360319039,106.055981647,0.370427927,0.615738135,-0.202169097
18470,9.235000,-61.224163598,39.327470753,106.010371565,0.370199071,0.616064690,-0.201962547
18471,9.235500,-61.250460952,39.360761459,106.049906030,0.368970966,0.616902207,-0.203065042
18472,9.236000,-61.220981533,39.345600577,106.001998394,0.369430403,0.616155937,-0.202542156
18473,9.236500,-61.244055850,39.366041694,106.079631191,0.369557657,0.616553297,-0.202239419
18474,9.237000,-61.222787604,39.342936501,106.069096212,0.369946125,0.616491375,-0.202474225
18475,9.237500,-61.241381703,39.391267158,106.164032324,0.369011534,0.616774411,-0.203542583
18476,9.238000,-61.182712438,39.361547136,106.125841407,0.369928718,0.616959060,-0.202510061
18477,9.238500,-61.206420897,39.351212935,106.033428874,0.369843090,0.616687773,-0.201916052
18478,9.239000,-61.204414646,39.369802147,106.047160727,0.369435936,0.616585600,-0.202483755
18479,9.239500,-61.203348665,39.370439095,106.015205995,0.369080974,0.616573699,-0.202858143
18480,9.240000,-61.186693331,39.369235610,106.070945060,0.368903833,0.616560734,-0.202800034
18481,9.240500,-61.188781182,39.353978174,106.024736644,0.369335239,0.616040541,-0.202628192
18482,9.241000,-61.200074932,39.339725739,106.012045113,0.370124341,0.616219200,-0.202294845
18483,9.241500,-61.196557456,39.346688659,106.081323098,0.369273089,0.616510843,-0.202680275
18484,9.242000,-61.227394992,39.338463705,106.058621060,0.369010965,0.616612018,-0.202592119
18485,9.242500,-61.181825925,39.366570002,105.991573347,0.369611854,0.616316627,-0.202650165
18486,9.243000,-61.229056402,39.356132065,106.102771501,0.369675650,0.616546985,-0.202443885
18487,9.243500,-61.246271412,39.359800682,106.035458093,0.370051248,0.616046195,-0.202529421
18488,9.244000,-61.243649032,39.357322076,106.094539475,0.369309748,0.616442083,-0.203152662
18489,9.244500,-61.236706954,39.354600798,106.002687743,0.369482020,0.616277263,-0.202660837
18490,9.245000,-61.228952328,39.355774646,106.037586809,0.369492996,0.616853658,-0.202840374
18491,9.245500,-61.182223072,39.358373919,106.024195496,0.369732352,0.616002387,-0.202514131
18492,9.246000,-61.212283814,39.369884267,106.152014309,0.369420199,0.617281599,-0.203296064
18493,9.246500,-61.204775467,39.383891191,106.061566690,0.369531831,0.617441789,-0.203025609
18494,9.247000,-61.197512768,39.364887626,106.037922908,0.369583214,0.616640671,-0.202951174
18495,9.247500,-61.221067842,39.349091983,106.119124188,0.369443343,0.617011285,-0.203567383
18496,9.248000,-61.196889117,39.325744192,106.082129239,0.369119901,0.617118955,-0.202774605
18497,9.248500,-61.186774257,39.376565050,106.059225131,0.368957540,0.616983585,-0.202567634
18498,9.249000,-61.173109392,39.368738217,106.059702373,0.369450523,0.616574449,-0.202807601
18499,9.249500,-61.191297611,39.352378764,106.118931592,0.369849300,0.618058692,-0.203295807
18500,9.250000,-61.205046912,39.335306231,106.095576418,0.369178269,0.618024319,-0.203086850
18501,9.250500,-61.215828586,39.346490522,106.035361317,0.370158258,0.616757573,-0.202380144
18502,9.251000,-61.199907959,39.347097943,105.997397745,0.370182644,0.616635648,-0.201370865
18503,9.251500,-61.208868244,39.354345767,106.056475786,0.370581520,0.615887089,-0.202271409
18504,9.252000,-61.216122484,39.341078331,106.008974509,0.370305676,0.616019001,-0.201616628
18505,9.252500,-61.221239104,39.362473513,105.957395400,0.369553219,0.616587796,-0.202456528
18506,9.253000,-61.259680968,39.360648741,106.094736342,0.369319814,0.617809582,-0.202886846
18507,9.253500,-61.229869887,39.366432326,106.046022565,0.369932439,0.616455200,-0.202269631
18508,9.254000,-61.212937595,39.364365733,106.070031602,0.369568019,0.616749788,-0.202577293
18509,9.254500,-61.190785535,39.377815490,106.071408022,0.370040186,0.616613287,-0.202922448
18510,9.255000,-61.219729489,39.361044943,106.062186761,0.369175160,0.616585823,-0.203399625
18511,9.255500,-61.235356359,39.396062250,106.074440613,0.369413674,0.616942137,-0.203503985
18512,9.256000,-61.220685636,39.359311657,106.103991200,0.369523570,0.616803045,-0.202662757
18513,9.256500,-61.197993676,39.335789841,106.068423759,0.369555119,0.616928139,-0.202217889
18514,9.257000,-61.188788714,39.348980226,106.104908737,0.369292916,0.616878715,-0.202876503
18515,9.257500,-61.215910197,39.326748734,106.081913649,0.370011220,0.616953603,-0.202792209
18516,9.258000,-61.221640022,39.340241675,106.069618043,0.369566911,0.617101841,-0.202452751
18517,9.258500,-61.235643672,39.386769830,106.116912470,0.369527620,0.616833217,-0.203005470
18518,9.259000,-61.199138424,39.366715809,106.058303296,0.370136633,0.616138816,-0.202604214
18519,9.259500,-61.207815452,39.316596047,106.044861515,0.369950925,0.616252680,-0.202148202
18520,9.260000,-61.185169204,39.340329055,106.089628286,0.370498321,0.615707582,-0.202235566
18521,9.260500,-61.238389075,39.351958105,106.068321841,0.370000039,0.616609499,-0.202247115
18522,9.261000,-61.268448196,39.376344294,106.067866529,0.369793137,0.617466103,-0.201887475
18523,9.261500,-61.236583004,39.354622181,106.001224024,0.369484318,0.616274061,-0.202315047
18524,9.262000,-61.244958468,39.374675782,106.070577785,0.369796375,0.616677319,-0.202709337
18525,9.262500,-61.231522014,39.348688374,106.012852212,0.370163090,0.616451965,-0.202416152
18526,9.263000,-61.206925981,39.386539717,106.116604545,0.370267934,0.616638784,-0.203004457
18527,9.263500,-61.206279996,39.380583178,106.011053095,0.370056537,0.616297192,-0.201951803
18528,9.264000,-61.221597673,39.343594832,106.035677761,0.369593461,0.616476272,-0.202502822
18529,9.264500,-61.211916786,39.356491946,106.002586889,0.369155497,0.616723916,-0.202520555
18530,9.265000,-61.173360126,39.340464310,106.072228444,0.369243627,0.616759710,-0.203134331
18531,9.265500,-61.193187170,39.333693498,106.014120721,0.370262769,0.616482795,-0.202745574
18532,9.266000,-61.198931795,39.318997492,106.071410805,0.369608866,0.616612734,-0.203033889
18533,9.266500,-61.165697457,39.334814407,106.085392777,0.369205523,0.616912372,-0.203576985
18534,9.267000,-61.245401725,39.372164349,106.137711815,0.369954807,0.616998536,-0.202639284
18535,9.267500,-61.215419770,39.346069793,106.125875599,0.370150933,0.616554895,-0.202650471
18536,9.268000,-61.223153685,39.365206998,106.069492875,0.370286623,0.615581232,-0.202736422
18537,9.268500,-61.215673580,39.353904921,106.080701006,0.370209266,0.616976865,-0.202448790
18538,9.269000,-61.269994924,39.362544148,106.024360849,0.370052264,0.616632860,-0.202415830
18539,9.269500,-61.245014670,39.352011854,106.025072999,0.369636027,0.615816764,-0.202773728
18540,9.270000,-61.200863946,39.361299245,105.933240921,0.370463313,0.615720258,-0.202270025
18541,9.270500,-61.229098741,39.375852470,106.057682888,0.369820390,0.616354157,-0.202377610
18542,9.271000,-61.184725263,39.369911715,105.964221994,0.370540634,0.615613185,-0.201661153
18543,9.271500,-61.213445900,39.352964763,106.037954678,0.369483940,0.617366908,-0.202818394
18544,9.272000,-61.191017708,39.368692723,106.013776804,0.369978401,0.616806957,-0.202505350
18545,9.272500,-61.187693826,39.355850278,106.071083784,0.368985109,0.617494987,-0.202656011
18546,9.273000,-61.222805481,39.350856589,106.080981238,0.370001759,0.616709786,-0.202573588
18547,9.273500,-61.236651436,39.350193499,106.106464791,0.369441624,0.616910998,-0.203240910
18548,9.274000,-61.198958019,39.348134506,106.090614762,0.370003041,0.616119920,-0.202341389
18549,9.274500,-61.168026764,39.345846515,106.058873937,0.370009178,0.616524052,-0.202693290
18550,9.275000,-61.183980210,39.355182772,106.126211697,0.370241151,0.616341908,-0.202761271
18551,9.275500,-61.182621543,39.345876612,106.001968281,0.369641721,0.616824827,-0.202392752
18552,9.276000,-61.205168600,39.325390687,106.081887640,0.369291608,0.616241411,-0.202920877
18553,9.276500,-61.185007990,39.348440178,105.999946518,0.370380522,0.616225381,-0.202070556
18554,9.277000,-61.212732718,39.357057676,106.080287811,0.369516610,0.616323735,-0.202463902
18555,9.277500,-61.212704496,39.336219551,106.136689852,0.369363021,0.616725086,-0.202513487
18556,9.278000,-61.199677785,39.347921821,105.979422964,0.370003843,0.616533441,-0.202430880
18557,9.278500,-61.241828170,39.365101535,106.036884863,0.368832331,0.616943340,-0.202609023
18558,9.279000,-61.213305000,39.382335006,106.015578899,0.369697387,0.616976326,-0.202854145
18559,9.279500,-61.207493575,39.365510290,106.060351068,0.370117444,0.617450455,-0.202797742
18560,9.280000,-61.196818788,39.372599402,106.037291702,0.369460388,0.616952591,-0.202710701
18561,9.280500,-61.206869913,39.349440420,106.025528504,0.369825420,0.617110342,-0.202604970
18562,9.281000,-61.201844961,39.376888419,106.071895324,0.368765843,0.616987293,-0.202907977
18563,9.281500,-61.173398030,39.355144573,106.047324866,0.369353339,0.617602210,-0.202323742
18564,9.282000,-61.170366570,39.334052187,106.106162034,0.368479565,0.616100774,-0.203348462
18565,9.282500,-61.198929224,39.365421685,106.152570669,0.369936115,0.618128524,-0.203267588
18566,9.283000,-61.198953433,39.335955388,106.083867429,0.369728983,0.616841035,-0.203249306
18567,9.283500,-61.236492669,39.348570091,106.151232882,0.369428148,0.617120402,-0.203193502
18568,9.284000,-61.227343225,39.366167775,106.083940811,0.369206341,0.616437244,-0.203272042
18569,9.284500,-61.183317960,39.351503867,106.058020449,0.370040159,0.615386115,-0.202734623
18570,9.285000,-61.206673383,39.363349288,106.043103646,0.370112552,0.615973062,-0.201699715
18571,9.285500,-61.206746637,39.345464138,106.003308152,0.369798262,0.616061922,-0.202887440
18572,9.286000,-61.207871907,39.335198733,106.011086329,0.370086815,0.616268374,-0.202065237
18573,9.286500,-61.213074724,39.349031245,106.012806886,0.369461378,0.616312084,-0.202409284
18574,9.287000,-61.230602456,39.346329584,106.080022454,0.369964232,0.616758960,-0.202343979
18575,9.287500,-61.213342264,39.374245266,106.103796948,0.369817484,0.616455325,-0.202673365
18576,9.288000,-61.153631480,39.356962509,105.976677661,0.370468813,0.616216833,-0.201849593
18577,9.288500,-61.220327067,39.378190337,106.025708840,0.369483328,0.616914568,-0.202616463
18578,9.289000,-61.212346854,39.392367181,106.049380458,0.369589562,0.616667641,-0.202948097
18579,9.289500,-61.201978329,39.352516123,106.014099011,0.368594718,0.616539700,-0.202623915
18580,9.290000,-61.210483400,39.339159622,106.025084859,0.368671167,0.616485477,-0.202618090
18581,9.290500,-61.197011058,39.357095262,106.080170061,0.369529477,0.616212297,-0.202461275
18582,9.291000,-61.206052657,39.353175914,106.002676946,0.369675437,0.616373842,-0.202646967
18583,9.291500,-61.192865865,39.344482438,106.024056409,0.370342624,0.616073317,-0.202518500
18584,9.292000,-61.220791709,39.351370186,106.093569894,0.369465638,0.616587835,-0.202909184
18585,9.292500,-61.235217366,39.359932402,106.070690500,0.369158038,0.616899380,-0.202693981
18586,9.293000,-61.184898830,39.343346176,105.989039592,0.370344514,0.615385484,-0.202336336
18587,9.293500,-61.201085385,39.357755053,106.068747997,0.370610196,0.616046438,-0.202484327
18588,9.294000,-61.222497355,39.346332424,106.032228491,0.369977270,0.615859402,-0.201832716
18589,9.294500,-61.236748366,39.337052254,105.966626163,0.369359976,0.616253403,-0.202113658
18590,9.295000,-61.208083368,39.346387019,105.931971454,0.370171696,0.616064776,-0.201913626
18591,9.295500,-61.203727935,39.354322924,106.035943118,0.369145839,0.616041047,-0.202622745
18592,9.296000,-61.217250690,39.336709423,106.011148550,0.370449137,0.616966345,-0.201934449
18593,9.296500,-61.218880502,39.376171119,106.106895245,0.369103342,0.617117035,-0.203227796
18594,9.297000,-61.182420427,39.347606362,106.012796089,0.369654795,0.616408663,-0.202395414
18595,9.297500,-61.199402590,39.364395411,106.023870532,0.370121632,0.616759420,-0.202269788
18596,9.298000,-61.218136651,39.369160438,106.071180560,0.368878099,0.616783609,-0.202805287
18597,9.298500,-61.185531632,39.367658503,106.060153464,0.368533469,0.616962677,-0.202795250
18598,9.299000,-61.168210003,39.336196676,106.036161103,0.369940471,0.616721805,-0.202591264
18599,9.299500,-61.199864398,39.365806402,106.082132955,0.370306242,0.616253830,-0.202927360
18600,9.300000,-61.207246359,39.338481828,106.115695891,0.369921295,0.617217230,-0.202750627
18601,9.300500,-61.199539729,39.325987360,106.045674712,0.369843701,0.617140113,-0.202117984
18602,9.301000,-61.214930666,39.361089627,106.114988183,0.370079517,0.617292868,-0.202523388
18603,9.301500,-61.192071082,39.345243576,106.098866105,0.370351043,0.615652510,-0.201768147
18604,9.302000,-61.214513381,39.351471460,106.055328511,0.370019021,0.615602587,-0.202048296
18605,9.302500,-61.236759648,39.364165677,105.968340959,0.369553426,0.616283069,-0.202461818
18606,9.303000,-61.224047169,39.345567750,106.010051043,0.370330336,0.616081265,-0.201848863
18607,9.303500,-61.222118085,39.362448595,106.011491368,0.369912406,0.616392054,-0.202068113
18608,9.304000,-61.200035670,39.356114368,105.999433063,0.370244829,0.616648738,-0.201832709
18609,9.304500,-61.204471786,39.361333605,106.071657803,0.369371082,0.616374473,-0.203045254
18610,9.305000,-61.204081234,39.350336354,106.049205884,0.369112767,0.616877459,-0.202932491
18611,9.305500,-61.236657346,39.358071392,106.058362759,0.369504552,0.617326564,-0.202347648
18612,9.306000,-61.206009633,39.360526737,105.989493297,0.369731442,0.616793491,-0.202068777
18613,9.306500,-61.189207886,39.339245428,106.025136284,0.369226907,0.617280027,-0.202473432
18614,9.307000,-61.219845233,39.370019173,106.004235021,0.369244640,0.616796069,-0.202868843
18615,9.307500,-61.184534614,39.372540014,106.049617759,0.370366294,0.616776088,-0.203052151
18616,9.308000,-61.199452208,39.337851254,106.047224411,0.369927811,0.616528516,-0.202599180
18617,9.308500,-61.237161503,39.356129225,106.150565464,0.369662612,0.617446543,-0.202955149
18618,9.309000,-61.197530645,39.372807714,106.049807934,0.369638847,0.616859083,-0.203050537
18619,9.309500,-61.199268032,39.333305706,105.999935384,0.369901025,0.615681334,-0.202204098
18620,9.310000,-61.197253575,39.360890531,105.954251778,0.369565649,0.615786204,-0.201895230
18621,9.310500,-61.199645792,39.341119452,105.956224511,0.369957059,0.616106507,-0.202348207
18622,9.311000,-61.196088116,39.350275616,105.942888583,0.369130802,0.616178258,-0.201774393
18623,9.311500,-61.226229522,39.350922353,105.968228970,0.368747407,0.616185675,-0.202455079
18624,9.312000,-61.205234726,39.360909073,106.000582021,0.369554909,0.616682560,-0.202060703
18625,9.312500,-61.198822204,39.382241332,106.013961217,0.370069842,0.616875908,-0.202507849
18626,9.313000,-61.197955077,39.371254369,105.956026180,0.369817441,0.615494062,-0.202367810
18627,9.313500,-61.208408435,39.344635887,105.922607365,0.370156324,0.616484142,-0.202256753
18628,9.314000,-61.189342181,39.352142082,105.958312937,0.369322565,0.616663466,-0.202670275
18629,9.314500,-61.201188631,39.358013844,106.034630941,0.368456490,0.617265464,-0.202004271
18630,9.315000,-61.218655312,39.347603941,106.049845466,0.368720686,0.617599363,-0.202913645
18631,9.315500,-61.197275223,39.354774864,106.045737297,0.369514477,0.616832901,-0.202126850
18632,9.316000,-61.207169580,39.321693584,106.003136192,0.369625448,0.617291520,-0.202616627
18633,9.316500,-61.187825045,39.332637896,106.061961100,0.368815539,0.616641717,-0.203381264
18634,9.317000,-61.205896713,39.346394928,105.978014773,0.369630951,0.615943706,-0.202218504
18635,9.317500,-61.207564718,39.344869954,106.032335444,0.370157820,0.616067419,-0.201821472
18636,9.318000,-61.217319937,39.358495614,106.043536157,0.370787307,0.616053881,-0.201820138
18637,9.318500,-61.229345714,39.338540756,106.069637360,0.369549011,0.616529529,-0.202588286
18638,9.319000,-61.259910879,39.341631812,106.021952627,0.369373665,0.616217142,-0.201957984
18639,9.319500,-61.237265955,39.361063595,106.011870033,0.369709932,0.616808725,-0.202060003
18640,9.320000,-61.244346089,39.385719334,106.037470017,0.369697801,0.616366872,-0.202864724
18641,9.320500,-61.207667030,39.327890675,106.021342539,0.370035406,0.615842321,-0.201951846
18642,9.321000,-61.206355013,39.380034725,106.047435197,0.370047316,0.616304477,-0.202612666
18643,9.321500,-61.206052657,39.353175914,106.002676946,0.369675437,0.616373842,-0.202646967
18644,9.322000,-61.211711910,39.349183888,106.012843099,0.369104088,0.616297862,-0.202407164
18645,9.322500,-61.218129130,39.351084823,106.070037363,0.368749133,0.616763832,-0.202573180
18646,9.323000,-61.210453422,39.390960563,106.089793602,0.369225691,0.616853218,-0.201861198
18647,9.323500,-61.196219598,39.345256286,106.024524395,0.369086181,0.617019635,-0.202368494
18648,9.324000,-61.191076997,39.359064267,105.989600250,0.369911991,0.617001508,-0.202057534
